start_time,end_time
1049419.0,1049513.0
1051025.0,1051105.0
1052549.0,1052597.0
1053077.0,1053181.0
1053521.0,1053693.0
1054831.0,1054979.0
1056209.0,1056329.0
1056949.0,1057101.0
1057729.0,1057873.0
1060543.0,1060745.0
1061611.0,1061749.0
1063017.0,1063103.0
1063421.0,1063575.0
1064303.0,1064455.0
1065255.0,1065387.0
1066169.0,1066273.0
1066663.0,1066781.0
1068291.0,1068479.0
1069453.0,1069573.0
1070627.0,1070799.0
1071389.0,1071529.0
1073159.0,1073283.0
1074145.0,1074679.0
1075043.0,1075173.0
1076881.0,1077145.0
1078549.0,1078705.0
1079497.0,1079661.0
1080503.0,1080649.0
1081365.0,1081535.0
1082339.0,1082481.0
1083423.0,1083619.0
1085365.0,1085635.0
1086069.0,1086295.0
1087063.0,1087205.0
1088473.0,1088611.0
1089419.0,1089559.0
1091113.0,1091273.0
1092201.0,1092393.0
1093073.0,1093255.0
1094087.0,1094267.0
1094957.0,1095167.0
1095755.0,1095907.0
1096395.0,1096541.0
1097709.0,1097899.0
1098811.0,1098953.0
1099727.0,1099955.0
1100555.0,1100693.0
1101597.0,1101861.0
1102191.0,1102677.0
1104219.0,1104397.0
1105735.0,1105909.0
1106745.0,1106929.0
1108609.0,1108793.0
1109607.0,1109763.0
1110239.0,1110421.0
1111909.0,1112089.0
1113089.0,1113255.0
1113661.0,1113807.0
1114533.0,1114767.0
1115217.0,1115269.0
1115597.0,1115807.0
1116375.0,1116565.0
1117293.0,1117457.0
1118039.0,1118239.0
1119025.0,1119137.0
1119771.0,1119943.0
1120465.0,1120633.0
1122177.0,1122315.0
1123273.0,1123415.0
1123673.0,1123865.0
1125217.0,1125575.0
1127305.0,1127399.0
1127721.0,1127839.0
1128301.0,1128443.0
1128701.0,1128869.0
1129249.0,1129387.0
1130603.0,1130775.0
1131913.0,1132071.0
1132427.0,1132621.0
1133231.0,1133441.0
1133931.0,1134163.0
1135549.0,1135717.0
1137003.0,1137157.0
1137845.0,1138035.0
1138953.0,1139705.0
1141531.0,1141709.0
1143167.0,1143381.0
1144387.0,1144579.0
1145941.0,1146117.0
1147575.0,1147775.0
1148719.0,1148957.0
1150205.0,1150349.0
1150755.0,1150983.0
1152411.0,1152787.0
1153371.0,1153569.0
1154201.0,1154421.0
1155065.0,1155651.0
1155903.0,1156127.0
1156869.0,1157071.0
1157599.0,1157821.0
1158697.0,1158839.0
1159443.0,1159641.0
1160525.0,1160657.0
1161083.0,1161225.0
1162485.0,1162657.0
1163181.0,1163449.0
1164145.0,1164319.0
1165321.0,1165521.0
1165791.0,1165971.0
1166875.0,1167017.0
1171151.0,1171321.0
1172633.0,1172845.0
1173265.0,1173441.0
1174141.0,1174325.0
1174769.0,1175053.0
1176293.0,1176425.0
1177385.0,1177581.0
1178257.0,1178499.0
1179129.0,1179335.0
1179701.0,1180011.0
1181099.0,1181269.0
1182313.0,1182523.0
1182967.0,1183175.0
1184961.0,1185161.0
1186379.0,1186519.0
1187413.0,1187609.0
1187913.0,1188099.0
1188781.0,1188951.0
1190405.0,1190549.0
1191669.0,1191821.0
1193115.0,1193261.0
1194713.0,1194959.0
1197495.0,1197617.0
1198741.0,1198917.0
1200453.0,1200625.0
1201939.0,1202091.0
1203089.0,1203305.0
1203585.0,1203785.0
1204065.0,1204239.0
1205155.0,1205353.0
1206885.0,1207125.0
1209039.0,1209221.0
1209641.0,1209765.0
1210987.0,1211133.0
1212277.0,1212459.0
