event_type,timestamp,detail
MSG,1773421.0,!CAL
MSG,1773421.0,!CAL Calibration points:
MSG,1773421.0,"!CAL -25.6, -22.9 -0, -0"
MSG,1773421.0,"!CAL -25.9, -31.5 -0, -3183"
MSG,1773421.0,"!CAL -25.0, -15.7 -0, 3183"
MSG,1773421.0,"!CAL -43.5, -22.6 -6000, -0"
MSG,1773421.0,"!CAL -7.0, -23.2 6000, -0"
MSG,1773421.0,"!CAL 0.0, 0.0 0, 0"
MSG,1773421.0,"!CAL eye check box: (L,R,T,B)"
MSG,1773421.0,"!CAL href cal range: (L,R,T,B)"
MSG,1773421.0,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
MSG,1773421.0,"!CAL Prenormalize: offx, offy = -25.572 -22.893"
MSG,1773421.0,!CAL Gains: cx:311.727 lx:326.657 rx:296.798
MSG,1773421.0,!CAL Gains: cy:689.871 ty:541.447 by:887.678
MSG,1773421.0,"!CAL Resolution (upd) at screen center: X=0.8, Y=0.4"
MSG,1773421.0,!CAL Gain Change Proportion: X: 0.101 Y: 0.639
MSG,1773421.0,!CAL Gain Ratio (Gy/Gx) = 2.213
MSG,1773421.0,"!CAL PCR gain ratio(x,y) = 2.019, 1.631"
MSG,1773421.0,"!CAL CR gain match(x,y) = 1.010, 1.010"
MSG,1773421.0,!CAL Slip rotation correction OFF
MSG,1773421.0,!CAL CALIBRATION HV5 R RIGHT GOOD
MSG,1785304.0,"!CAL VALIDATION HV5 R RIGHT GOOD ERROR 0.47 avg. 0.82 max OFFSET 0.38 deg. 12.1,8.3 pix."
MSG,1785304.0,"VALIDATE R 4POINT 0 RIGHT at 960,540 OFFSET 0.36 deg. 12.1,6.9 pix."
MSG,1785304.0,"VALIDATE R 4POINT 1 RIGHT at 960,92 OFFSET 0.82 deg. 30.9,-7.4 pix."
MSG,1785304.0,"VALIDATE R 4POINT 2 RIGHT at 960,988 OFFSET 0.39 deg. 6.2,13.5 pix."
MSG,1785304.0,"VALIDATE R 4POINT 3 RIGHT at 115,540 OFFSET 0.40 deg. 13.3,8.0 pix."
MSG,1785304.0,"VALIDATE R 4POINT 4 RIGHT at 1805,540 OFFSET 0.65 deg. -2.3,24.5 pix."
MSG,1794421.0,NO Reply is disabled for function eyelink_cal_result
MSG,1869916.0,ALL_STORY_START
MSG,1869921.0,RECCFG CR 500 2 0 R
MSG,1869921.0,ELCLCFG MTABLER
MSG,1869921.0,GAZE_COORDS 0.00 0.00 1920.00 1080.00
MSG,1869921.0,THRESHOLDS R 53 201
MSG,1869921.0,ELCL_WINDOW_SIZES 176 188 0 0
MSG,1869921.0,CAMERA_LENS_FOCAL_LENGTH 38.00
MSG,1869921.0,PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG,1869921.0,ELCL_PROC ELLIPSE (5)
MSG,1869921.0,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
MSG,1869922.0,!MODE RECORD CR 500 2 0 R
START,1869923.0,RIGHT SAMPLES EVENTS
SFIX R,1869927.0,
EFIX R,1869927.0,1870173 248 964.3 480.9 977
SSACC R,1870175.0,
ESACC R,1870175.0,1870195 22 967.4 479.8 906.4 468.9 1.68 165
SFIX R,1870197.0,
EFIX R,1870197.0,1870439 244 917.4 467.2 1000
SSACC R,1870441.0,
SBLINK R,1870451.0,
EBLINK R,1870451.0,1871363 914
ESACC R,1870441.0,1871371 932 967.4 479.8 906.4 468.9 1.68 0
SFIX R,1871373.0,
EFIX R,1871373.0,1871903 532 977.7 498.5 1070
SSACC R,1871905.0,
ESACC R,1871905.0,1871917 14 970.0 502.9 957.6 520.8 0.59 69
SFIX R,1871919.0,
EFIX R,1871919.0,1872187 270 958.0 519.9 1104
SSACC R,1872189.0,
ESACC R,1872189.0,1872201 14 949.2 519.9 958.1 495.3 0.71 66
SFIX R,1872203.0,
EFIX R,1872203.0,1872579 378 949.4 502.6 1137
SSACC R,1872581.0,
SBLINK R,1872591.0,
EBLINK R,1872591.0,1876473 3884
ESACC R,1872581.0,1876481 3902 664.2 -183.9 730.5 -340.4 4.04 950
SFIX R,1876483.0,
EFIX R,1876483.0,1876523 42 964.2 489.1 1182
SSACC R,1876525.0,
SBLINK R,1876535.0,
EBLINK R,1876535.0,1876535 2
ESACC R,1876525.0,1876543 20 664.2 -183.9 730.5 -340.4 4.61 0
SFIX R,1876545.0,
EFIX R,1876545.0,1876581 38 964.4 493.9 1173
SSACC R,1876583.0,
SBLINK R,1876593.0,
EBLINK R,1876593.0,1878553 1962
ESACC R,1876583.0,1878561 1980 942.9 517.1 943.3 520.3 0.09 14
SFIX R,1878563.0,
EFIX R,1878563.0,1879245 684 938.3 523.9 1125
SSACC R,1879247.0,
SBLINK R,1879257.0,
EBLINK R,1879257.0,1880069 814
ESACC R,1879247.0,1880077 832 942.9 517.1 943.3 520.3 0.09 0
SFIX R,1880079.0,
EFIX R,1880079.0,1881383 1306 949.2 527.7 1042
SSACC R,1881385.0,
SBLINK R,1881395.0,
EBLINK R,1881395.0,1882331 938
ESACC R,1881385.0,1882339 956 942.9 517.1 943.3 520.3 0.09 0
SFIX R,1882341.0,
EFIX R,1882341.0,1883333 994 963.8 524.9 961
SSACC R,1883335.0,
SBLINK R,1883345.0,
EBLINK R,1883345.0,1884441 1098
ESACC R,1883335.0,1884449 1116 942.9 517.1 943.3 520.3 0.09 0
SFIX R,1884451.0,
EFIX R,1884451.0,1885477 1028 944.5 517.8 1109
SSACC R,1885479.0,
SBLINK R,1885489.0,
EBLINK R,1885489.0,1886553 1066
ESACC R,1885479.0,1886561 1084 942.9 517.1 943.3 520.3 0.09 0
SFIX R,1886563.0,
EFIX R,1886563.0,1886623 62 935.1 518.1 1055
SSACC R,1886625.0,
SBLINK R,1886635.0,
EBLINK R,1886635.0,1886637 4
ESACC R,1886625.0,1886645 22 942.9 517.1 943.3 520.3 0.09 0
SFIX R,1886647.0,
EFIX R,1886647.0,1887133 488 938.4 527.4 1024
SSACC R,1887135.0,
SBLINK R,1887145.0,
EBLINK R,1887145.0,1889339 2196
ESACC R,1887135.0,1889347 2214 942.9 517.1 943.3 520.3 0.09 0
SFIX R,1889349.0,
EFIX R,1889349.0,1889575 228 947.7 557.2 1195
SSACC R,1889577.0,
ESACC R,1889577.0,1889597 22 944.1 564.1 911.2 531.0 1.26 105
SFIX R,1889599.0,
EFIX R,1889599.0,1890779 1182 914.0 523.4 1125
SSACC R,1890781.0,
SBLINK R,1890791.0,
EBLINK R,1890791.0,1892635 1846
ESACC R,1890781.0,1892643 1864 713.8 -329.7 700.9 -329.2 0.32 574
SFIX R,1892645.0,
EFIX R,1892645.0,1892679 36 961.7 506.5 1188
SSACC R,1892681.0,
SBLINK R,1892691.0,
EBLINK R,1892691.0,1892691 2
ESACC R,1892681.0,1892699 20 713.8 -329.7 700.9 -329.2 0.35 0
SFIX R,1892701.0,
EFIX R,1892701.0,1892787 88 962.8 500.1 1199
SSACC R,1892789.0,
SBLINK R,1892799.0,
EBLINK R,1892799.0,1892881 84
ESACC R,1892789.0,1892889 102 964.1 492.8 965.2 492.4 0.03 3128
SFIX R,1892891.0,
EFIX R,1892891.0,1893205 316 970.6 499.7 1218
SSACC R,1893207.0,
ESACC R,1893207.0,1893227 22 974.6 498.0 975.2 498.9 0.03 1701
SFIX R,1893229.0,
EFIX R,1893229.0,1893319 92 976.9 494.6 1238
SSACC R,1893321.0,
ESACC R,1893321.0,1893341 22 973.9 486.9 979.3 485.8 0.15 946
SFIX R,1893343.0,
EFIX R,1893343.0,1893423 82 975.7 484.4 1251
SSACC R,1893425.0,
ESACC R,1893425.0,1893465 42 972.3 480.2 972.3 472.5 0.21 2106
SFIX R,1893467.0,
EFIX R,1893467.0,1893487 22 972.9 476.1 1270
SSACC R,1893489.0,
SBLINK R,1893563.0,
EBLINK R,1893563.0,1901631 8070
ESACC R,1893489.0,1901639 8152 972.3 475.2 712.3 -346.9 21.50 2859
SFIX R,1901641.0,
EFIX R,1901641.0,1902433 794 965.0 522.0 1057
SSACC R,1902435.0,
SBLINK R,1902445.0,
EBLINK R,1902445.0,1903185 742
ESACC R,1902435.0,1903193 760 631.2 -255.3 616.0 -234.3 0.62 487
SFIX R,1903195.0,
EFIX R,1903195.0,1903241 48 965.2 523.9 1069
SSACC R,1903243.0,
ESACC R,1903243.0,1903249 8 969.2 523.0 975.5 511.1 0.36 53
SFIX R,1903251.0,
EFIX R,1903251.0,1904245 996 975.7 501.4 1039
SSACC R,1904247.0,
ESACC R,1904247.0,1904263 18 965.3 489.2 950.9 495.9 0.43 65
SFIX R,1904265.0,
EFIX R,1904265.0,1904443 180 954.4 499.4 1106
SSACC R,1904445.0,
SBLINK R,1904455.0,
EBLINK R,1904455.0,1906409 1956
ESACC R,1904445.0,1906417 1974 674.1 -319.0 961.9 507.4 21.94 196
SFIX R,1906419.0,
EFIX R,1906419.0,1906751 334 961.0 515.3 1105
SSACC R,1906753.0,
SBLINK R,1906763.0,
EBLINK R,1906763.0,1907341 580
ESACC R,1906753.0,1907349 598 980.3 544.4 979.9 543.7 0.02 10
SFIX R,1907351.0,
EFIX R,1907351.0,1907849 500 976.8 545.6 1031
SSACC R,1907851.0,
ESACC R,1907851.0,1907865 16 974.0 541.5 956.2 521.4 0.73 76
SFIX R,1907867.0,
EFIX R,1907867.0,1909047 1182 962.0 507.5 1040
SSACC R,1909049.0,
SBLINK R,1909059.0,
EBLINK R,1909059.0,1909935 878
ESACC R,1909049.0,1909943 896 955.8 538.2 957.2 537.5 0.04 8
SFIX R,1909945.0,
EFIX R,1909945.0,1910577 634 961.7 542.3 926
SSACC R,1910579.0,
SBLINK R,1910589.0,
EBLINK R,1910589.0,1915607 5020
ESACC R,1910579.0,1915615 5038 955.8 538.2 957.2 537.5 0.04 0
SFIX R,1915617.0,
EFIX R,1915617.0,1915713 98 962.6 520.8 991
SSACC R,1915715.0,
SBLINK R,1915725.0,
EBLINK R,1915725.0,1917009 1286
ESACC R,1915715.0,1917017 1304 955.8 538.2 957.2 537.5 0.04 0
SFIX R,1917019.0,
EFIX R,1917019.0,1917513 496 963.8 548.0 934
SSACC R,1917515.0,
ESACC R,1917515.0,1917529 16 961.7 545.7 949.0 526.7 0.62 79
SFIX R,1917531.0,
EFIX R,1917531.0,1918247 718 957.1 523.9 975
SSACC R,1918249.0,
SBLINK R,1918259.0,
EBLINK R,1918259.0,1921373 3116
ESACC R,1918249.0,1921381 3134 961.7 545.7 949.0 526.7 0.62 0
SFIX R,1921383.0,
EFIX R,1921383.0,1921925 544 953.9 540.9 971
SSACC R,1921927.0,
ESACC R,1921927.0,1921937 12 966.1 548.2 977.1 531.3 0.55 70
SFIX R,1921939.0,
EFIX R,1921939.0,1922221 284 975.7 529.7 958
SSACC R,1922223.0,
SBLINK R,1922233.0,
