event_type,timestamp,detail
MSG,777464.0,!CAL
MSG,777464.0,!CAL Calibration points:
MSG,777464.0,"!CAL -47.4, -32.3 -0, -0"
MSG,777464.0,"!CAL -49.1, -44.0 -0, -3183"
MSG,777464.0,"!CAL -45.5, -20.9 -0, 3183"
MSG,777464.0,"!CAL -74.9, -30.4 -6000, -0"
MSG,777464.0,"!CAL -19.7, -33.7 6000, -0"
MSG,777464.0,"!CAL 0.0, 0.0 0, 0"
MSG,777464.0,"!CAL eye check box: (L,R,T,B)"
MSG,777464.0,"!CAL href cal range: (L,R,T,B)"
MSG,777464.0,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
MSG,777464.0,"!CAL Prenormalize: offx, offy = -47.392 -32.306"
MSG,777464.0,!CAL Gains: cx:214.415 lx:215.811 rx:213.332
MSG,777464.0,!CAL Gains: cy:301.389 ty:294.258 by:327.754
MSG,777464.0,"!CAL Resolution (upd) at screen center: X=1.2, Y=0.9"
MSG,777464.0,!CAL Gain Change Proportion: X: 0.012 Y: 0.114
MSG,777464.0,!CAL Gain Ratio (Gy/Gx) = 1.406
MSG,777464.0,"!CAL PCR gain ratio(x,y) = 2.563, 2.069"
MSG,777464.0,"!CAL CR gain match(x,y) = 1.010, 1.010"
MSG,777464.0,!CAL Slip rotation correction OFF
MSG,777464.0,!CAL CALIBRATION HV5 R RIGHT GOOD
MSG,791803.0,"!CAL VALIDATION HV5 R RIGHT GOOD ERROR 0.47 avg. 0.85 max OFFSET 0.29 deg. 10.8,-3.1 pix."
MSG,791803.0,"VALIDATE R 4POINT 0 RIGHT at 960,540 OFFSET 0.47 deg. 17.2,-5.0 pix."
MSG,791803.0,"VALIDATE R 4POINT 1 RIGHT at 960,92 OFFSET 0.52 deg. 19.9,-1.9 pix."
MSG,791803.0,"VALIDATE R 4POINT 2 RIGHT at 960,988 OFFSET 0.31 deg. -6.8,-9.7 pix."
MSG,791803.0,"VALIDATE R 4POINT 3 RIGHT at 115,540 OFFSET 0.85 deg. 26.5,-19.1 pix."
MSG,791803.0,"VALIDATE R 4POINT 4 RIGHT at 1805,540 OFFSET 0.45 deg. -3.4,16.6 pix."
MSG,803993.0,NO Reply is disabled for function eyelink_cal_result
MSG,924802.0,ALL_STORY_START
MSG,924807.0,RECCFG CR 500 2 0 R
MSG,924807.0,ELCLCFG MTABLER
MSG,924807.0,GAZE_COORDS 0.00 0.00 1920.00 1080.00
MSG,924807.0,THRESHOLDS R 56 188
MSG,924807.0,ELCL_WINDOW_SIZES 176 188 0 0
MSG,924807.0,CAMERA_LENS_FOCAL_LENGTH 38.00
MSG,924807.0,PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG,924807.0,ELCL_PROC ELLIPSE (5)
MSG,924807.0,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
MSG,924808.0,!MODE RECORD CR 500 2 0 R
START,924809.0,RIGHT SAMPLES EVENTS
SFIX R,924813.0,
EFIX R,924813.0,925363 552 1029.3 588.8 1690
SSACC R,925365.0,
ESACC R,925365.0,925411 48 1041.9 572.1 779.2 565.4 7.10 424
SFIX R,925413.0,
EFIX R,925413.0,925527 116 765.7 563.3 1789
SSACC R,925529.0,
ESACC R,925529.0,925565 38 761.4 560.4 1030.5 506.0 7.41 436
SFIX R,925567.0,
EFIX R,925567.0,926095 530 1010.0 510.7 1800
SSACC R,926097.0,
SBLINK R,926121.0,
EBLINK R,926121.0,926185 66
ESACC R,926097.0,926223 128 1007.3 526.3 1006.2 481.4 1.22 895
SFIX R,926225.0,
EFIX R,926225.0,926611 388 996.6 515.2 1605
SSACC R,926613.0,
ESACC R,926613.0,926627 16 997.7 520.3 999.5 494.7 0.70 64
SFIX R,926629.0,
EFIX R,926629.0,927343 716 1000.7 511.9 1659
SSACC R,927345.0,
SBLINK R,927371.0,
EBLINK R,927371.0,927445 76
ESACC R,927345.0,927483 140 1007.8 504.0 1027.7 441.9 1.77 1918
SFIX R,927485.0,
EFIX R,927485.0,927657 174 1016.1 481.6 1781
SSACC R,927659.0,
ESACC R,927659.0,927679 22 1011.7 486.7 985.7 507.8 0.91 110
SFIX R,927681.0,
EFIX R,927681.0,927893 214 990.9 512.5 1804
SSACC R,927895.0,
SBLINK R,927921.0,
EBLINK R,927921.0,928005 86
ESACC R,927895.0,928039 146 989.6 519.6 1028.7 470.7 1.70 999
SFIX R,928041.0,
EFIX R,928041.0,928349 310 1021.1 524.1 1630
SSACC R,928351.0,
SBLINK R,928377.0,
EBLINK R,928377.0,928495 120
ESACC R,928351.0,928519 170 1025.5 521.3 1011.4 455.7 1.82 760
SFIX R,928521.0,
EFIX R,928521.0,928707 188 997.5 508.9 1624
SSACC R,928709.0,
SBLINK R,928735.0,
EBLINK R,928735.0,928877 144
ESACC R,928709.0,928901 194 996.7 509.3 1016.5 461.1 1.41 1263
SFIX R,928903.0,
EFIX R,928903.0,929043 142 1015.8 511.0 1705
SSACC R,929045.0,
ESACC R,929045.0,929063 20 1021.3 512.8 1002.7 514.4 0.51 80
SFIX R,929065.0,
EFIX R,929065.0,929757 694 997.8 518.4 1616
SSACC R,929759.0,
SBLINK R,929779.0,
EBLINK R,929779.0,929889 112
ESACC R,929759.0,929925 168 997.0 518.2 1013.8 451.6 1.86 954
SFIX R,929927.0,
EFIX R,929927.0,930003 78 1008.1 488.8 1687
SSACC R,930005.0,
SBLINK R,930031.0,
EBLINK R,930031.0,930153 124
ESACC R,930005.0,930197 194 1016.8 490.5 1005.6 443.7 1.30 961
SFIX R,930199.0,
EFIX R,930199.0,933193 2996 986.5 535.0 1605
SSACC R,933195.0,
SBLINK R,933217.0,
EBLINK R,933217.0,933321 106
ESACC R,933195.0,933345 152 972.7 503.0 992.9 453.7 1.44 881
SFIX R,933347.0,
EFIX R,933347.0,933549 204 985.1 516.9 1870
SSACC R,933551.0,
ESACC R,933551.0,933565 16 993.4 525.2 1005.1 501.6 0.71 70
SFIX R,933567.0,
EFIX R,933567.0,934139 574 984.9 516.9 1662
SSACC R,934141.0,
SBLINK R,934167.0,
EBLINK R,934167.0,934251 86
ESACC R,934141.0,934289 150 982.5 523.2 1005.2 480.7 1.31 3270
SFIX R,934291.0,
EFIX R,934291.0,934501 212 1000.0 521.2 1680
SSACC R,934503.0,
ESACC R,934503.0,934527 26 1009.1 519.3 1003.2 503.7 0.45 101
SFIX R,934529.0,
EFIX R,934529.0,935485 958 992.3 519.9 1723
SSACC R,935487.0,
SBLINK R,935511.0,
EBLINK R,935511.0,935591 82
ESACC R,935487.0,935615 130 996.3 517.4 1016.7 444.4 2.05 748
SFIX R,935617.0,
EFIX R,935617.0,937283 1668 1000.1 501.6 1709
SSACC R,937285.0,
SBLINK R,937313.0,
EBLINK R,937313.0,937391 80
ESACC R,937285.0,937421 138 1015.8 491.4 1032.5 444.3 1.35 1706
SFIX R,937423.0,
EFIX R,937423.0,937887 466 1016.1 507.1 1772
SSACC R,937889.0,
ESACC R,937889.0,937903 16 1002.1 526.7 990.3 518.9 0.38 49
SFIX R,937905.0,
EFIX R,937905.0,938069 166 987.3 523.6 1515
SSACC R,938071.0,
SBLINK R,938093.0,
EBLINK R,938093.0,938201 110
ESACC R,938071.0,938233 164 984.6 528.4 987.0 470.2 1.58 1064
SFIX R,938235.0,
EFIX R,938235.0,938513 280 977.4 530.0 1548
SSACC R,938515.0,
SBLINK R,938541.0,
EBLINK R,938541.0,938641 102
ESACC R,938515.0,938663 150 989.1 525.6 1015.4 441.5 2.39 390
SFIX R,938665.0,
EFIX R,938665.0,939147 484 1002.8 516.9 1608
SSACC R,939149.0,
ESACC R,939149.0,939175 28 1005.9 523.2 990.8 515.5 0.46 112
SFIX R,939177.0,
EFIX R,939177.0,939615 440 990.3 523.0 1545
SSACC R,939617.0,
SBLINK R,939641.0,
EBLINK R,939641.0,939729 90
ESACC R,939617.0,939753 138 1004.5 523.7 1037.1 453.3 2.10 852
SFIX R,939755.0,
EFIX R,939755.0,940041 288 1017.5 505.7 1659
SSACC R,940043.0,
SBLINK R,940069.0,
EBLINK R,940069.0,940177 110
ESACC R,940043.0,940211 170 1023.6 500.5 1043.0 470.8 0.96 1862
SFIX R,940213.0,
EFIX R,940213.0,940629 418 1025.5 531.0 1592
SSACC R,940631.0,
SBLINK R,940653.0,
EBLINK R,940653.0,940775 124
ESACC R,940631.0,940801 172 1027.4 529.4 1027.4 454.1 2.04 570
SFIX R,940803.0,
EFIX R,940803.0,941245 444 1010.6 507.0 1640
SSACC R,941247.0,
SBLINK R,941273.0,
EBLINK R,941273.0,941381 110
ESACC R,941247.0,941415 170 1017.1 506.9 1039.7 462.8 1.34 1788
SFIX R,941417.0,
EFIX R,941417.0,941699 284 1022.2 518.5 1694
SSACC R,941701.0,
SBLINK R,941723.0,
EBLINK R,941723.0,941867 146
ESACC R,941701.0,941887 188 1020.1 511.7 1021.8 438.2 1.99 333
SFIX R,941889.0,
EFIX R,941889.0,942061 174 1008.9 495.0 1721
SSACC R,942063.0,
ESACC R,942063.0,942077 16 1004.1 508.5 1021.3 533.4 0.82 89
SFIX R,942079.0,
EFIX R,942079.0,944947 2870 1000.9 506.5 1761
