event_type,timestamp,detail
MSG,1078418.0,!CAL
MSG,1078418.0,!CAL Calibration points:
MSG,1078418.0,"!CAL -35.5, -32.3 -0, -0"
MSG,1078418.0,"!CAL -35.1, -41.1 -0, -3183"
MSG,1078418.0,"!CAL -35.7, -24.9 -0, 3183"
MSG,1078418.0,"!CAL -53.9, -32.2 -6000, -0"
MSG,1078418.0,"!CAL -17.2, -32.3 6000, -0"
MSG,1078418.0,"!CAL 0.0, 0.0 0, 0"
MSG,1078418.0,"!CAL eye check box: (L,R,T,B)"
MSG,1078418.0,"!CAL href cal range: (L,R,T,B)"
MSG,1078418.0,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
MSG,1078418.0,"!CAL Prenormalize: offx, offy = -35.457 -32.274"
MSG,1078418.0,!CAL Gains: cx:335.967 lx:329.096 rx:342.847
MSG,1078418.0,!CAL Gains: cy:792.278 ty:601.909 by:1039.167
MSG,1078418.0,"!CAL Resolution (upd) at screen center: X=0.8, Y=0.3"
MSG,1078418.0,!CAL Gain Change Proportion: X: 0.042 Y: 0.726
MSG,1078418.0,!CAL Gain Ratio (Gy/Gx) = 2.358
MSG,1078418.0,"!CAL PCR gain ratio(x,y) = 2.628, 2.169"
MSG,1078418.0,"!CAL CR gain match(x,y) = 1.010, 1.010"
MSG,1078418.0,!CAL Slip rotation correction OFF
MSG,1078418.0,!CAL CALIBRATION HV5 R RIGHT GOOD
MSG,1302240.0,"!CAL VALIDATION HV5 R RIGHT POOR ERROR 1.22 avg. 2.19 max OFFSET 1.13 deg. -14.3,40.6 pix."
MSG,1302240.0,"VALIDATE R 4POINT 0 RIGHT at 960,540 OFFSET 1.14 deg. -20.4,38.4 pix."
MSG,1302240.0,"VALIDATE R 4POINT 1 RIGHT at 960,92 OFFSET 1.14 deg. -30.5,31.2 pix."
MSG,1302240.0,"VALIDATE R 4POINT 2 RIGHT at 960,988 OFFSET 2.19 deg. -0.1,83.3 pix."
MSG,1302240.0,"VALIDATE R 4POINT 3 RIGHT at 115,540 OFFSET 0.95 deg. -6.5,35.7 pix."
MSG,1302240.0,"VALIDATE R 4POINT 4 RIGHT at 1805,540 OFFSET 0.36 deg. -4.9,-12.8 pix."
MSG,1319830.0,!CAL
MSG,1319830.0,!CAL Calibration points:
MSG,1319830.0,"!CAL -36.1, -34.5 -0, -0"
MSG,1319830.0,"!CAL -36.3, -42.8 -0, -3183"
MSG,1319830.0,"!CAL -35.8, -25.6 -0, 3183"
MSG,1319830.0,"!CAL -55.1, -33.7 -6000, -0"
MSG,1319830.0,"!CAL -17.4, -34.3 6000, -0"
MSG,1319830.0,"!CAL 0.0, 0.0 0, 0"
MSG,1319830.0,"!CAL eye check box: (L,R,T,B)"
MSG,1319830.0,"!CAL href cal range: (L,R,T,B)"
MSG,1319830.0,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
MSG,1319830.0,"!CAL Prenormalize: offx, offy = -36.073 -34.502"
MSG,1319830.0,!CAL Gains: cx:336.631 lx:322.297 rx:354.032
MSG,1319830.0,!CAL Gains: cy:216.718 ty:294.233 by:129.158
MSG,1319830.0,"!CAL Resolution (upd) at screen center: X=0.8, Y=1.2"
MSG,1319830.0,!CAL Gain Change Proportion: X: 0.098 Y: 1.278
MSG,1319830.0,!CAL Gain Ratio (Gy/Gx) = 0.644
MSG,1319830.0,!CAL Bad Y/X gain ratio: 0.644
MSG,1319830.0,"!CAL PCR gain ratio(x,y) = 2.653, 2.318"
MSG,1319830.0,"!CAL CR gain match(x,y) = 1.010, 1.010"
MSG,1319830.0,!CAL Slip rotation correction OFF
MSG,1319830.0,!CAL CALIBRATION HV5 R RIGHT GOOD
MSG,1384898.0,"!CAL VALIDATION HV5 R RIGHT GOOD ERROR 0.68 avg. 0.79 max OFFSET 0.60 deg. -16.0,16.5 pix."
MSG,1384898.0,"VALIDATE R 4POINT 0 RIGHT at 960,540 OFFSET 0.79 deg. -22.6,20.4 pix."
MSG,1384898.0,"VALIDATE R 4POINT 1 RIGHT at 960,92 OFFSET 0.61 deg. -21.6,9.1 pix."
MSG,1384898.0,"VALIDATE R 4POINT 2 RIGHT at 960,988 OFFSET 0.67 deg. -16.0,20.0 pix."
MSG,1384898.0,"VALIDATE R 4POINT 3 RIGHT at 115,540 OFFSET 0.61 deg. 20.2,12.1 pix."
MSG,1384898.0,"VALIDATE R 4POINT 4 RIGHT at 1805,540 OFFSET 0.38 deg. -11.7,8.9 pix."
MSG,1402601.0,NO Reply is disabled for function eyelink_cal_result
MSG,1471611.0,ALL_STORY_START
MSG,1471616.0,RECCFG CR 500 2 0 R
MSG,1471616.0,ELCLCFG MTABLER
MSG,1471616.0,GAZE_COORDS 0.00 0.00 1920.00 1080.00
MSG,1471616.0,THRESHOLDS R 62 207
MSG,1471616.0,ELCL_WINDOW_SIZES 176 188 0 0
MSG,1471616.0,CAMERA_LENS_FOCAL_LENGTH 38.00
MSG,1471616.0,PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG,1471616.0,ELCL_PROC ELLIPSE (5)
MSG,1471616.0,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
START,1471617.0,RIGHT SAMPLES EVENTS
MSG,1471617.0,!MODE RECORD CR 500 2 0 R
SFIX R,1471621.0,
EFIX R,1471621.0,1472001 382 929.4 434.1 1633
SSACC R,1472003.0,
ESACC R,1472003.0,1472025 24 922.0 442.9 993.4 443.3 1.93 147
SFIX R,1472027.0,
EFIX R,1472027.0,1472343 318 992.7 452.9 1574
SSACC R,1472345.0,
ESACC R,1472345.0,1472363 20 996.2 460.5 963.3 501.0 1.41 120
SFIX R,1472365.0,
EFIX R,1472365.0,1473349 986 961.8 534.6 1419
SSACC R,1473351.0,
ESACC R,1473351.0,1473357 8 938.2 533.3 925.0 534.4 0.36 56
SFIX R,1473359.0,
EFIX R,1473359.0,1476003 2646 978.3 538.7 1351
SSACC R,1476005.0,
SBLINK R,1476031.0,
EBLINK R,1476031.0,1476245 216
ESACC R,1476005.0,1476265 262 959.0 550.4 967.5 517.2 0.93 3270
SFIX R,1476267.0,
EFIX R,1476267.0,1476671 406 965.9 508.6 1513
SSACC R,1476673.0,
ESACC R,1476673.0,1476679 8 967.7 521.4 955.3 518.2 0.35 55
SFIX R,1476681.0,
EFIX R,1476681.0,1479381 2702 971.5 529.8 1406
SSACC R,1479383.0,
SBLINK R,1479407.0,
EBLINK R,1479407.0,1479749 344
