start_time,end_time
1249497.0,1249619.0
1251027.0,1251223.0
1254001.0,1254031.0
1254263.0,1254409.0
1257953.0,1258071.0
1258955.0,1259101.0
1259537.0,1259689.0
1259953.0,1260279.0
1261659.0,1261765.0
1262023.0,1262151.0
1264583.0,1264697.0
1265113.0,1265215.0
1267399.0,1267431.0
1269301.0,1269397.0
1272043.0,1272195.0
1272417.0,1272603.0
1273663.0,1273791.0
1274315.0,1274435.0
1275125.0,1275261.0
1276463.0,1276621.0
1276977.0,1276993.0
1277439.0,1277633.0
1278285.0,1278489.0
1280987.0,1281045.0
1281381.0,1281485.0
1282081.0,1282209.0
1282465.0,1282593.0
1282773.0,1282943.0
1283405.0,1283539.0
1284019.0,1284157.0
1284375.0,1284513.0
1284991.0,1285135.0
1285505.0,1286081.0
1286591.0,1286753.0
1286923.0,1287127.0
1288283.0,1288367.0
1289057.0,1289521.0
1289739.0,1289965.0
1290365.0,1290491.0
1290737.0,1290985.0
1291871.0,1291997.0
1292227.0,1292369.0
1293049.0,1293381.0
1293941.0,1294119.0
1294623.0,1294795.0
1295241.0,1295365.0
1295755.0,1295911.0
1296333.0,1296607.0
1296939.0,1297475.0
1297677.0,1297893.0
1298681.0,1298863.0
1299189.0,1299927.0
1300399.0,1300597.0
1301375.0,1301561.0
1301957.0,1302157.0
1302571.0,1302753.0
1302977.0,1303143.0
1303379.0,1303553.0
1304087.0,1304543.0
1304951.0,1305087.0
1305439.0,1305603.0
1306165.0,1306303.0
1306671.0,1306847.0
1307453.0,1307673.0
1308097.0,1308345.0
1309137.0,1309303.0
1309691.0,1309885.0
1310071.0,1310297.0
1310749.0,1310817.0
1311151.0,1311373.0
1311969.0,1312151.0
1312625.0,1313023.0
1313543.0,1313717.0
1313911.0,1314121.0
1315021.0,1315143.0
1315409.0,1315511.0
1316049.0,1316151.0
1316771.0,1316891.0
1317303.0,1317467.0
1318499.0,1318619.0
1319187.0,1319311.0
1319673.0,1319827.0
1320267.0,1320411.0
1322375.0,1322481.0
1323689.0,1323861.0
1324139.0,1324691.0
1324981.0,1325209.0
1325949.0,1326095.0
1326475.0,1326615.0
1327065.0,1327191.0
1327519.0,1327733.0
1328251.0,1328443.0
1328831.0,1328937.0
1329459.0,1329585.0
1330109.0,1330247.0
1331075.0,1331233.0
1331545.0,1331799.0
1332367.0,1332559.0
1333433.0,1333551.0
1334179.0,1334281.0
1334559.0,1334693.0
1335333.0,1335873.0
1336137.0,1336303.0
1336845.0,1337027.0
1337325.0,1337569.0
1337865.0,1338347.0
1338837.0,1338965.0
1339385.0,1339643.0
1340075.0,1340259.0
1341087.0,1341287.0
1342047.0,1342241.0
1342513.0,1342715.0
1343025.0,1343235.0
1343829.0,1343999.0
1344531.0,1344705.0
1345089.0,1345275.0
1345677.0,1345741.0
1346363.0,1346541.0
1347101.0,1347429.0
1348219.0,1348429.0
1348667.0,1348843.0
1349119.0,1349375.0
1350005.0,1350155.0
1350765.0,1350889.0
1351503.0,1351613.0
1352199.0,1352361.0
1352943.0,1353093.0
1353571.0,1353803.0
1354211.0,1354499.0
1355503.0,1355649.0
1356043.0,1356409.0
1357319.0,1357443.0
1358129.0,1358259.0
1358487.0,1358639.0
1358919.0,1359483.0
1360015.0,1360165.0
1360399.0,1360623.0
1361047.0,1361243.0
1361525.0,1361791.0
1362337.0,1362499.0
1362953.0,1362995.0
1363247.0,1363559.0
1364299.0,1364445.0
1364719.0,1365709.0
1365949.0,1366101.0
1366325.0,1366491.0
1366749.0,1366949.0
1367461.0,1367879.0
1368897.0,1369407.0
1369779.0,1370205.0
1370707.0,1371265.0
1371611.0,1372283.0
1372721.0,1372887.0
1373095.0,1373249.0
1373735.0,1373857.0
1374195.0,1374431.0
1375315.0,1375499.0
1375973.0,1376083.0
1376441.0,1376679.0
1377067.0,1377259.0
1378247.0,1378755.0
1379067.0,1379249.0
1379537.0,1380211.0
1380907.0,1381295.0
1381957.0,1382291.0
1382691.0,1382943.0
1383169.0,1383607.0
1384341.0,1384491.0
1385039.0,1385141.0
1385535.0,1386059.0
1386425.0,1386717.0
1387107.0,1387297.0
1387793.0,1387973.0
1388241.0,1388431.0
1388709.0,1389119.0
1389579.0,1389725.0
1390025.0,1390237.0
1390571.0,1391377.0
1391909.0,1392291.0
1392861.0,1393085.0
1393395.0,1393545.0
1394105.0,1394309.0
1394857.0,1395049.0
1395583.0,1395749.0
1396117.0,1396429.0
1397009.0,1397255.0
1398035.0,1398171.0
1398767.0,1398925.0
1399177.0,1399941.0
1400393.0,1400625.0
1400811.0,1401051.0
1401983.0,1402141.0
1403201.0,1403321.0
1403859.0,1404053.0
1404241.0,1404507.0
1405011.0,1405203.0
1406153.0,1406285.0
1406799.0,1407015.0
1408173.0,1408285.0
1409211.0,1409363.0
1410241.0,1410409.0
1411117.0,1411323.0
1411597.0,1411713.0
1412009.0,1412395.0
1413187.0,1413401.0
1414369.0,1414521.0
1415069.0,1415237.0
1415449.0,1415807.0
1416529.0,1416725.0
1417609.0,1418065.0
1418969.0,1419119.0
1420181.0,1420491.0
1421193.0,1421381.0
1421741.0,1421919.0
1422147.0,1422421.0
1422893.0,1423019.0
1423203.0,1423383.0
1424179.0,1424407.0
1425083.0,1425231.0
1425811.0,1425971.0
1426197.0,1426403.0
1427555.0,1428155.0
1428463.0,1428729.0
1429423.0,1429659.0
1430119.0,1430361.0
1430631.0,1430961.0
1431373.0,1431817.0
1432173.0,1432431.0
1433727.0,1433871.0
1434343.0,1434525.0
1435101.0,1435239.0
1435535.0,1435741.0
1436017.0,1436265.0
1436617.0,1436945.0
1437527.0,1437765.0
1438335.0,1438515.0
1438871.0,1439159.0
1439449.0,1439799.0
1440249.0,1440551.0
1440873.0,1441029.0
1441933.0,1442127.0
1443009.0,1443115.0
1443739.0,1443865.0
1444151.0,1444355.0
1444919.0,1445479.0
1445905.0,1446039.0
1446327.0,1446545.0
1446759.0,1447109.0
1447801.0,1448033.0
1448919.0,1449063.0
1449773.0,1449911.0
1450579.0,1450701.0
1451509.0,1451607.0
1451875.0,1452061.0
1452709.0,1452881.0
1454033.0,1454143.0
