event_type,timestamp,detail
MSG,1740127.0,!CAL
MSG,1740127.0,!CAL Calibration points:
MSG,1740127.0,"!CAL -39.3, -41.2 -0, -0"
MSG,1740127.0,"!CAL -40.3, -51.3 -0, -3183"
MSG,1740127.0,"!CAL -38.3, -29.5 -0, 3183"
MSG,1740127.0,"!CAL -63.9, -38.0 -6000, -0"
MSG,1740127.0,"!CAL -16.6, -41.1 6000, -0"
MSG,1740127.0,"!CAL 0.0, 0.0 0, 0"
MSG,1740127.0,"!CAL eye check box: (L,R,T,B)"
MSG,1740127.0,"!CAL href cal range: (L,R,T,B)"
MSG,1740127.0,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
MSG,1740127.0,"!CAL Prenormalize: offx, offy = -39.293 -41.244"
MSG,1740127.0,!CAL Gains: cx:305.161 lx:261.663 rx:358.689
MSG,1740127.0,!CAL Gains: cy:57.032 ty:192.826 by:63.361
MSG,1740127.0,"!CAL Resolution (upd) at screen center: X=0.9, Y=4.6"
MSG,1740127.0,!CAL Gain Change Proportion: X: 0.371 Y: 2.043
MSG,1740127.0,!CAL Gain Ratio (Gy/Gx) = 0.187
MSG,1740127.0,!CAL Bad Y/X gain ratio: 0.187
MSG,1740127.0,"!CAL PCR gain ratio(x,y) = 2.377, 2.092"
MSG,1740127.0,"!CAL CR gain match(x,y) = 1.010, 1.010"
MSG,1740127.0,!CAL Slip rotation correction OFF
MSG,1740128.0,!CAL CALIBRATION HV5 R RIGHT GOOD
MSG,1753790.0,"!CAL VALIDATION HV5 R RIGHT POOR ERROR 1.00 avg. 2.56 max OFFSET 0.79 deg. 2.6,-29.9 pix."
MSG,1753790.0,"VALIDATE R 4POINT 0 RIGHT at 960,540 OFFSET 0.49 deg. -15.2,-11.0 pix."
MSG,1753790.0,"VALIDATE R 4POINT 1 RIGHT at 960,92 OFFSET 0.33 deg. -5.1,-11.4 pix."
