start_time,end_time
1901110.0,1901228.0
1904782.0,1904928.0
1907662.0,1907782.0
1908102.0,1908248.0
1911092.0,1911198.0
1914992.0,1915138.0
1915806.0,1915916.0
1919370.0,1919480.0
1923360.0,1923492.0
1930702.0,1930828.0
1931508.0,1931644.0
1938246.0,1938388.0
1938824.0,1938966.0
1942056.0,1942188.0
1954540.0,1954650.0
1954946.0,1955090.0
1961846.0,1962014.0
1966408.0,1966548.0
1970324.0,1970464.0
1971194.0,1971336.0
1972112.0,1972236.0
1980276.0,1980428.0
1988758.0,1988902.0
1990848.0,1991012.0
1991898.0,1992060.0
1995906.0,1996022.0
1998600.0,1998750.0
2004862.0,2005002.0
2014344.0,2014500.0
2015780.0,2015888.0
2017568.0,2017692.0
2021724.0,2021888.0
2024304.0,2024430.0
2027860.0,2027948.0
2028258.0,2028380.0
2031126.0,2031258.0
2039908.0,2040076.0
2041880.0,2042020.0
2042840.0,2042964.0
2045006.0,2045126.0
2050906.0,2051086.0
2053960.0,2054112.0
2064068.0,2064200.0
2073518.0,2073526.0
2076134.0,2076292.0
2077236.0,2077360.0
2081088.0,2081212.0
2082516.0,2082644.0
2093016.0,2093190.0
2096640.0,2096772.0
2098532.0,2098644.0
2103756.0,2103900.0
2106034.0,2106166.0
2107230.0,2107340.0
2108496.0,2108598.0
2110902.0,2111012.0
2112400.0,2112550.0
2120014.0,2120120.0
2121988.0,2122134.0
2123144.0,2123316.0
2125692.0,2125870.0
2131204.0,2131306.0
2137736.0,2137836.0
2138068.0,2138210.0
2146822.0,2146978.0
2148798.0,2148954.0
2154026.0,2154148.0
2154906.0,2155068.0
2155724.0,2155880.0
2157710.0,2157816.0
2158634.0,2158788.0
2159686.0,2159830.0
2165028.0,2165144.0
2166318.0,2166428.0
2167810.0,2167936.0
2168498.0,2168624.0
2169624.0,2169794.0
2170294.0,2170468.0
2173066.0,2173200.0
2173980.0,2174126.0
2175376.0,2175420.0
2176318.0,2176448.0
2177038.0,2177162.0
2182116.0,2182254.0
2184212.0,2184342.0
2186862.0,2187004.0
2192300.0,2192414.0
2195178.0,2195316.0
2196050.0,2196184.0
2199482.0,2199594.0
2201198.0,2201276.0
2205480.0,2205616.0
2207732.0,2207862.0
2208852.0,2208964.0
2209802.0,2209924.0
2210794.0,2210902.0
2218642.0,2218806.0
2222034.0,2222194.0
2231912.0,2232042.0
2233570.0,2233592.0
2241708.0,2242054.0
2242470.0,2242628.0
2245992.0,2246116.0
2248772.0,2248926.0
2255034.0,2255162.0
2257356.0,2257504.0
2266782.0,2266864.0
2269666.0,2270358.0
2271528.0,2271680.0
2276730.0,2276862.0
2277142.0,2277282.0
2277778.0,2277918.0
2278530.0,2278648.0
2281244.0,2281368.0
2286396.0,2286554.0
2291880.0,2292002.0
2292354.0,2292510.0
2293850.0,2294018.0
2299738.0,2299884.0
2307394.0,2307500.0
2307826.0,2307970.0
2309400.0,2309516.0
2310336.0,2310454.0
2311204.0,2311418.0
2318988.0,2319052.0
2319336.0,2319518.0
2322938.0,2323056.0
2323870.0,2323986.0
2327610.0,2327764.0
2335102.0,2335250.0
2336426.0,2336630.0
2342690.0,2342796.0
2344184.0,2344364.0
2349560.0,2349688.0
2353944.0,2354108.0
2355696.0,2355820.0
2360204.0,2360266.0
2363124.0,2363258.0
2369286.0,2369474.0
2378834.0,2379204.0
2391604.0,2391666.0
2391938.0,2392102.0
2402042.0,2402226.0
2404210.0,2404380.0
2406078.0,2406290.0
2413490.0,2413634.0
2416306.0,2416430.0
2418810.0,2418870.0
2421862.0,2421976.0
2426500.0,2426512.0
2429636.0,2429762.0
2432300.0,2432456.0
2433850.0,2433960.0
2435646.0,2435776.0
2438228.0,2438374.0
2439758.0,2439866.0
2440330.0,2440448.0
2447306.0,2447450.0
2451834.0,2451982.0
2453408.0,2453576.0
2454178.0,2454346.0
2456158.0,2456352.0
2460732.0,2460872.0
2462546.0,2462682.0
2464750.0,2464912.0
2466456.0,2466630.0
2469748.0,2469888.0
2474716.0,2474880.0
2478462.0,2478596.0
2479040.0,2479230.0
2480946.0,2481082.0
2482546.0,2482708.0
2483206.0,2483372.0
2484076.0,2484218.0
2485480.0,2485640.0
2486122.0,2486288.0
