start_time,end_time
1920095.0,1922317.0
1926625.0,1926759.0
1928311.0,1928675.0
1931907.0,1932021.0
1934107.0,1934283.0
1937337.0,1937483.0
1939119.0,1939259.0
1942845.0,1942999.0
1947303.0,1947443.0
1948107.0,1948259.0
1952587.0,1952791.0
1953621.0,1953801.0
1955225.0,1955413.0
1957049.0,1957163.0
1957631.0,1957773.0
1959337.0,1959525.0
1960625.0,1960801.0
1961321.0,1961521.0
1961935.0,1962121.0
1966093.0,1966285.0
1968075.0,1968253.0
1969921.0,1970087.0
1970653.0,1971091.0
1973545.0,1973663.0
1974337.0,1974511.0
1975095.0,1975213.0
1977173.0,1977317.0
1978981.0,1979161.0
1979675.0,1979859.0
1980377.0,1980595.0
1984579.0,1984839.0
1988435.0,1988631.0
1989257.0,1989657.0
1991231.0,1991415.0
1991895.0,1992073.0
1992945.0,1993207.0
1993931.0,1994181.0
1994823.0,1994985.0
1996339.0,1996521.0
1997245.0,1997441.0
1999589.0,1999773.0
2000119.0,2000361.0
2001657.0,2001827.0
2007029.0,2007195.0
2007917.0,2008079.0
2010061.0,2010209.0
2010693.0,2010885.0
2011191.0,2011377.0
2012583.0,2012733.0
2014077.0,2014267.0
2014851.0,2015051.0
2016429.0,2016715.0
2018403.0,2018543.0
2019091.0,2019311.0
2020051.0,2020071.0
2021289.0,2021457.0
2022899.0,2023047.0
2024595.0,2024801.0
2026287.0,2026451.0
2026787.0,2027059.0
2027959.0,2028147.0
2030677.0,2030871.0
2031855.0,2032037.0
2033295.0,2033481.0
2035017.0,2035177.0
2037371.0,2037545.0
2043023.0,2043207.0
2045281.0,2045457.0
2047121.0,2047293.0
2049249.0,2049411.0
2049857.0,2050059.0
2051373.0,2051661.0
2052321.0,2052581.0
2053277.0,2053447.0
2054507.0,2054687.0
2055675.0,2055823.0
2056783.0,2056971.0
2057573.0,2057799.0
2058421.0,2058675.0
2059233.0,2059461.0
2059681.0,2059895.0
2061791.0,2061967.0
2062529.0,2062577.0
2063365.0,2063513.0
2064179.0,2064341.0
2064859.0,2065017.0
2066807.0,2066983.0
2068571.0,2068773.0
2069597.0,2069795.0
2072415.0,2072577.0
2073277.0,2076241.0
2076881.0,2077083.0
2081083.0,2081261.0
2081707.0,2081919.0
2082553.0,2082699.0
2087717.0,2087881.0
2089157.0,2089319.0
2089911.0,2090123.0
2090811.0,2090963.0
2091463.0,2091633.0
2092191.0,2092355.0
2092917.0,2093227.0
2094163.0,2094315.0
2094873.0,2095651.0
2096635.0,2096787.0
2098259.0,2098419.0
2098867.0,2099001.0
2099325.0,2099519.0
2100213.0,2100405.0
2101363.0,2101573.0
2102331.0,2102677.0
2104107.0,2104349.0
2106331.0,2106505.0
2107009.0,2108533.0
2109273.0,2109515.0
2110081.0,2110323.0
2110717.0,2111627.0
2111977.0,2112259.0
2113995.0,2114087.0
2115317.0,2115481.0
2117577.0,2117735.0
2119215.0,2119341.0
2124319.0,2124463.0
2125287.0,2125487.0
2127093.0,2127265.0
2128101.0,2128249.0
2132729.0,2133175.0
2134285.0,2134441.0
2137427.0,2137583.0
2139433.0,2140147.0
2140679.0,2140905.0
2142319.0,2142413.0
2142975.0,2143147.0
2144739.0,2144825.0
2145285.0,2145597.0
2152427.0,2152573.0
2155721.0,2155965.0
2157027.0,2157213.0
2157837.0,2158061.0
2161451.0,2161603.0
2161825.0,2162051.0
2163083.0,2163205.0
2164525.0,2164681.0
2165809.0,2165965.0
2167591.0,2167767.0
2169289.0,2169437.0
2174595.0,2174663.0
2175709.0,2175891.0
2176235.0,2176411.0
2179029.0,2179205.0
2180813.0,2180957.0
2181423.0,2181773.0
2182689.0,2182689.0
2185253.0,2185397.0
2186961.0,2187123.0
2187603.0,2187845.0
2188343.0,2188527.0
2189869.0,2190041.0
2190617.0,2190807.0
2191457.0,2191613.0
2192319.0,2192491.0
2193163.0,2193335.0
2194999.0,2195177.0
2197253.0,2197413.0
2203687.0,2203845.0
2204685.0,2204879.0
2213993.0,2214123.0
2215061.0,2215253.0
2215653.0,2215927.0
2216151.0,2216299.0
2218021.0,2218189.0
2220789.0,2220933.0
2221573.0,2221755.0
2222267.0,2222461.0
2223101.0,2223267.0
2223857.0,2224025.0
2224483.0,2224695.0
2225835.0,2225987.0
2226331.0,2226485.0
2227815.0,2227951.0
2228803.0,2228971.0
2230387.0,2230553.0
2231053.0,2231229.0
2232925.0,2233093.0
2233985.0,2234161.0
2236425.0,2236553.0
2237643.0,2237863.0
2238265.0,2238453.0
2238901.0,2239099.0
2240837.0,2240993.0
2244933.0,2245059.0
2246029.0,2246197.0
2247007.0,2247145.0
2247615.0,2247749.0
2248445.0,2248573.0
2249319.0,2249489.0
2250725.0,2250875.0
2251433.0,2251621.0
2253053.0,2253227.0
2253905.0,2254069.0
2256341.0,2256479.0
2256941.0,2257089.0
2257931.0,2258087.0
2258763.0,2258909.0
2259935.0,2260055.0
2260647.0,2260825.0
2261549.0,2261715.0
2262465.0,2262607.0
2263859.0,2264469.0
2264913.0,2265085.0
2266327.0,2266481.0
2267363.0,2267499.0
2268303.0,2268471.0
2269013.0,2269175.0
2270913.0,2271035.0
2271511.0,2271737.0
2274195.0,2274363.0
2274747.0,2275615.0
2275933.0,2276131.0
2277213.0,2277365.0
2279377.0,2279495.0
2280025.0,2280173.0
2280305.0,2280309.0
2280767.0,2281003.0
2281381.0,2281635.0
2282153.0,2282357.0
2283505.0,2283649.0
2286347.0,2286475.0
2289959.0,2290115.0
2290705.0,2290847.0
2292625.0,2292767.0
2293731.0,2293899.0
2294969.0,2295133.0
2295629.0,2295817.0
2296433.0,2296651.0
2297871.0,2298057.0
2299719.0,2299861.0
2300443.0,2300595.0
2301009.0,2301203.0
2302091.0,2302267.0
2303611.0,2303771.0
2304395.0,2305087.0
2306075.0,2306245.0
2306935.0,2307091.0
2308109.0,2308335.0
2311653.0,2311821.0
2312951.0,2313167.0
2313541.0,2313771.0
2317029.0,2317209.0
2319691.0,2319863.0
2320727.0,2320937.0
2321377.0,2321607.0
2323815.0,2323965.0
2324047.0,2324047.0
2329171.0,2329369.0
2331055.0,2331275.0
2333245.0,2333383.0
2338499.0,2338637.0
2340917.0,2341071.0
2343315.0,2343479.0
2345437.0,2345645.0
2346397.0,2346685.0
2347691.0,2347867.0
2348839.0,2349045.0
2349923.0,2350093.0
2351933.0,2352057.0
2353021.0,2353185.0
2353465.0,2353669.0
2354053.0,2355167.0
2356827.0,2357017.0
2357503.0,2358243.0
2359453.0,2359781.0
2360131.0,2360635.0
2361261.0,2362293.0
2362883.0,2363427.0
2365849.0,2366389.0
2367595.0,2367793.0
2368463.0,2368845.0
2371265.0,2371477.0
2372305.0,2374173.0
2374865.0,2374983.0
2375251.0,2375397.0
2375847.0,2376011.0
2376283.0,2376473.0
2377965.0,2378097.0
2379047.0,2379269.0
2380765.0,2380979.0
2383349.0,2383507.0
2383943.0,2384159.0
2384887.0,2385101.0
2386081.0,2386269.0
2386777.0,2387015.0
2387685.0,2387853.0
2389147.0,2389333.0
2390939.0,2391131.0
2391817.0,2392025.0
2392415.0,2392659.0
2393203.0,2393419.0
2394417.0,2394639.0
2396119.0,2396327.0
2396909.0,2397115.0
2397443.0,2397685.0
2399963.0,2400123.0
2402257.0,2402447.0
2403485.0,2403693.0
2404619.0,2404777.0
2405825.0,2406009.0
2407259.0,2407461.0
2408287.0,2408461.0
2409797.0,2410027.0
2411245.0,2411439.0
2415365.0,2415557.0
2417567.0,2417869.0
2418717.0,2418879.0
2420057.0,2420247.0
2420971.0,2421109.0
2422009.0,2422255.0
2422927.0,2423091.0
2424361.0,2424539.0
2426169.0,2426319.0
2426745.0,2426903.0
2427907.0,2428139.0
2428773.0,2430143.0
2431027.0,2431217.0
2433755.0,2433923.0
2435447.0,2435617.0
2438081.0,2438263.0
2439253.0,2439437.0
2442113.0,2442507.0
2444653.0,2444811.0
2445439.0,2445603.0
2447125.0,2447265.0
2448197.0,2448351.0
2449023.0,2449693.0
2450613.0,2450791.0
2451647.0,2451835.0
2452771.0,2452933.0
2453529.0,2453735.0
2454479.0,2454661.0
2455881.0,2456057.0
2456761.0,2457039.0
2458701.0,2458849.0
2459755.0,2460027.0
2462605.0,2462781.0
2465223.0,2465377.0
2466439.0,2466637.0
2468889.0,2469073.0
2469537.0,2469713.0
2471783.0,2472031.0
2474025.0,2474229.0
2475595.0,2475765.0
2476611.0,2476921.0
2479039.0,2479293.0
2482569.0,2482741.0
2483913.0,2484149.0
2486017.0,2486241.0
2487067.0,2487283.0
2488553.0,2488747.0
2489927.0,2490145.0
2491263.0,2491451.0
2492089.0,2492355.0
2493899.0,2494037.0
2495615.0,2495771.0
2496191.0,2496393.0
2496947.0,2497127.0
2499455.0,2499643.0
2500089.0,2501261.0
2504471.0,2504623.0
2505601.0,2505791.0
2508097.0,2508289.0
2509445.0,2509687.0
2510331.0,2510569.0
2511271.0,2511447.0
2512101.0,2512291.0
2513323.0,2513473.0
2514175.0,2514345.0
2516291.0,2516525.0
2518085.0,2518265.0
2519203.0,2519383.0
2519893.0,2520299.0
2521271.0,2521423.0
2523075.0,2523225.0
2523545.0,2523773.0
2524699.0,2524905.0
2525461.0,2525617.0
2527181.0,2527349.0
2528165.0,2528379.0
2529317.0,2529537.0
2531963.0,2532155.0
2532863.0,2533035.0
2533863.0,2534047.0
2534777.0,2534983.0
2535571.0,2535779.0
2536621.0,2536781.0
2537907.0,2538033.0
2539057.0,2539301.0
2541141.0,2541327.0
2542567.0,2542751.0
2543277.0,2543407.0
2544203.0,2544379.0
2545869.0,2546017.0
2547721.0,2547885.0
2549627.0,2549801.0
2551501.0,2551687.0
2553021.0,2553215.0
2554709.0,2554987.0
2558033.0,2558199.0
2559653.0,2559839.0
2561501.0,2561705.0
2562981.0,2563229.0
2564695.0,2564845.0
2566995.0,2569069.0
2571255.0,2571467.0
2572771.0,2573011.0
2574809.0,2574981.0
2576693.0,2576941.0
2577423.0,2577643.0
2578213.0,2578409.0
2580495.0,2580705.0
2581275.0,2581545.0
2582521.0,2582739.0
2583223.0,2583551.0
2583967.0,2584237.0
2584645.0,2584867.0
2585609.0,2585987.0
2586357.0,2586875.0
2588161.0,2588473.0
2588895.0,2589165.0
2589583.0,2589689.0
2591515.0,2591713.0
2592947.0,2593149.0
2597179.0,2597385.0
2598091.0,2598287.0
2600181.0,2600391.0
2600733.0,2601055.0
2601763.0,2601973.0
2602295.0,2602517.0
2603817.0,2603997.0
2604893.0,2605097.0
2605503.0,2605779.0
2606183.0,2606547.0
2607121.0,2607327.0
2607785.0,2607989.0
2608969.0,2609137.0
2610633.0,2610849.0
2611405.0,2611769.0
2612831.0,2613033.0
2614209.0,2614411.0
2615187.0,2615365.0
2616853.0,2617023.0
2617831.0,2618011.0
2618595.0,2618867.0
2619797.0,2620031.0
2621343.0,2621743.0
2622759.0,2622925.0
2624613.0,2624791.0
2625573.0,2625735.0
2626899.0,2627041.0
2628085.0,2628261.0
2629289.0,2629447.0
2630377.0,2630559.0
2631643.0,2632879.0
2635287.0,2635487.0
2637007.0,2637147.0
2638607.0,2639529.0
2640037.0,2640309.0
2641529.0,2641677.0
2642863.0,2643035.0
2644129.0,2644329.0
2644901.0,2645057.0
2645781.0,2646017.0
2647499.0,2647673.0
2648391.0,2649063.0
2649755.0,2649927.0
2650105.0,2650317.0
2652053.0,2652437.0
2654495.0,2654643.0
2655449.0,2655639.0
2656095.0,2656587.0
2656949.0,2657387.0
2658077.0,2658313.0
2660223.0,2660415.0
2660699.0,2660905.0
2661527.0,2661793.0
2662501.0,2662725.0
2664453.0,2664635.0
2665841.0,2666027.0
2666787.0,2667277.0
2668557.0,2668759.0
2669327.0,2669469.0
2670285.0,2670617.0
2672125.0,2672379.0
2672893.0,2673105.0
2674607.0,2674829.0
2675891.0,2676077.0
2676713.0,2676951.0
2677361.0,2677641.0
2678695.0,2678967.0
2680455.0,2680633.0
2681253.0,2681415.0
2684127.0,2684303.0
2685011.0,2685267.0
2685715.0,2685927.0
2686511.0,2686705.0
2689149.0,2689343.0
2690281.0,2690445.0
2691821.0,2692015.0
2693603.0,2693825.0
2695191.0,2695357.0
2696289.0,2696465.0
2697699.0,2697933.0
2698893.0,2699111.0
2701575.0,2701759.0
2702843.0,2703105.0
2703797.0,2704029.0
2704653.0,2705119.0
2706171.0,2706425.0
2707931.0,2708105.0
2708867.0,2709077.0
2709991.0,2710233.0
2712143.0,2712381.0
2713415.0,2713597.0
2714317.0,2714535.0
2715459.0,2715633.0
2716641.0,2716871.0
2718933.0,2719193.0
2719443.0,2719789.0
2720427.0,2721061.0
2722029.0,2722241.0
2722685.0,2723303.0
2724249.0,2724513.0
2725235.0,2725581.0
2729781.0,2730059.0
2731735.0,2731885.0
2732283.0,2732621.0
2734267.0,2734501.0
2735697.0,2735865.0
2737441.0,2737673.0
2740445.0,2740711.0
2741767.0,2742131.0
2743593.0,2743875.0
2744471.0,2744721.0
2745613.0,2745837.0
2746561.0,2746747.0
2747569.0,2747825.0
2748901.0,2749151.0
2749753.0,2750099.0
2750827.0,2751109.0
2752251.0,2752425.0
2752977.0,2753197.0
2754837.0,2755045.0
2755899.0,2756149.0
2757279.0,2757497.0
2758105.0,2758297.0
2758961.0,2759179.0
2759745.0,2760075.0
2761351.0,2761591.0
2762763.0,2763681.0
2765245.0,2765419.0
2765901.0,2766133.0
2767009.0,2767199.0
2768425.0,2768807.0
2769655.0,2769879.0
2771311.0,2771493.0
2773859.0,2774091.0
2776239.0,2776435.0
2778957.0,2779107.0
2781081.0,2781313.0
2781629.0,2781995.0
2784653.0,2784801.0
2785511.0,2785743.0
2786287.0,2786499.0
2787285.0,2787441.0
2789099.0,2789265.0
2789847.0,2790073.0
2791309.0,2791467.0
2791893.0,2792083.0
2793841.0,2794065.0
2794955.0,2795153.0
2796107.0,2796333.0
2797233.0,2797425.0
2802005.0,2802167.0
2804527.0,2804691.0
2805313.0,2805467.0
2806057.0,2806211.0
2808671.0,2808957.0
2809667.0,2810587.0
2811155.0,2811409.0
2813143.0,2813311.0
2814011.0,2814233.0
2815055.0,2815245.0
2816021.0,2816205.0
2816937.0,2817201.0
2818741.0,2818927.0
2821119.0,2821483.0
2822173.0,2822537.0
2823205.0,2825537.0
2827189.0,2827365.0
2830799.0,2830989.0
2831407.0,2831697.0
2832873.0,2833097.0
2833585.0,2833757.0
2834747.0,2834941.0
2835365.0,2836271.0
2836509.0,2836861.0
2838139.0,2838403.0
2839589.0,2839733.0
2839977.0,2840231.0
2841245.0,2841619.0
