event_type,timestamp,detail
EFIX R,4842918.0,4843574 658 972.7 478.5 2035
SSACC R,4843576.0,
ESACC R,4843576.0,4843594 20 973.4 477.6 973.1 477.4 0.01 71
SFIX R,4843596.0,
EFIX R,4843596.0,4843922 328 972.6 471.0 2147
SSACC R,4843924.0,
SBLINK R,4843934.0,
EBLINK R,4843934.0,4843966 34
ESACC R,4843924.0,4843974 52 973.4 477.6 973.1 477.4 0.01 0
SFIX R,4843976.0,
EFIX R,4843976.0,4844100 126 968.6 466.8 2170
SSACC R,4844102.0,
SBLINK R,4844112.0,
EBLINK R,4844112.0,4844114 4
ESACC R,4844102.0,4844122 22 973.4 477.6 973.1 477.4 0.01 0
SFIX R,4844124.0,
EFIX R,4844124.0,4844314 192 969.8 468.6 2171
SSACC R,4844316.0,
SBLINK R,4844326.0,
EBLINK R,4844326.0,4844354 30
ESACC R,4844316.0,4844362 48 973.4 477.6 973.1 477.4 0.01 0
SFIX R,4844364.0,
EFIX R,4844364.0,4844456 94 969.4 471.8 2171
SSACC R,4844458.0,
SBLINK R,4844468.0,
EBLINK R,4844468.0,4844494 28
ESACC R,4844458.0,4844502 46 973.4 477.6 973.1 477.4 0.01 0
SFIX R,4844504.0,
EFIX R,4844504.0,4844570 68 969.0 474.7 2170
SSACC R,4844572.0,
SBLINK R,4844582.0,
EBLINK R,4844582.0,4844628 48
ESACC R,4844572.0,4844636 66 973.4 477.6 973.1 477.4 0.01 0
SFIX R,4844638.0,
EFIX R,4844638.0,4844846 210 969.8 479.4 2178
SSACC R,4844848.0,
SBLINK R,4844858.0,
EBLINK R,4844858.0,4844858 2
ESACC R,4844848.0,4844866 20 973.4 477.6 973.1 477.4 0.01 0
SFIX R,4844868.0,
EFIX R,4844868.0,4844988 122 970.5 482.9 2198
SSACC R,4844990.0,
SBLINK R,4845000.0,
EBLINK R,4845000.0,4845008 10
ESACC R,4844990.0,4845016 28 973.4 477.6 973.1 477.4 0.01 0
SFIX R,4845018.0,
EFIX R,4845018.0,4845040 24 971.2 482.8 2207
SSACC R,4845042.0,
SBLINK R,4845052.0,
EBLINK R,4845052.0,4845068 18
ESACC R,4845042.0,4845076 36 973.4 477.6 973.1 477.4 0.01 0
SFIX R,4845078.0,
EFIX R,4845078.0,4845182 106 969.4 484.1 2217
SSACC R,4845184.0,
SBLINK R,4845194.0,
EBLINK R,4845194.0,4845286 94
ESACC R,4845184.0,4845294 112 973.4 477.6 973.1 477.4 0.01 0
SFIX R,4845296.0,
EFIX R,4845296.0,4845388 94 966.6 483.0 2250
SSACC R,4845390.0,
SBLINK R,4845400.0,
EBLINK R,4845400.0,4845580 182
ESACC R,4845390.0,4845588 200 973.4 477.6 973.1 477.4 0.01 0
SFIX R,4845590.0,
EFIX R,4845590.0,4845640 52 972.5 478.4 2291
SSACC R,4845642.0,
SBLINK R,4845652.0,
EBLINK R,4845652.0,4845884 234
ESACC R,4845642.0,4845892 252 977.1 478.4 978.6 476.5 0.07 14
SFIX R,4845894.0,
EFIX R,4845894.0,4845934 42 979.1 478.8 2315
SSACC R,4845936.0,
SBLINK R,4845946.0,
EBLINK R,4845946.0,4845958 14
ESACC R,4845936.0,4845966 32 977.1 478.4 978.6 476.5 0.07 0
SFIX R,4845968.0,
EFIX R,4845968.0,4846024 58 979.2 481.0 2317
SSACC R,4846026.0,
SBLINK R,4846036.0,
EBLINK R,4846036.0,4846048 14
ESACC R,4846026.0,4846056 32 977.1 478.4 978.6 476.5 0.07 0
SFIX R,4846058.0,
EFIX R,4846058.0,4846092 36 980.1 479.8 2320
SSACC R,4846094.0,
SBLINK R,4846104.0,
EBLINK R,4846104.0,4847098 996
ESACC R,4846094.0,4847106 1014 941.0 62.9 985.0 496.9 11.54 1435
SFIX R,4847108.0,
EFIX R,4847108.0,4847330 224 980.2 505.6 1928
SSACC R,4847332.0,
SBLINK R,4847342.0,
EBLINK R,4847342.0,4847438 98
ESACC R,4847332.0,4847446 116 977.9 508.5 974.6 502.7 0.18 22
SFIX R,4847448.0,
EFIX R,4847448.0,4847468 22 977.6 502.7 1943
SSACC R,4847470.0,
SBLINK R,4847480.0,
EBLINK R,4847480.0,4847492 14
ESACC R,4847470.0,4847500 32 977.9 508.5 974.6 502.7 0.18 0
SFIX R,4847502.0,
EFIX R,4847502.0,4847526 26 973.4 499.8 1965
SSACC R,4847528.0,
SBLINK R,4847538.0,
EBLINK R,4847538.0,4847602 66
ESACC R,4847528.0,4847610 84 977.9 508.5 974.6 502.7 0.18 0
SFIX R,4847612.0,
EFIX R,4847612.0,4847752 142 969.0 498.2 2017
SSACC R,4847754.0,
SBLINK R,4847764.0,
EBLINK R,4847764.0,4847800 38
ESACC R,4847754.0,4847808 56 977.9 508.5 974.6 502.7 0.18 0
SFIX R,4847810.0,
EFIX R,4847810.0,4847846 38 968.0 501.1 2056
SSACC R,4847848.0,
SBLINK R,4847858.0,
EBLINK R,4847858.0,4848124 268
ESACC R,4847848.0,4848132 286 965.2 493.6 964.8 496.7 0.08 25
SFIX R,4848134.0,
EFIX R,4848134.0,4848386 254 968.0 489.5 2171
SSACC R,4848388.0,
SBLINK R,4848398.0,
EBLINK R,4848398.0,4848446 50
ESACC R,4848388.0,4848454 68 967.8 485.8 967.5 485.3 0.02 6
SFIX R,4848456.0,
EFIX R,4848456.0,4848542 88 971.6 484.7 2202
SSACC R,4848544.0,
SBLINK R,4848554.0,
EBLINK R,4848554.0,4848638 86
ESACC R,4848544.0,4848646 104 967.8 485.8 967.5 485.3 0.02 0
SFIX R,4848648.0,
EFIX R,4848648.0,4848672 26 970.2 479.6 2198
SSACC R,4848674.0,
SBLINK R,4848684.0,
EBLINK R,4848684.0,4848684 2
ESACC R,4848674.0,4848692 20 967.8 485.8 967.5 485.3 0.02 0
SFIX R,4848694.0,
EFIX R,4848694.0,4848916 224 967.4 480.8 2199
SSACC R,4848918.0,
SBLINK R,4848928.0,
EBLINK R,4848928.0,4848962 36
ESACC R,4848918.0,4848970 54 967.8 485.8 967.5 485.3 0.02 0
SFIX R,4848972.0,
EFIX R,4848972.0,4849038 68 964.4 481.1 2195
SSACC R,4849040.0,
SBLINK R,4849050.0,
EBLINK R,4849050.0,4849070 22
ESACC R,4849040.0,4849078 40 967.8 485.8 967.5 485.3 0.02 0
SFIX R,4849080.0,
EFIX R,4849080.0,4849270 192 963.0 485.1 2178
SSACC R,4849272.0,
SBLINK R,4849282.0,
EBLINK R,4849282.0,4849282 2
ESACC R,4849272.0,4849290 20 967.8 485.8 967.5 485.3 0.02 0
SFIX R,4849292.0,
EFIX R,4849292.0,4849366 76 964.2 488.4 2145
SSACC R,4849368.0,
SBLINK R,4849378.0,
EBLINK R,4849378.0,4849430 54
ESACC R,4849368.0,4849438 72 967.8 485.8 967.5 485.3 0.02 0
SFIX R,4849440.0,
EFIX R,4849440.0,4849596 158 965.6 490.3 2116
SSACC R,4849598.0,
SBLINK R,4849608.0,
EBLINK R,4849608.0,4849646 40
ESACC R,4849598.0,4849654 58 967.8 485.8 967.5 485.3 0.02 0
SFIX R,4849656.0,
EFIX R,4849656.0,4849806 152 962.5 491.3 2125
SSACC R,4849808.0,
SBLINK R,4849818.0,
EBLINK R,4849818.0,4849838 22
ESACC R,4849808.0,4849846 40 967.8 485.8 967.5 485.3 0.02 0
SFIX R,4849848.0,
EFIX R,4849848.0,4849950 104 961.3 494.1 2148
SSACC R,4849952.0,
SBLINK R,4849962.0,
EBLINK R,4849962.0,4849968 8
ESACC R,4849952.0,4849976 26 967.8 485.8 967.5 485.3 0.02 0
SFIX R,4849978.0,
EFIX R,4849978.0,4850012 36 959.4 494.2 2156
SSACC R,4850014.0,
SBLINK R,4850024.0,
EBLINK R,4850024.0,4850080 58
ESACC R,4850014.0,4850088 76 967.8 485.8 967.5 485.3 0.02 0
SFIX R,4850090.0,
EFIX R,4850090.0,4850208 120 960.4 494.9 2173
SSACC R,4850210.0,
SBLINK R,4850220.0,
EBLINK R,4850220.0,4850246 28
ESACC R,4850210.0,4850254 46 967.8 485.8 967.5 485.3 0.02 0
SFIX R,4850256.0,
EFIX R,4850256.0,4850286 32 960.5 493.6 2185
SSACC R,4850288.0,
SBLINK R,4850298.0,
EBLINK R,4850298.0,4850804 508
ESACC R,4850288.0,4850812 526 956.8 488.2 960.5 485.2 0.13 26
SFIX R,4850814.0,
EFIX R,4850814.0,4850942 130 960.8 485.0 2215
SSACC R,4850944.0,
SBLINK R,4850954.0,
EBLINK R,4850954.0,4851062 110
ESACC R,4850944.0,4851070 128 956.8 488.2 960.5 485.2 0.13 0
SFIX R,4851072.0,
EFIX R,4851072.0,4851094 24 958.5 482.2 2221
SSACC R,4851096.0,
SBLINK R,4851106.0,
EBLINK R,4851106.0,4851192 88
ESACC R,4851096.0,4851200 106 956.8 488.2 960.5 485.2 0.13 0
SFIX R,4851202.0,
EFIX R,4851202.0,4851294 94 960.6 484.7 2209
SSACC R,4851296.0,
SBLINK R,4851306.0,
EBLINK R,4851306.0,4851314 10
ESACC R,4851296.0,4851322 28 956.8 488.2 960.5 485.2 0.13 0
SFIX R,4851324.0,
EFIX R,4851324.0,4851348 26 962.5 484.5 2209
SSACC R,4851350.0,
SBLINK R,4851360.0,
EBLINK R,4851360.0,4851384 26
ESACC R,4851350.0,4851392 44 956.8 488.2 960.5 485.2 0.13 0
SFIX R,4851394.0,
EFIX R,4851394.0,4851496 104 961.4 483.3 2208
SSACC R,4851498.0,
SBLINK R,4851508.0,
EBLINK R,4851508.0,4851576 70
ESACC R,4851498.0,4851584 88 956.8 488.2 960.5 485.2 0.13 0
SFIX R,4851586.0,
EFIX R,4851586.0,4851762 178 967.6 480.7 2219
SSACC R,4851764.0,
SBLINK R,4851774.0,
EBLINK R,4851774.0,4851934 162
ESACC R,4851764.0,4851942 180 970.7 481.2 970.7 481.2 0.00 19
SFIX R,4851944.0,
EFIX R,4851944.0,4852038 96 972.3 481.2 2238
SSACC R,4852040.0,
SBLINK R,4852050.0,
EBLINK R,4852050.0,4852110 62
ESACC R,4852040.0,4852118 80 970.7 481.2 970.7 481.2 0.00 0
SFIX R,4852120.0,
EFIX R,4852120.0,4852224 106 972.4 481.1 2231
SSACC R,4852226.0,
SBLINK R,4852236.0,
EBLINK R,4852236.0,4852340 106
ESACC R,4852226.0,4852348 124 970.7 481.2 970.7 481.2 0.00 0
SFIX R,4852350.0,
EFIX R,4852350.0,4853476 1128 980.0 480.3 2304
SSACC R,4853478.0,
SBLINK R,4853488.0,
EBLINK R,4853488.0,4853488 2
ESACC R,4853478.0,4853496 20 970.7 481.2 970.7 481.2 0.00 0
SFIX R,4853498.0,
EFIX R,4853498.0,4853672 176 985.4 483.4 2333
SSACC R,4853674.0,
SBLINK R,4853684.0,
EBLINK R,4853684.0,4853686 4
ESACC R,4853674.0,4853694 22 970.7 481.2 970.7 481.2 0.00 0
SFIX R,4853696.0,
EFIX R,4853696.0,4853836 142 987.5 485.0 2336
SSACC R,4853838.0,
SBLINK R,4853848.0,
EBLINK R,4853848.0,4853856 10
ESACC R,4853838.0,4853864 28 970.7 481.2 970.7 481.2 0.00 0
SFIX R,4853866.0,
EFIX R,4853866.0,4853948 84 986.9 486.5 2325
SSACC R,4853950.0,
SBLINK R,4853960.0,
EBLINK R,4853960.0,4854064 106
ESACC R,4853950.0,4854072 124 970.7 481.2 970.7 481.2 0.00 0
SFIX R,4854074.0,
EFIX R,4854074.0,4854100 28 991.2 490.4 2313
SSACC R,4854102.0,
SBLINK R,4854124.0,
EBLINK R,4854124.0,4855174 1052
ESACC R,4854102.0,4855452 1352 990.9 487.1 997.9 496.2 0.31 1545
SFIX R,4855454.0,
EFIX R,4855454.0,4856038 586 993.1 503.9 1781
SSACC R,4856040.0,
SBLINK R,4856050.0,
EBLINK R,4856050.0,4856054 6
ESACC R,4856040.0,4856062 24 990.9 487.1 997.9 496.2 0.31 0
SFIX R,4856064.0,
EFIX R,4856064.0,4856224 162 985.8 498.6 1902
SSACC R,4856226.0,
SBLINK R,4856236.0,
EBLINK R,4856236.0,4856236 2
ESACC R,4856226.0,4856244 20 990.9 487.1 997.9 496.2 0.31 0
SFIX R,4856246.0,
EFIX R,4856246.0,4856352 108 985.0 498.2 1969
SSACC R,4856354.0,
SBLINK R,4856364.0,
EBLINK R,4856364.0,4856364 2
ESACC R,4856354.0,4856372 20 990.9 487.1 997.9 496.2 0.31 0
SFIX R,4856374.0,
EFIX R,4856374.0,4856450 78 985.5 497.4 2009
SSACC R,4856452.0,
SBLINK R,4856462.0,
EBLINK R,4856462.0,4856486 26
ESACC R,4856452.0,4856494 44 990.9 487.1 997.9 496.2 0.31 0
SFIX R,4856496.0,
EFIX R,4856496.0,4856732 238 981.4 493.7 2067
SSACC R,4856734.0,
SBLINK R,4856744.0,
EBLINK R,4856744.0,4856800 58
ESACC R,4856734.0,4856808 76 982.6 492.0 981.7 491.9 0.02 13
SFIX R,4856810.0,
EFIX R,4856810.0,4857248 440 980.7 484.7 2138
SSACC R,4857250.0,
SBLINK R,4857260.0,
EBLINK R,4857260.0,4857262 4
ESACC R,4857250.0,4857270 22 982.6 492.0 981.7 491.9 0.02 0
SFIX R,4857272.0,
EFIX R,4857272.0,4859024 1754 980.9 479.6 2054
SSACC R,4859026.0,
SBLINK R,4859054.0,
EBLINK R,4859054.0,4859188 136
ESACC R,4859026.0,4859732 708 978.7 484.1 984.4 485.6 0.16 1684
SFIX R,4859734.0,
EFIX R,4859734.0,4860706 974 980.6 496.3 1847
SSACC R,4860708.0,
SBLINK R,4860718.0,
EBLINK R,4860718.0,4860732 16
ESACC R,4860708.0,4860740 34 978.7 484.1 984.4 485.6 0.16 0
SFIX R,4860742.0,
EFIX R,4860742.0,4861702 962 971.7 488.8 2037
SSACC R,4861704.0,
ESACC R,4861704.0,4861716 14 972.7 484.4 999.6 488.6 0.74 75
SFIX R,4861718.0,
EFIX R,4861718.0,4861780 64 993.0 487.3 2102
SSACC R,4861782.0,
SBLINK R,4861792.0,
EBLINK R,4861792.0,4861806 16
ESACC R,4861782.0,4861814 34 972.7 484.4 999.6 488.6 0.74 0
SFIX R,4861816.0,
EFIX R,4861816.0,4861848 34 989.9 486.4 2104
SSACC R,4861850.0,
SBLINK R,4861860.0,
EBLINK R,4861860.0,4861870 12
ESACC R,4861850.0,4861878 30 972.7 484.4 999.6 488.6 0.74 0
SFIX R,4861880.0,
EFIX R,4861880.0,4862000 122 986.4 488.8 2110
SSACC R,4862002.0,
ESACC R,4862002.0,4862020 20 984.2 491.4 938.8 495.6 1.24 115
SFIX R,4862022.0,
EFIX R,4862022.0,4862308 288 949.1 492.5 2095
SSACC R,4862310.0,
ESACC R,4862310.0,4862322 14 951.4 491.5 979.3 486.2 0.77 75
SFIX R,4862324.0,
EFIX R,4862324.0,4863520 1198 979.6 491.4 1831
SSACC R,4863522.0,
SBLINK R,4863532.0,
EBLINK R,4863532.0,4863540 10
ESACC R,4863522.0,4863548 28 951.4 491.5 979.3 486.2 0.77 0
SFIX R,4863550.0,
EFIX R,4863550.0,4863744 196 973.0 494.1 1832
SSACC R,4863746.0,
ESACC R,4863746.0,4863788 44 972.4 493.0 784.9 500.4 5.07 256
SFIX R,4863790.0,
EFIX R,4863790.0,4864024 236 786.3 491.5 1915
SSACC R,4864026.0,
ESACC R,4864026.0,4864054 30 786.7 488.2 961.2 480.3 4.72 328
SFIX R,4864056.0,
EFIX R,4864056.0,4864226 172 974.2 479.3 1959
SSACC R,4864228.0,
SBLINK R,4864250.0,
EBLINK R,4864250.0,4864592 344
ESACC R,4864228.0,4864782 556 976.6 477.4 986.6 484.8 0.34 3270
SFIX R,4864784.0,
EFIX R,4864784.0,4864860 78 984.7 489.8 1796
SSACC R,4864862.0,
SBLINK R,4864872.0,
EBLINK R,4864872.0,4864872 2
ESACC R,4864862.0,4864880 20 976.6 477.4 986.6 484.8 0.34 0
SFIX R,4864882.0,
EFIX R,4864882.0,4864954 74 983.6 496.9 1732
SSACC R,4864956.0,
SBLINK R,4864966.0,
EBLINK R,4864966.0,4864968 4
ESACC R,4864956.0,4864976 22 976.6 477.4 986.6 484.8 0.34 0
SFIX R,4864978.0,
EFIX R,4864978.0,4865732 756 971.2 510.0 1500
SSACC R,4865734.0,
SBLINK R,4865744.0,
EBLINK R,4865744.0,4865814 72
ESACC R,4865734.0,4865822 90 976.6 477.4 986.6 484.8 0.34 0
SFIX R,4865824.0,
EFIX R,4865824.0,4865948 126 958.9 514.4 1350
SSACC R,4865950.0,
SBLINK R,4865960.0,
EBLINK R,4865960.0,4865990 32
ESACC R,4865950.0,4865998 50 976.6 477.4 986.6 484.8 0.34 0
SFIX R,4866000.0,
EFIX R,4866000.0,4866292 294 958.8 517.3 1321
SSACC R,4866294.0,
SBLINK R,4866304.0,
EBLINK R,4866304.0,4866332 30
ESACC R,4866294.0,4866346 54 925.9 519.2 919.2 521.3 0.19 59
SFIX R,4866348.0,
EFIX R,4866348.0,4866466 120 920.2 520.4 1277
SSACC R,4866468.0,
ESACC R,4866468.0,4866476 10 919.8 522.5 939.7 524.0 0.54 72
SFIX R,4866478.0,
EFIX R,4866478.0,4866600 124 944.1 524.6 1266
SSACC R,4866602.0,
SBLINK R,4866616.0,
EBLINK R,4866616.0,4866788 174
ESACC R,4866602.0,4866826 226 941.7 528.1 943.4 526.7 0.06 801
SFIX R,4866828.0,
EFIX R,4866828.0,4867240 414 943.6 530.9 1240
SSACC R,4867242.0,
SBLINK R,4867252.0,
EBLINK R,4867252.0,4867366 116
ESACC R,4867242.0,4867374 134 941.7 528.1 943.4 526.7 0.06 0
SFIX R,4867376.0,
EFIX R,4867376.0,4867476 102 940.9 535.8 1160
SSACC R,4867478.0,
SBLINK R,4867488.0,
EBLINK R,4867488.0,4867516 30
ESACC R,4867478.0,4867524 48 941.7 528.1 943.4 526.7 0.06 0
SFIX R,4867526.0,
EFIX R,4867526.0,4867578 54 940.2 537.0 1138
SSACC R,4867580.0,
SBLINK R,4867590.0,
EBLINK R,4867590.0,4867602 14
ESACC R,4867580.0,4867610 32 941.7 528.1 943.4 526.7 0.06 0
SFIX R,4867612.0,
EFIX R,4867612.0,4867676 66 939.5 539.1 1127
SSACC R,4867678.0,
SBLINK R,4867688.0,
EBLINK R,4867688.0,4867714 28
ESACC R,4867678.0,4867722 46 941.7 528.1 943.4 526.7 0.06 0
SFIX R,4867724.0,
EFIX R,4867724.0,4867912 190 938.0 537.9 1142
SSACC R,4867914.0,
ESACC R,4867914.0,4867920 8 937.4 531.7 928.3 527.2 0.28 45
SFIX R,4867922.0,
EFIX R,4867922.0,4868562 642 926.7 520.7 1227
SSACC R,4868564.0,
ESACC R,4868564.0,4868570 8 927.9 524.5 944.6 524.7 0.45 64
SFIX R,4868572.0,
EFIX R,4868572.0,4869010 440 934.1 524.5 1309
SSACC R,4869012.0,
ESACC R,4869012.0,4869020 10 930.7 524.7 908.5 526.5 0.60 70
SFIX R,4869022.0,
EFIX R,4869022.0,4869670 650 917.8 524.4 1414
SSACC R,4869672.0,
SBLINK R,4869682.0,
EBLINK R,4869682.0,4869692 12
ESACC R,4869672.0,4869700 30 930.7 524.7 908.5 526.5 0.60 0
SFIX R,4869702.0,
EFIX R,4869702.0,4870144 444 929.5 527.1 1423
SSACC R,4870146.0,
SBLINK R,4870156.0,
EBLINK R,4870156.0,4870156 2
ESACC R,4870146.0,4870164 20 930.7 524.7 908.5 526.5 0.60 0
SFIX R,4870166.0,
EFIX R,4870166.0,4870228 64 930.3 527.1 1489
SSACC R,4870230.0,
SBLINK R,4870240.0,
EBLINK R,4870240.0,4870342 104
ESACC R,4870230.0,4870350 122 930.7 524.7 908.5 526.5 0.60 0
SFIX R,4870352.0,
EFIX R,4870352.0,4870412 62 932.3 521.8 1532
SSACC R,4870414.0,
ESACC R,4870414.0,4870426 14 935.4 517.6 960.3 517.0 0.67 69
SFIX R,4870428.0,
EFIX R,4870428.0,4870692 266 956.8 514.6 1560
SSACC R,4870694.0,
SBLINK R,4870706.0,
EBLINK R,4870706.0,4870748 44
ESACC R,4870694.0,4870756 64 957.4 513.7 942.7 514.6 0.40 46
SFIX R,4870758.0,
EFIX R,4870758.0,4870900 144 945.3 514.5 1560
SSACC R,4870902.0,
SBLINK R,4870912.0,
EBLINK R,4870912.0,4870912 2
ESACC R,4870902.0,4870920 20 957.4 513.7 942.7 514.6 0.40 0
SFIX R,4870922.0,
EFIX R,4870922.0,4871034 114 948.7 511.9 1555
SSACC R,4871036.0,
SBLINK R,4871046.0,
EBLINK R,4871046.0,4871502 458
ESACC R,4871036.0,4871612 578 952.1 509.3 951.8 517.6 0.23 1439
SFIX R,4871614.0,
EFIX R,4871614.0,4871694 82 950.5 520.7 1546
SSACC R,4871696.0,
SBLINK R,4871706.0,
EBLINK R,4871706.0,4873030 1326
ESACC R,4871696.0,4873038 1344 951.7 530.3 950.6 516.2 0.38 19
SFIX R,4873040.0,
EFIX R,4873040.0,4873070 32 953.7 513.7 1724
SSACC R,4873072.0,
SBLINK R,4873082.0,
EBLINK R,4873082.0,4873082 2
ESACC R,4873072.0,4873090 20 951.7 530.3 950.6 516.2 0.38 0
SFIX R,4873092.0,
EFIX R,4873092.0,4873394 304 950.6 510.9 1761
SSACC R,4873396.0,
SBLINK R,4873406.0,
EBLINK R,4873406.0,4873468 64
ESACC R,4873396.0,4873476 82 951.7 530.3 950.6 516.2 0.38 0
SFIX R,4873478.0,
EFIX R,4873478.0,4873524 48 946.4 510.3 1804
SSACC R,4873526.0,
SBLINK R,4873550.0,
EBLINK R,4873550.0,4873622 74
ESACC R,4873526.0,4873630 106 948.1 504.8 908.3 517.2 1.13 163
SFIX R,4873632.0,
EFIX R,4873632.0,4873698 68 861.8 529.1 1813
SSACC R,4873700.0,
SBLINK R,4873710.0,
EBLINK R,4873710.0,4874064 356
ESACC R,4873700.0,4874072 374 859.7 536.9 873.3 529.5 0.42 170
SFIX R,4874074.0,
EFIX R,4874074.0,4874102 30 957.0 509.6 1742
SSACC R,4874104.0,
SBLINK R,4874114.0,
EBLINK R,4874114.0,4874568 456
ESACC R,4874104.0,4874720 618 976.2 513.4 967.7 496.0 0.52 1402
SFIX R,4874722.0,
EFIX R,4874722.0,4875400 680 959.3 513.6 1409
SSACC R,4875402.0,
SBLINK R,4875412.0,
EBLINK R,4875412.0,4875526 116
ESACC R,4875402.0,4875534 134 951.7 514.5 951.9 519.2 0.13 5
SFIX R,4875536.0,
EFIX R,4875536.0,4875654 120 951.7 514.3 1489
SSACC R,4875656.0,
SBLINK R,4875666.0,
EBLINK R,4875666.0,4875682 18
ESACC R,4875656.0,4875690 36 951.7 514.5 951.9 519.2 0.13 0
SFIX R,4875692.0,
EFIX R,4875692.0,4876856 1166 943.3 504.1 1704
SSACC R,4876858.0,
ESACC R,4876858.0,4876898 42 942.5 507.8 744.4 569.3 5.60 304
SFIX R,4876900.0,
EFIX R,4876900.0,4877110 212 742.0 571.2 1840
SSACC R,4877112.0,
SBLINK R,4877122.0,
EBLINK R,4877122.0,4877150 30
ESACC R,4877112.0,4877158 48 942.5 507.8 744.4 569.3 5.58 0
SFIX R,4877160.0,
EFIX R,4877160.0,4877246 88 746.5 574.2 1856
SSACC R,4877248.0,
SBLINK R,4877258.0,
EBLINK R,4877258.0,4877350 94
ESACC R,4877248.0,4877358 112 942.5 507.8 744.4 569.3 5.58 0
SFIX R,4877360.0,
EFIX R,4877360.0,4877406 48 753.0 572.5 1842
SSACC R,4877408.0,
SBLINK R,4877442.0,
EBLINK R,4877442.0,4877442 2
ESACC R,4877408.0,4877450 44 752.9 573.0 924.8 506.5 4.98 376
SFIX R,4877452.0,
EFIX R,4877452.0,4877956 506 965.1 509.6 1712
SSACC R,4877958.0,
SBLINK R,4877968.0,
EBLINK R,4877968.0,4878202 236
ESACC R,4877958.0,4878210 254 960.9 519.8 959.4 516.0 0.11 16
SFIX R,4878212.0,
EFIX R,4878212.0,4878244 34 957.9 520.8 1536
SSACC R,4878246.0,
