event_type,timestamp,detail
MSG,611594.0,!CAL
MSG,611594.0,!CAL Calibration points:
MSG,611594.0,"!CAL -25.3, -34.4 -0, -0"
MSG,611594.0,"!CAL -25.4, -45.6 -0, -3183"
MSG,611594.0,"!CAL -25.1, -23.7 -0, 3183"
MSG,611594.0,"!CAL -44.6, -34.3 -6000, -0"
MSG,611594.0,"!CAL -6.4, -36.2 6000, -0"
MSG,611594.0,"!CAL 0.0, 0.0 0, 0"
MSG,611594.0,"!CAL eye check box: (L,R,T,B)"
MSG,611594.0,"!CAL href cal range: (L,R,T,B)"
MSG,611594.0,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
MSG,611594.0,"!CAL Prenormalize: offx, offy = -25.256 -34.429"
MSG,611594.0,!CAL Gains: cx:329.527 lx:315.668 rx:346.610
MSG,611594.0,!CAL Gains: cy:342.487 ty:302.329 by:362.518
MSG,611594.0,"!CAL Resolution (upd) at screen center: X=0.8, Y=0.8"
MSG,611594.0,!CAL Gain Change Proportion: X: 0.098 Y: 0.199
MSG,611594.0,!CAL Gain Ratio (Gy/Gx) = 1.039
MSG,611594.0,"!CAL PCR gain ratio(x,y) = 2.249, 2.320"
MSG,611594.0,"!CAL CR gain match(x,y) = 1.010, 1.010"
MSG,611594.0,!CAL Slip rotation correction OFF
MSG,611594.0,!CAL CALIBRATION HV5 R RIGHT GOOD
MSG,635483.0,"!CAL VALIDATION HV5 R RIGHT POOR ERROR 1.17 avg. 3.34 max OFFSET 1.00 deg. 34.5,17.3 pix."
MSG,635483.0,"VALIDATE R 4POINT 0 RIGHT at 960,540 OFFSET 0.76 deg. 29.4,0.9 pix."
MSG,635483.0,"VALIDATE R 4POINT 1 RIGHT at 960,92 OFFSET 0.49 deg. -12.5,-14.0 pix."
MSG,635483.0,"VALIDATE R 4POINT 2 RIGHT at 960,988 OFFSET 0.72 deg. 0.3,27.5 pix."
MSG,635483.0,"VALIDATE R 4POINT 3 RIGHT at 115,540 OFFSET 0.48 deg. 15.2,10.6 pix."
MSG,635483.0,"VALIDATE R 4POINT 4 RIGHT at 1805,540 OFFSET 3.34 deg. 100.3,80.7 pix."
MSG,638585.0,!CAL VALIDATION R ABORTED
MSG,649658.0,!CAL
MSG,649658.0,!CAL Calibration points:
MSG,649658.0,"!CAL -23.9, -31.1 -0, -0"
MSG,649658.0,"!CAL -24.7, -39.8 -0, -3183"
MSG,649658.0,"!CAL -24.5, -21.5 -0, 3183"
MSG,649658.0,"!CAL -42.7, -30.5 -6000, -0"
MSG,649658.0,"!CAL -3.6, -31.5 6000, -0"
MSG,649658.0,"!CAL 0.0, 0.0 0, 0"
MSG,649658.0,"!CAL eye check box: (L,R,T,B)"
MSG,649658.0,"!CAL href cal range: (L,R,T,B)"
MSG,649658.0,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
MSG,649658.0,"!CAL Prenormalize: offx, offy = -23.942 -31.076"
MSG,649658.0,!CAL Gains: cx:273.337 lx:306.578 rx:240.211
MSG,649658.0,!CAL Gains: cy:284.012 ty:313.272 by:315.417
MSG,649658.0,"!CAL Resolution (upd) at screen center: X=1.0, Y=0.9"
MSG,649658.0,!CAL Gain Change Proportion: X: 0.276 Y: 0.007
MSG,649658.0,!CAL Gain Ratio (Gy/Gx) = 1.039
MSG,649658.0,"!CAL PCR gain ratio(x,y) = 2.190, 2.059"
MSG,649658.0,"!CAL CR gain match(x,y) = 1.010, 1.010"
MSG,649658.0,!CAL Slip rotation correction OFF
MSG,649658.0,!CAL CALIBRATION HV5 R RIGHT GOOD
MSG,666073.0,"!CAL VALIDATION HV5 R RIGHT FAIR ERROR 0.80 avg. 1.80 max OFFSET 0.66 deg. -3.8,-24.8 pix."
MSG,666073.0,"VALIDATE R 4POINT 0 RIGHT at 960,540 OFFSET 0.76 deg. -9.5,-27.2 pix."
MSG,666073.0,"VALIDATE R 4POINT 1 RIGHT at 960,92 OFFSET 1.80 deg. 1.3,-68.7 pix."
MSG,666073.0,"VALIDATE R 4POINT 2 RIGHT at 960,988 OFFSET 0.41 deg. 15.9,-1.5 pix."
MSG,666073.0,"VALIDATE R 4POINT 3 RIGHT at 115,540 OFFSET 0.51 deg. -9.6,-17.1 pix."
MSG,666073.0,"VALIDATE R 4POINT 4 RIGHT at 1805,540 OFFSET 0.29 deg. 1.3,10.9 pix."
MSG,669866.0,!CAL VALIDATION R ABORTED
MSG,681681.0,!CAL
MSG,681681.0,!CAL Calibration points:
MSG,681681.0,"!CAL -23.8, -28.4 -0, -0"
MSG,681681.0,"!CAL -23.9, -37.4 -0, -3183"
MSG,681681.0,"!CAL -23.4, -20.0 -0, 3183"
MSG,681681.0,"!CAL -42.4, -27.9 -6000, -0"
MSG,681681.0,"!CAL -3.8, -29.3 6000, -0"
MSG,681681.0,"!CAL 0.0, 0.0 0, 0"
MSG,681681.0,"!CAL eye check box: (L,R,T,B)"
MSG,681681.0,"!CAL href cal range: (L,R,T,B)"
MSG,681681.0,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
MSG,681681.0,"!CAL Prenormalize: offx, offy = -23.841 -28.436"
MSG,681681.0,!CAL Gains: cx:279.094 lx:309.747 rx:248.686
MSG,681681.0,!CAL Gains: cy:483.205 ty:401.102 by:538.703
MSG,681681.0,"!CAL Resolution (upd) at screen center: X=0.9, Y=0.5"
MSG,681681.0,!CAL Gain Change Proportion: X: 0.246 Y: 0.343
MSG,681681.0,!CAL Gain Ratio (Gy/Gx) = 1.731
MSG,681681.0,"!CAL PCR gain ratio(x,y) = 2.166, 1.906"
MSG,681681.0,"!CAL CR gain match(x,y) = 1.010, 1.010"
