event_type,timestamp,detail
MSG,869011.0,!CAL
MSG,869011.0,!CAL Calibration points:
MSG,869011.0,"!CAL -25.3, -31.8 -0, -0"
MSG,869011.0,"!CAL -26.0, -41.1 -0, -3183"
MSG,869011.0,"!CAL -25.0, -22.8 -0, 3183"
MSG,869011.0,"!CAL -44.9, -30.0 -6000, -0"
MSG,869011.0,"!CAL -5.4, -32.9 6000, -0"
MSG,869011.0,"!CAL 0.0, 0.0 0, 0"
MSG,869011.0,"!CAL eye check box: (L,R,T,B)"
MSG,869011.0,"!CAL href cal range: (L,R,T,B)"
MSG,869011.0,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
MSG,869011.0,"!CAL Prenormalize: offx, offy = -25.264 -31.847"
MSG,869011.0,!CAL Gains: cx:297.425 lx:302.851 rx:293.462
MSG,869011.0,!CAL Gains: cy:393.413 ty:359.263 by:415.781
MSG,869011.0,"!CAL Resolution (upd) at screen center: X=0.9, Y=0.7"
MSG,869011.0,!CAL Gain Change Proportion: X: 0.032 Y: 0.157
MSG,869011.0,!CAL Gain Ratio (Gy/Gx) = 1.323
MSG,869011.0,"!CAL PCR gain ratio(x,y) = 2.032, 1.811"
MSG,869011.0,"!CAL CR gain match(x,y) = 1.010, 1.010"
MSG,869011.0,!CAL Slip rotation correction OFF
MSG,869012.0,!CAL CALIBRATION HV5 R RIGHT GOOD
MSG,882052.0,"!CAL VALIDATION HV5 R RIGHT GOOD ERROR 0.54 avg. 1.26 max OFFSET 0.30 deg. 11.4,1.4 pix."
MSG,882052.0,"VALIDATE R 4POINT 0 RIGHT at 960,540 OFFSET 0.28 deg. 6.3,8.7 pix."
MSG,882052.0,"VALIDATE R 4POINT 1 RIGHT at 960,92 OFFSET 0.26 deg. 2.8,-9.5 pix."
MSG,882052.0,"VALIDATE R 4POINT 2 RIGHT at 960,988 OFFSET 0.73 deg. -3.6,-27.3 pix."
MSG,882052.0,"VALIDATE R 4POINT 3 RIGHT at 115,540 OFFSET 1.26 deg. 46.6,-13.4 pix."
MSG,882052.0,"VALIDATE R 4POINT 4 RIGHT at 1805,540 OFFSET 0.73 deg. -5.0,27.1 pix."
MSG,894346.0,NO Reply is disabled for function eyelink_cal_result
MSG,966094.0,ALL_STORY_START
MSG,966099.0,RECCFG CR 500 2 0 R
MSG,966099.0,ELCLCFG MTABLER
MSG,966099.0,GAZE_COORDS 0.00 0.00 1920.00 1080.00
MSG,966099.0,THRESHOLDS R 56 181
MSG,966099.0,ELCL_WINDOW_SIZES 176 188 0 0
MSG,966099.0,CAMERA_LENS_FOCAL_LENGTH 38.00
MSG,966099.0,PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG,966099.0,ELCL_PROC ELLIPSE (5)
MSG,966099.0,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
MSG,966100.0,!MODE RECORD CR 500 2 0 R
START,966101.0,RIGHT SAMPLES EVENTS
SFIX R,966105.0,
EFIX R,966105.0,966311 208 1095.8 557.5 1535
SSACC R,966313.0,
ESACC R,966313.0,966355 44 1092.3 556.6 766.1 498.0 8.93 319
SFIX R,966357.0,
EFIX R,966357.0,966781 426 761.6 490.3 1582
SSACC R,966783.0,
ESACC R,966783.0,966819 38 764.3 487.9 958.8 483.5 5.25 286
SFIX R,966821.0,
EFIX R,966821.0,967711 892 961.6 492.9 1538
SSACC R,967713.0,
ESACC R,967713.0,967731 20 964.1 503.6 920.0 482.0 1.33 127
SFIX R,967733.0,
EFIX R,967733.0,967897 166 931.6 477.4 1484
SSACC R,967899.0,
ESACC R,967899.0,967917 20 932.3 477.9 984.1 487.9 1.43 135
SFIX R,967919.0,
EFIX R,967919.0,968315 398 977.8 492.2 1554
SSACC R,968317.0,
ESACC R,968317.0,968335 20 981.6 492.8 954.3 488.9 0.75 95
SFIX R,968337.0,
EFIX R,968337.0,969741 1406 964.9 494.3 1658
SSACC R,969743.0,
ESACC R,969743.0,969759 18 970.0 502.3 951.2 485.7 0.68 80
SFIX R,969761.0,
EFIX R,969761.0,971331 1572 967.8 497.8 1624
SSACC R,971333.0,
ESACC R,971333.0,971349 18 966.6 504.4 984.5 495.9 0.54 74
SFIX R,971351.0,
EFIX R,971351.0,972535 1186 972.2 491.8 1589
SSACC R,972537.0,
ESACC R,972537.0,972553 18 958.8 501.1 940.4 490.3 0.58 76
SFIX R,972555.0,
EFIX R,972555.0,974375 1822 951.0 497.8 1638
SSACC R,974377.0,
ESACC R,974377.0,974661 286 970.9 504.3 972.6 541.0 1.00 822
SFIX R,974663.0,
EFIX R,974663.0,975735 1074 963.4 511.5 1552
SSACC R,975737.0,
ESACC R,975737.0,975757 22 961.6 508.4 932.5 481.8 1.07 113
SFIX R,975759.0,
EFIX R,975759.0,976037 280 947.4 481.8 1505
SSACC R,976039.0,
ESACC R,976039.0,976059 22 944.9 479.7 1003.6 488.0 1.61 148
SFIX R,976061.0,
EFIX R,976061.0,976095 36 996.4 487.5 1560
SSACC R,976097.0,
ESACC R,976097.0,976119 24 995.2 488.8 907.8 488.9 2.37 205
SFIX R,976121.0,
EFIX R,976121.0,976227 108 924.8 486.3 1590
SSACC R,976229.0,
ESACC R,976229.0,976243 16 926.9 485.8 958.9 487.7 0.87 86
SFIX R,976245.0,
EFIX R,976245.0,981601 5358 954.4 517.0 1575
SSACC R,981603.0,
ESACC R,981603.0,981641 40 963.4 531.6 978.1 508.1 0.75 109
SFIX R,981643.0,
EFIX R,981643.0,985057 3416 975.7 509.1 1888
SSACC R,985059.0,
ESACC R,985059.0,985077 20 987.0 507.7 935.9 492.5 1.44 141
SFIX R,985079.0,
EFIX R,985079.0,985237 160 938.1 486.8 1924
SSACC R,985239.0,
ESACC R,985239.0,985255 18 934.4 489.0 979.1 488.0 1.21 125
SFIX R,985257.0,
EFIX R,985257.0,993487 8232 997.2 513.5 1908
SSACC R,993489.0,
ESACC R,993489.0,993503 16 1018.1 528.1 1013.0 506.2 0.61 79
SFIX R,993505.0,
EFIX R,993505.0,1004327 10824 1005.3 551.1 1740
SSACC R,1004329.0,
ESACC R,1004329.0,1004349 22 1018.4 569.9 998.7 538.5 1.00 100
SFIX R,1004351.0,
EFIX R,1004351.0,1004515 166 999.9 539.6 1658
SSACC R,1004517.0,
ESACC R,1004517.0,1004521 6 996.9 536.7 996.5 528.2 0.23 46
SFIX R,1004523.0,
EFIX R,1004523.0,1011229 6708 975.7 545.7 1532
SSACC R,1011231.0,
ESACC R,1011231.0,1011239 10 981.5 538.0 970.3 531.8 0.35 45
SFIX R,1011241.0,
EFIX R,1011241.0,1012109 870 970.4 523.1 1679
SSACC R,1012111.0,
ESACC R,1012111.0,1012129 20 959.8 530.9 979.7 506.7 0.85 84
SFIX R,1012131.0,
EFIX R,1012131.0,1012349 220 971.5 507.3 1442
SSACC R,1012351.0,
ESACC R,1012351.0,1012357 8 964.1 508.7 955.4 502.0 0.30 46
SFIX R,1012359.0,
EFIX R,1012359.0,1013253 896 956.3 497.4 1420
SSACC R,1013255.0,
ESACC R,1013255.0,1013273 20 952.2 500.1 1004.0 504.7 1.41 130
SFIX R,1013275.0,
EFIX R,1013275.0,1013369 96 992.9 500.7 1390
SSACC R,1013371.0,
ESACC R,1013371.0,1013385 16 987.8 504.0 953.3 509.0 0.94 88
SFIX R,1013387.0,
EFIX R,1013387.0,1014913 1528 953.6 524.3 1274
SSACC R,1014915.0,
ESACC R,1014915.0,1014931 18 949.4 533.4 957.0 520.9 0.40 63
SFIX R,1014933.0,
EFIX R,1014933.0,1021877 6946 955.2 531.1 1261
SSACC R,1021879.0,
ESACC R,1021879.0,1021907 30 962.6 552.8 946.6 542.7 0.51 124
SFIX R,1021909.0,
EFIX R,1021909.0,1022705 798 942.6 532.7 1482
SSACC R,1022707.0,
ESACC R,1022707.0,1022715 10 937.9 541.8 942.2 526.6 0.43 50
SFIX R,1022717.0,
EFIX R,1022717.0,1025269 2554 936.7 513.1 1488
SSACC R,1025271.0,
ESACC R,1025271.0,1025287 18 925.8 521.0 972.2 512.2 1.28 130
SFIX R,1025289.0,
EFIX R,1025289.0,1025389 102 963.0 508.2 1440
SSACC R,1025391.0,
ESACC R,1025391.0,1025407 18 960.7 511.7 924.0 513.6 1.00 104
SFIX R,1025409.0,
EFIX R,1025409.0,1026083 676 923.5 518.4 1469
SSACC R,1026085.0,
ESACC R,1026085.0,1026101 18 925.2 529.0 971.4 529.4 1.25 116
SFIX R,1026103.0,
EFIX R,1026103.0,1026199 98 964.1 525.3 1373
SSACC R,1026201.0,
ESACC R,1026201.0,1026215 16 961.4 525.9 929.2 526.2 0.87 86
SFIX R,1026217.0,
EFIX R,1026217.0,1027161 946 936.8 539.2 1331
SSACC R,1027163.0,
