start_time,end_time
1059889.0,1059921.0
1077005.0,1077207.0
1091299.0,1091413.0
1120617.0,1120775.0
1137305.0,1137515.0
1144263.0,1144445.0
1199681.0,1199877.0
1213653.0,1213831.0
1215741.0,1215947.0
1236797.0,1237007.0
1244745.0,1244853.0
1245775.0,1245945.0
1250419.0,1250585.0
1257805.0,1257949.0
1261915.0,1262157.0
1268485.0,1268675.0
1276355.0,1276495.0
1283509.0,1283635.0
1287171.0,1287299.0
1289417.0,1289693.0
1295323.0,1295597.0
1302417.0,1302651.0
1303825.0,1304051.0
1305171.0,1305395.0
1306853.0,1307001.0
1310943.0,1311105.0
1318721.0,1318889.0
1325793.0,1325807.0
1328699.0,1328823.0
1330869.0,1330961.0
1335851.0,1335965.0
1340423.0,1340625.0
1342417.0,1342683.0
1352353.0,1352475.0
1356797.0,1356937.0
1390467.0,1390749.0
1392461.0,1392729.0
1397179.0,1397327.0
1411431.0,1411533.0
1421465.0,1421709.0
1426237.0,1426445.0
1432419.0,1432665.0
1434807.0,1435015.0
1438257.0,1438437.0
1439493.0,1439731.0
1447813.0,1448081.0
1452327.0,1452567.0
1459459.0,1459703.0
1461671.0,1461925.0
1463725.0,1463979.0
1467091.0,1467327.0
1472231.0,1472445.0
1474583.0,1474745.0
1476395.0,1476485.0
1482373.0,1482559.0
1484623.0,1484819.0
1488457.0,1488711.0
1495699.0,1495855.0
1497795.0,1497991.0
1501191.0,1501417.0
1504791.0,1505017.0
1519587.0,1519753.0
1522911.0,1523115.0
1538437.0,1538605.0
1539509.0,1539667.0
1541115.0,1541363.0
1558367.0,1558571.0
1563303.0,1563365.0
1570297.0,1570513.0
1578681.0,1578969.0
1587293.0,1587527.0
1592563.0,1592819.0
1596483.0,1596691.0
1597617.0,1597847.0
1603763.0,1603935.0
1606507.0,1606733.0
1608469.0,1608697.0
1609351.0,1609557.0
1611593.0,1611767.0
1615149.0,1615251.0
1633693.0,1633807.0
1636901.0,1637033.0
1639237.0,1639311.0
1644591.0,1644663.0
1647325.0,1647395.0
1654423.0,1654489.0
1658789.0,1658885.0
1665641.0,1665807.0
1669601.0,1669783.0
1675631.0,1675741.0
1694289.0,1694325.0
1694623.0,1694793.0
1702201.0,1702423.0
1710281.0,1710457.0
1712329.0,1712553.0
1716843.0,1717069.0
1720649.0,1720825.0
1724985.0,1725281.0
1727471.0,1727629.0
1732411.0,1732557.0
1735003.0,1735275.0
1741693.0,1741949.0
1745549.0,1745669.0
1747889.0,1748117.0
1749907.0,1750085.0
1753837.0,1754109.0
1760271.0,1760477.0
1763855.0,1764021.0
1764253.0,1764465.0
1768665.0,1768809.0
1775181.0,1775335.0
1786357.0,1786739.0
1791965.0,1792147.0
1815443.0,1815663.0
1819459.0,1819745.0
1823491.0,1823643.0
1832557.0,1832729.0
1835055.0,1835315.0
1841083.0,1841365.0
1847645.0,1847883.0
1851197.0,1851385.0
1858303.0,1858389.0
1861099.0,1861323.0
1864633.0,1864753.0
1877289.0,1877447.0
1881461.0,1881789.0
1886719.0,1886987.0
1894281.0,1894355.0
1908311.0,1908595.0
1911721.0,1911947.0
1917479.0,1917753.0
1920203.0,1920357.0
1930489.0,1930655.0
1932357.0,1932493.0
1943987.0,1944077.0
1957485.0,1957603.0
1959151.0,1959301.0
1962855.0,1963167.0
1997285.0,1997495.0
2016059.0,2016327.0
2022057.0,2022251.0
2026087.0,2026349.0
2048255.0,2048453.0
2062365.0,2062477.0
2065087.0,2065227.0
2074829.0,2074951.0
2077819.0,2077945.0
2090185.0,2090337.0
2091125.0,2091387.0
2095577.0,2095715.0
2096987.0,2097187.0
2098095.0,2098405.0
2108291.0,2108303.0
2141323.0,2141477.0
2151159.0,2151379.0
2158773.0,2158859.0
2159501.0,2159757.0
2160859.0,2161123.0
2164545.0,2164855.0
2172539.0,2172641.0
2174989.0,2175101.0
2176729.0,2176895.0
2178947.0,2179015.0
2204477.0,2204639.0
2213735.0,2214295.0
2227455.0,2227647.0
2228415.0,2228791.0
2239685.0,2239887.0
2250571.0,2250651.0
2254547.0,2254667.0
2258723.0,2259253.0
2262487.0,2262537.0
2267155.0,2267305.0
2271731.0,2271869.0
2275851.0,2276003.0
2291165.0,2291309.0
2297517.0,2297645.0
2301605.0,2301789.0
2305445.0,2305489.0
2315651.0,2315765.0
2317681.0,2317861.0
2320401.0,2320515.0
2327551.0,2327725.0
2329321.0,2329495.0
2331137.0,2331293.0
2333335.0,2333529.0
2336429.0,2336585.0
2340687.0,2340809.0
2347381.0,2347565.0
2348941.0,2349147.0
2374421.0,2374601.0
2378573.0,2378617.0
2382651.0,2382895.0
2387047.0,2387207.0
2392939.0,2393101.0
2403515.0,2403709.0
2408309.0,2408397.0
2412483.0,2412537.0
2413487.0,2413553.0
2414875.0,2414953.0
2416005.0,2416511.0
2419293.0,2419459.0
2420513.0,2420705.0
2422447.0,2422567.0
2424423.0,2424637.0
2425905.0,2425985.0
2427399.0,2427515.0
2428867.0,2428997.0
2430079.0,2430151.0
2432973.0,2433215.0
2437321.0,2437391.0
2439519.0,2439537.0
2442719.0,2442843.0
2448219.0,2448285.0
2451719.0,2451833.0
2458547.0,2458549.0
2462491.0,2462767.0
2468251.0,2468323.0
2472865.0,2472941.0
2483209.0,2483407.0
2491037.0,2491111.0
2505217.0,2505283.0
2508881.0,2509095.0
2533943.0,2534115.0
2548267.0,2548389.0
2553209.0,2553351.0
2558537.0,2558637.0
2566277.0,2566385.0
2570969.0,2571141.0
2589979.0,2590147.0
2595729.0,2595943.0
2605317.0,2605467.0
2610817.0,2610819.0
2616745.0,2616925.0
2620661.0,2620867.0
2624723.0,2624959.0
2631359.0,2631519.0
2637607.0,2637891.0
2645999.0,2646065.0
2659741.0,2659985.0
2663079.0,2663223.0
2676085.0,2676371.0
2685941.0,2686127.0
2690397.0,2690581.0
2696113.0,2696209.0
2703735.0,2703885.0
2710377.0,2710651.0
2737779.0,2737995.0
2740393.0,2740579.0
2742437.0,2742647.0
2745883.0,2746083.0
2748533.0,2748743.0
2785565.0,2785731.0
2786895.0,2786955.0
2789903.0,2790157.0
2795941.0,2796109.0
2799187.0,2799351.0
2801991.0,2802181.0
2809035.0,2809143.0
2813193.0,2813407.0
2817509.0,2817749.0
2830701.0,2830817.0
2834627.0,2834777.0
2840545.0,2840627.0
2887453.0,2887669.0
2894461.0,2894619.0
2901235.0,2901505.0
2904101.0,2904341.0
2907771.0,2907895.0
2911871.0,2912117.0
2913459.0,2913615.0
2933333.0,2933347.0
2939125.0,2939135.0
2946865.0,2946933.0
2950399.0,2950575.0
2974847.0,2974891.0
2981033.0,2981135.0
2984975.0,2985171.0
2988205.0,2988491.0
2990063.0,2990209.0
3013199.0,3013347.0
3018029.0,3018033.0
3040213.0,3040325.0
3048703.0,3048907.0
3062595.0,3062875.0
3072773.0,3072971.0
3084283.0,3084457.0
3096181.0,3096423.0
3110137.0,3110245.0
3118517.0,3118729.0
3128847.0,3129119.0
3135397.0,3135653.0
3139263.0,3139433.0
3140373.0,3140659.0
3151991.0,3152099.0
3175843.0,3175999.0
3180289.0,3180321.0
3190771.0,3190967.0
3202533.0,3202727.0
3223829.0,3224061.0
3227453.0,3227675.0
3232851.0,3233009.0
3234683.0,3234903.0
3263159.0,3263383.0
3265059.0,3265273.0
3278525.0,3278883.0
3285819.0,3285913.0
3300903.0,3300965.0
3308181.0,3308205.0
3331387.0,3331595.0
3337941.0,3338213.0
3341847.0,3342089.0
3343643.0,3343757.0
3349437.0,3349773.0
3354645.0,3354857.0
3356781.0,3356957.0
3369523.0,3369719.0
3371073.0,3371267.0
3383689.0,3383879.0
3387163.0,3387297.0
3391971.0,3392061.0
3393537.0,3393707.0
3400641.0,3400797.0
3409551.0,3409769.0
3426929.0,3427053.0
3437709.0,3437989.0
3444977.0,3445137.0
3450641.0,3450849.0
3453869.0,3454009.0
3463231.0,3463341.0
3471087.0,3471227.0
3479043.0,3479353.0
3497425.0,3497595.0
3501273.0,3501509.0
3510239.0,3510401.0
3513619.0,3513667.0
3515455.0,3515615.0
3517529.0,3517633.0
3519591.0,3519753.0
3528613.0,3528799.0
3531551.0,3531769.0
3534095.0,3534411.0
3538139.0,3538311.0
3540203.0,3540361.0
3543191.0,3543433.0
3545647.0,3545791.0
3549089.0,3549341.0
3551313.0,3551413.0
3554967.0,3555107.0
3561321.0,3562117.0
3563733.0,3563931.0
3565181.0,3565187.0
3566421.0,3566637.0
3568361.0,3568607.0
3570587.0,3570839.0
3581967.0,3582033.0
3584561.0,3584615.0
3586539.0,3586647.0
3587617.0,3587809.0
3591029.0,3591035.0
3595739.0,3595799.0
3601955.0,3601959.0
3603103.0,3603261.0
3606287.0,3606481.0
3610169.0,3610301.0
3612811.0,3612981.0
3618877.0,3619131.0
3620227.0,3620427.0
3630517.0,3630713.0
3632569.0,3632829.0
3636227.0,3636423.0
3641699.0,3641897.0
3645203.0,3645295.0
3647059.0,3647205.0
3651747.0,3651853.0
3657765.0,3657949.0
3665147.0,3665369.0
3685601.0,3685793.0
3688041.0,3688221.0
3703883.0,3704075.0
3711977.0,3712183.0
3721711.0,3721911.0
3744075.0,3744211.0
3748873.0,3749025.0
3753387.0,3753509.0
3755419.0,3755593.0
3757093.0,3757247.0
3766023.0,3766217.0
3769343.0,3769433.0
3770087.0,3770241.0
3774015.0,3774185.0
3785349.0,3785435.0
3786125.0,3786327.0
3801007.0,3801007.0
3804537.0,3804727.0
3805507.0,3805641.0
3814661.0,3814785.0
3847191.0,3847399.0
3852303.0,3852503.0
3859101.0,3859103.0
3863859.0,3864015.0
3864469.0,3864717.0
3875523.0,3875709.0
3876973.0,3877199.0
3882275.0,3882321.0
3885039.0,3885177.0
3899815.0,3900173.0
3950597.0,3950663.0
3960735.0,3960803.0
3965191.0,3965443.0
3968293.0,3968555.0
3969275.0,3969431.0
3970487.0,3970685.0
3976455.0,3976619.0
3981167.0,3981449.0
4002363.0,4002365.0
4008705.0,4008927.0
4014929.0,4015135.0
4023453.0,4023529.0
4024167.0,4024411.0
4038763.0,4038937.0
4041681.0,4041845.0
4044107.0,4044229.0
4045031.0,4045193.0
4046867.0,4046951.0
4048515.0,4048671.0
4053935.0,4053979.0
4056955.0,4057175.0
4087621.0,4087769.0
4093979.0,4094187.0
4098255.0,4098339.0
4113629.0,4113877.0
4121899.0,4122169.0
4135195.0,4135429.0
4136157.0,4136247.0
4141543.0,4141717.0
4152313.0,4152455.0
4156305.0,4156633.0
4162745.0,4162909.0
4166397.0,4166465.0
4169265.0,4169331.0
