event_type,timestamp,detail
MSG,8503571.0,!CAL
MSG,8503571.0,!CAL Calibration points:
MSG,8503571.0,"!CAL -21.7, -26.5 -0, -0"
MSG,8503571.0,"!CAL -22.6, -34.4 -0, -3183"
MSG,8503571.0,"!CAL -21.3, -18.9 -0, 3183"
MSG,8503571.0,"!CAL -40.7, -25.9 -6000, -0"
MSG,8503571.0,"!CAL -2.4, -26.3 6000, -0"
MSG,8503571.0,"!CAL 0.0, 0.0 0, 0"
MSG,8503571.0,"!CAL eye check box: (L,R,T,B)"
MSG,8503571.0,"!CAL href cal range: (L,R,T,B)"
MSG,8503571.0,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
MSG,8503571.0,"!CAL Prenormalize: offx, offy = -21.74 -26.504"
MSG,8503571.0,!CAL Gains: cx:307.605 lx:313.149 rx:303.956
MSG,8503571.0,!CAL Gains: cy:485.330 ty:433.153 by:520.175
MSG,8503571.0,"!CAL Resolution (upd) at screen center: X=0.9, Y=0.5"
MSG,8503571.0,!CAL Gain Change Proportion: X: 0.030 Y: 0.201
MSG,8503571.0,!CAL Gain Ratio (Gy/Gx) = 1.578
MSG,8503571.0,"!CAL PCR gain ratio(x,y) = 2.213, 1.716"
MSG,8503571.0,"!CAL CR gain match(x,y) = 1.010, 1.010"
MSG,8503571.0,!CAL Slip rotation correction OFF
MSG,8503571.0,!CAL CALIBRATION HV5 R RIGHT GOOD
MSG,8512936.0,"!CAL VALIDATION HV5 R RIGHT GOOD ERROR 0.38 avg. 0.60 max OFFSET 0.20 deg. -7.5,0.7 pix."
MSG,8512936.0,"VALIDATE R 4POINT 0 RIGHT at 960,540 OFFSET 0.36 deg. -13.9,0.2 pix."
MSG,8512936.0,"VALIDATE R 4POINT 1 RIGHT at 960,92 OFFSET 0.40 deg. 6.0,14.2 pix."
MSG,8512936.0,"VALIDATE R 4POINT 2 RIGHT at 960,988 OFFSET 0.04 deg. -0.9,-1.2 pix."
MSG,8512936.0,"VALIDATE R 4POINT 3 RIGHT at 115,540 OFFSET 0.60 deg. 5.0,-22.2 pix."
MSG,8512936.0,"VALIDATE R 4POINT 4 RIGHT at 1805,540 OFFSET 0.54 deg. -14.8,14.3 pix."
MSG,8522659.0,NO Reply is disabled for function eyelink_cal_result
MSG,8598515.0,ALL_STORY_START
MSG,8598520.0,RECCFG CR 500 2 0 R
