event_type,timestamp,detail
MSG,1478819.0,!CAL
MSG,1478819.0,!CAL Calibration points:
MSG,1478819.0,"!CAL -26.1, -39.1 -0, -0"
MSG,1478819.0,"!CAL -27.9, -48.4 -0, -3183"
MSG,1478819.0,"!CAL -26.0, -31.0 -0, 3183"
MSG,1478819.0,"!CAL -47.0, -37.5 -6000, -0"
MSG,1478819.0,"!CAL -7.2, -40.3 6000, -0"
MSG,1478819.0,"!CAL 0.0, 0.0 0, 0"
MSG,1478819.0,"!CAL eye check box: (L,R,T,B)"
MSG,1478819.0,"!CAL href cal range: (L,R,T,B)"
MSG,1478819.0,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
MSG,1478819.0,"!CAL Prenormalize: offx, offy = -26.117 -39.12"
MSG,1478819.0,!CAL Gains: cx:345.455 lx:304.222 rx:387.021
MSG,1478819.0,!CAL Gains: cy:753.222 ty:442.886 by:880.883
MSG,1478819.0,"!CAL Resolution (upd) at screen center: X=0.8, Y=0.3"
MSG,1478819.0,!CAL Gain Change Proportion: X: 0.272 Y: 0.989
MSG,1478819.0,!CAL Gain Ratio (Gy/Gx) = 2.180
MSG,1478819.0,"!CAL PCR gain ratio(x,y) = 2.256, 2.008"
MSG,1478819.0,"!CAL CR gain match(x,y) = 1.010, 1.010"
MSG,1478819.0,!CAL Slip rotation correction OFF
MSG,1478819.0,!CAL CALIBRATION HV5 R RIGHT GOOD
MSG,1492855.0,"!CAL VALIDATION HV5 R RIGHT GOOD ERROR 0.87 avg. 1.36 max OFFSET 0.30 deg. -6.5,9.2 pix."
MSG,1492855.0,"VALIDATE R 4POINT 0 RIGHT at 960,540 OFFSET 0.91 deg. -34.9,2.5 pix."
MSG,1492855.0,"VALIDATE R 4POINT 1 RIGHT at 960,92 OFFSET 0.80 deg. 2.4,30.1 pix."
MSG,1492855.0,"VALIDATE R 4POINT 2 RIGHT at 960,988 OFFSET 1.36 deg. 39.0,34.6 pix."
MSG,1492855.0,"VALIDATE R 4POINT 3 RIGHT at 115,540 OFFSET 1.06 deg. 38.3,-14.1 pix."
MSG,1492855.0,"VALIDATE R 4POINT 4 RIGHT at 1805,540 OFFSET 0.21 deg. 6.4,5.1 pix."
MSG,1502616.0,NO Reply is disabled for function eyelink_cal_result
MSG,1575649.0,ALL_STORY_START
MSG,1575654.0,RECCFG CR 500 2 0 R
MSG,1575654.0,ELCLCFG MTABLER
MSG,1575654.0,GAZE_COORDS 0.00 0.00 1920.00 1080.00
MSG,1575654.0,THRESHOLDS R 42 166
MSG,1575654.0,ELCL_WINDOW_SIZES 176 188 0 0
MSG,1575654.0,CAMERA_LENS_FOCAL_LENGTH 38.00
MSG,1575654.0,PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG,1575654.0,ELCL_PROC ELLIPSE (5)
MSG,1575654.0,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
MSG,1575655.0,!MODE RECORD CR 500 2 0 R
START,1575656.0,RIGHT SAMPLES EVENTS
SFIX R,1575660.0,
EFIX R,1575660.0,1576364 706 887.0 444.1 1635
SSACC R,1576366.0,
ESACC R,1576366.0,1576388 24 896.7 438.6 963.6 493.7 2.35 180
SFIX R,1576390.0,
EFIX R,1576390.0,1576724 336 955.1 497.8 1563
SSACC R,1576726.0,
ESACC R,1576726.0,1576730 6 935.4 506.5 925.7 505.7 0.26 53
SFIX R,1576732.0,
EFIX R,1576732.0,1577096 366 917.6 515.3 1461
SSACC R,1577098.0,
SBLINK R,1577126.0,
EBLINK R,1577126.0,1577204 80
ESACC R,1577098.0,1577252 156 905.6 530.9 887.4 483.6 1.37 1597
SFIX R,1577254.0,
EFIX R,1577254.0,1577410 158 889.5 498.4 1517
SSACC R,1577412.0,
ESACC R,1577412.0,1577426 16 890.8 495.9 927.9 488.1 1.03 82
SFIX R,1577428.0,
EFIX R,1577428.0,1578518 1092 929.1 512.5 1558
SSACC R,1578520.0,
ESACC R,1578520.0,1578540 22 942.6 514.4 877.2 511.7 1.77 153
SFIX R,1578542.0,
EFIX R,1578542.0,1578638 98 872.9 507.5 1643
SSACC R,1578640.0,
ESACC R,1578640.0,1578662 24 868.2 507.1 937.7 505.4 1.88 145
SFIX R,1578664.0,
EFIX R,1578664.0,1579008 346 939.6 510.1 1646
SSACC R,1579010.0,
ESACC R,1579010.0,1579022 14 946.1 512.3 945.7 521.6 0.25 60
SFIX R,1579024.0,
EFIX R,1579024.0,1579190 168 946.8 518.0 1627
SSACC R,1579192.0,
ESACC R,1579192.0,1579222 32 949.7 521.9 1048.7 523.4 2.68 139
SFIX R,1579224.0,
EFIX R,1579224.0,1579444 222 1049.8 522.7 1610
SSACC R,1579446.0,
ESACC R,1579446.0,1579466 22 1057.3 522.5 1106.2 529.2 1.34 82
SFIX R,1579468.0,
EFIX R,1579468.0,1579556 90 1116.3 518.6 1600
SSACC R,1579558.0,
ESACC R,1579558.0,1579608 52 1112.8 516.9 1421.9 540.1 8.19 293
SFIX R,1579610.0,
EFIX R,1579610.0,1579712 104 1413.8 528.0 1600
SSACC R,1579714.0,
ESACC R,1579714.0,1579780 68 1417.0 521.1 1672.3 538.4 6.42 197
SFIX R,1579782.0,
EFIX R,1579782.0,1579918 138 1679.5 532.2 1557
SSACC R,1579920.0,
ESACC R,1579920.0,1579984 66 1679.6 528.6 985.9 466.4 17.84 676
SFIX R,1579986.0,
EFIX R,1579986.0,1580196 212 968.5 463.8 1591
SSACC R,1580198.0,
ESACC R,1580198.0,1580208 12 966.3 460.2 950.4 454.5 0.46 57
SFIX R,1580210.0,
EFIX R,1580210.0,1580384 176 949.6 457.9 1604
SSACC R,1580386.0,
ESACC R,1580386.0,1580464 80 936.2 477.5 930.0 486.9 0.31 102
SFIX R,1580466.0,
EFIX R,1580466.0,1580674 210 932.3 477.8 1606
SSACC R,1580676.0,
SBLINK R,1580696.0,
EBLINK R,1580696.0,1580842 148
ESACC R,1580676.0,1580924 250 916.1 511.3 922.5 459.1 1.43 752
SFIX R,1580926.0,
EFIX R,1580926.0,1581082 158 921.3 480.9 1636
SSACC R,1581084.0,
SBLINK R,1581110.0,
EBLINK R,1581110.0,1581256 148
ESACC R,1581084.0,1581320 238 917.8 492.2 915.5 455.2 1.00 687
SFIX R,1581322.0,
EFIX R,1581322.0,1581546 226 908.6 485.1 1575
SSACC R,1581548.0,
ESACC R,1581548.0,1581564 18 911.7 493.1 949.0 497.0 1.02 96
SFIX R,1581566.0,
EFIX R,1581566.0,1581604 40 939.6 491.9 1587
SSACC R,1581606.0,
SBLINK R,1581636.0,
EBLINK R,1581636.0,1581748 114
ESACC R,1581606.0,1581796 192 928.1 499.7 942.0 434.8 1.80 1650
SFIX R,1581798.0,
EFIX R,1581798.0,1582236 440 930.8 475.3 1511
SSACC R,1582238.0,
ESACC R,1582238.0,1582282 46 924.9 478.3 1068.5 278.2 6.63 232
SFIX R,1582284.0,
EFIX R,1582284.0,1582336 54 1055.7 263.3 1463
SSACC R,1582338.0,
ESACC R,1582338.0,1582364 28 1053.2 253.0 952.6 415.8 5.14 412
SFIX R,1582366.0,
EFIX R,1582366.0,1582438 74 961.3 420.4 1473
SSACC R,1582440.0,
ESACC R,1582440.0,1582472 34 958.1 423.9 929.6 474.6 1.57 211
SFIX R,1582474.0,
EFIX R,1582474.0,1582582 110 921.9 483.7 1497
SSACC R,1582584.0,
SBLINK R,1582618.0,
EBLINK R,1582618.0,1582740 124
ESACC R,1582584.0,1582812 230 906.4 494.3 898.6 465.5 0.81 1432
SFIX R,1582814.0,
EFIX R,1582814.0,1582912 100 896.9 487.6 1563
SSACC R,1582914.0,
ESACC R,1582914.0,1582926 14 896.6 491.3 909.5 471.1 0.65 56
SFIX R,1582928.0,
EFIX R,1582928.0,1583400 474 906.1 471.9 1593
SSACC R,1583402.0,
SBLINK R,1583428.0,
EBLINK R,1583428.0,1583568 142
ESACC R,1583402.0,1583640 240 884.1 477.4 913.3 466.0 0.85 1735
SFIX R,1583642.0,
EFIX R,1583642.0,1583812 172 906.9 491.1 1593
SSACC R,1583814.0,
ESACC R,1583814.0,1583820 8 901.5 499.8 893.7 489.5 0.35 52
SFIX R,1583822.0,
EFIX R,1583822.0,1583904 84 886.4 480.4 1620
SSACC R,1583906.0,
SBLINK R,1583926.0,
EBLINK R,1583926.0,1584086 162
ESACC R,1583906.0,1584148 244 881.5 466.7 917.8 440.9 1.21 1268
SFIX R,1584150.0,
EFIX R,1584150.0,1585662 1514 913.3 493.0 1412
SSACC R,1585664.0,
ESACC R,1585664.0,1585670 8 921.6 512.5 932.5 515.5 0.31 45
SFIX R,1585672.0,
EFIX R,1585672.0,1585850 180 933.9 511.4 1378
SSACC R,1585852.0,
ESACC R,1585852.0,1585868 18 934.6 512.1 884.1 509.6 1.37 126
SFIX R,1585870.0,
EFIX R,1585870.0,1585980 112 875.6 514.1 1421
SSACC R,1585982.0,
ESACC R,1585982.0,1586000 20 872.8 515.8 927.3 508.8 1.49 119
SFIX R,1586002.0,
EFIX R,1586002.0,1590264 4264 919.0 508.0 1522
SSACC R,1590266.0,
SBLINK R,1590298.0,
EBLINK R,1590298.0,1590542 246
ESACC R,1590266.0,1590602 338 921.9 491.3 943.3 434.6 1.64 1801
SFIX R,1590604.0,
EFIX R,1590604.0,1590708 106 932.5 457.0 1740
SSACC R,1590710.0,
SBLINK R,1590784.0,
EBLINK R,1590784.0,1590904 122
ESACC R,1590710.0,1590960 252 927.9 465.9 935.0 442.5 0.66 1552
SFIX R,1590962.0,
EFIX R,1590962.0,1591084 124 916.0 471.3 1605
SSACC R,1591086.0,
ESACC R,1591086.0,1591102 18 896.7 470.7 901.8 507.9 1.02 78
SFIX R,1591104.0,
EFIX R,1591104.0,1591180 78 911.3 508.6 1546
SSACC R,1591182.0,
SBLINK R,1591218.0,
EBLINK R,1591218.0,1591348 132
ESACC R,1591182.0,1591410 230 915.9 517.7 935.6 484.8 1.04 1248
SFIX R,1591412.0,
EFIX R,1591412.0,1591480 70 935.0 483.4 1429
SSACC R,1591482.0,
ESACC R,1591482.0,1591534 54 929.2 480.9 991.8 616.0 4.04 189
SFIX R,1591536.0,
EFIX R,1591536.0,1591626 92 986.4 618.6 1421
SSACC R,1591628.0,
ESACC R,1591628.0,1591668 42 979.7 619.4 1141.3 632.5 4.38 313
