event_type,timestamp,detail
MSG,640896.0,!CAL
MSG,640896.0,!CAL Calibration points:
MSG,640896.0,"!CAL -33.3, -50.6 -0, -0"
MSG,640896.0,"!CAL -34.3, -60.4 -0, -3183"
MSG,640896.0,"!CAL -32.9, -40.0 -0, 3183"
MSG,640896.0,"!CAL -53.8, -49.5 -6000, -0"
MSG,640896.0,"!CAL -12.2, -50.7 6000, -0"
MSG,640896.0,"!CAL 0.0, 0.0 0, 0"
MSG,640896.0,"!CAL eye check box: (L,R,T,B)"
MSG,640896.0,"!CAL href cal range: (L,R,T,B)"
MSG,640896.0,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
MSG,640896.0,"!CAL Prenormalize: offx, offy = -33.329 -50.577"
MSG,640896.0,!CAL Gains: cx:271.371 lx:284.677 rx:260.215
MSG,640896.0,!CAL Gains: cy:175.061 ty:271.295 by:162.322
MSG,640896.0,"!CAL Resolution (upd) at screen center: X=1.0, Y=1.5"
MSG,640896.0,!CAL Gain Change Proportion: X: 0.094 Y: 0.671
MSG,640896.0,!CAL Gain Ratio (Gy/Gx) = 0.645
MSG,640896.0,!CAL Bad Y/X gain ratio: 0.645
MSG,640896.0,"!CAL PCR gain ratio(x,y) = 2.338, 2.235"
MSG,640896.0,"!CAL CR gain match(x,y) = 1.010, 1.010"
MSG,640896.0,!CAL Slip rotation correction OFF
MSG,640896.0,!CAL CALIBRATION HV5 R RIGHT GOOD
MSG,656268.0,"!CAL VALIDATION HV5 R RIGHT GOOD ERROR 0.88 avg. 1.03 max OFFSET 0.80 deg. -5.6,29.8 pix."
MSG,656268.0,"VALIDATE R 4POINT 0 RIGHT at 960,540 OFFSET 1.03 deg. -0.2,39.3 pix."
MSG,656268.0,"VALIDATE R 4POINT 1 RIGHT at 960,92 OFFSET 0.10 deg. -3.1,-2.1 pix."
MSG,656268.0,"VALIDATE R 4POINT 2 RIGHT at 960,988 OFFSET 0.74 deg. -28.3,4.0 pix."
MSG,656268.0,"VALIDATE R 4POINT 3 RIGHT at 115,540 OFFSET 0.91 deg. -22.7,26.6 pix."
MSG,656268.0,"VALIDATE R 4POINT 4 RIGHT at 1805,540 OFFSET 0.84 deg. -3.2,31.8 pix."
MSG,667925.0,NO Reply is disabled for function eyelink_cal_result
MSG,741549.0,ALL_STORY_START
MSG,741553.0,RECCFG CR 500 2 0 R
MSG,741553.0,ELCLCFG MTABLER
MSG,741553.0,GAZE_COORDS 0.00 0.00 1920.00 1080.00
MSG,741553.0,THRESHOLDS R 62 207
MSG,741553.0,ELCL_WINDOW_SIZES 176 188 0 0
MSG,741553.0,CAMERA_LENS_FOCAL_LENGTH 38.00
MSG,741553.0,PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG,741553.0,ELCL_PROC ELLIPSE (5)
MSG,741553.0,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
MSG,741554.0,!MODE RECORD CR 500 2 0 R
START,741555.0,RIGHT SAMPLES EVENTS
SSACC R,741557.0,
SBLINK R,741557.0,
EBLINK R,741557.0,741861 306
ESACC R,741557.0,741869 314 . . 734.1 472.0 3.8e+06 10
SFIX R,741871.0,
EFIX R,741871.0,742025 156 728.8 477.2 1647
SSACC R,742027.0,
SBLINK R,742037.0,
EBLINK R,742037.0,742257 222
ESACC R,742027.0,742265 240 796.0 343.6 773.6 461.3 3.22 715
SFIX R,742267.0,
EFIX R,742267.0,742339 74 775.7 465.3 1639
SSACC R,742341.0,
ESACC R,742341.0,742375 36 779.4 471.7 967.5 533.6 5.35 256
SFIX R,742377.0,
EFIX R,742377.0,743001 626 985.3 565.2 1615
SSACC R,743003.0,
SBLINK R,743013.0,
EBLINK R,743013.0,743281 270
ESACC R,743003.0,743339 338 980.1 570.8 971.6 553.0 0.53 1334
SFIX R,743341.0,
EFIX R,743341.0,744889 1550 966.5 559.5 1557
SSACC R,744891.0,
ESACC R,744891.0,744899 10 979.2 566.7 966.8 557.2 0.42 53
SFIX R,744901.0,
EFIX R,744901.0,746279 1380 981.1 559.3 1641
SSACC R,746281.0,
SBLINK R,746291.0,
EBLINK R,746291.0,746309 20
ESACC R,746281.0,746317 38 979.2 566.7 966.8 557.2 0.42 0
SFIX R,746319.0,
EFIX R,746319.0,746347 30 986.7 591.2 1574
SSACC R,746349.0,
SBLINK R,746359.0,
EBLINK R,746359.0,746537 180
ESACC R,746349.0,746591 244 988.0 606.2 968.4 562.5 1.30 633
SFIX R,746593.0,
EFIX R,746593.0,747237 646 974.3 585.2 1431
SSACC R,747239.0,
SBLINK R,747249.0,
EBLINK R,747249.0,747249 2
ESACC R,747239.0,747257 20 988.0 606.2 968.4 562.5 1.30 0
SFIX R,747259.0,
EFIX R,747259.0,747287 30 970.7 595.2 1345
SSACC R,747289.0,
SBLINK R,747299.0,
EBLINK R,747299.0,747299 2
ESACC R,747289.0,747307 20 988.0 606.2 968.4 562.5 1.30 0
SFIX R,747309.0,
EFIX R,747309.0,747915 608 973.0 585.0 1381
SSACC R,747917.0,
SBLINK R,747927.0,
EBLINK R,747927.0,747927 2
ESACC R,747917.0,747935 20 988.0 606.2 968.4 562.5 1.30 0
SFIX R,747937.0,
EFIX R,747937.0,747963 28 961.1 586.9 1478
SSACC R,747965.0,
SBLINK R,747975.0,
EBLINK R,747975.0,748031 58
ESACC R,747965.0,748039 76 988.0 606.2 968.4 562.5 1.30 0
SFIX R,748041.0,
EFIX R,748041.0,748201 162 966.6 592.6 1490
SSACC R,748203.0,
SBLINK R,748237.0,
EBLINK R,748237.0,748361 126
ESACC R,748203.0,748369 168 973.0 608.5 970.1 584.8 0.65 588
SFIX R,748371.0,
EFIX R,748371.0,748475 106 957.7 586.1 1510
SSACC R,748477.0,
SBLINK R,748501.0,
EBLINK R,748501.0,748653 154
ESACC R,748477.0,748689 214 959.4 595.8 981.6 546.4 1.47 177
SFIX R,748691.0,
EFIX R,748691.0,749283 594 981.2 576.5 1480
SSACC R,749285.0,
ESACC R,749285.0,749289 6 974.3 592.9 965.3 585.6 0.31 53
SFIX R,749291.0,
EFIX R,749291.0,749691 402 967.6 576.0 1464
SSACC R,749693.0,
SBLINK R,749703.0,
EBLINK R,749703.0,749819 118
ESACC R,749693.0,749827 136 974.3 592.9 965.3 585.6 0.31 0
SFIX R,749829.0,
EFIX R,749829.0,750369 542 979.3 574.4 1561
SSACC R,750371.0,
SBLINK R,750393.0,
EBLINK R,750393.0,750581 190
ESACC R,750371.0,750615 246 975.5 582.3 986.1 531.4 1.41 183
SFIX R,750617.0,
EFIX R,750617.0,750699 84 984.0 542.4 1535
SSACC R,750701.0,
SBLINK R,750711.0,
EBLINK R,750711.0,750713 4
ESACC R,750701.0,750721 22 975.5 582.3 986.1 531.4 1.41 0
SFIX R,750723.0,
EFIX R,750723.0,750763 42 982.4 550.9 1543
SSACC R,750765.0,
SBLINK R,750775.0,
EBLINK R,750775.0,750775 2
ESACC R,750765.0,750783 20 975.5 582.3 986.1 531.4 1.41 0
SFIX R,750785.0,
EFIX R,750785.0,750859 76 986.0 557.8 1553
SSACC R,750861.0,
ESACC R,750861.0,750871 12 986.3 558.5 967.1 569.5 0.60 63
SFIX R,750873.0,
EFIX R,750873.0,751465 594 962.0 579.4 1503
SSACC R,751467.0,
ESACC R,751467.0,751481 16 953.5 589.2 966.6 564.6 0.76 69
SFIX R,751483.0,
EFIX R,751483.0,751529 48 966.4 565.7 1495
SSACC R,751531.0,
SBLINK R,751541.0,
EBLINK R,751541.0,751541 2
ESACC R,751531.0,751549 20 953.5 589.2 966.6 564.6 0.76 0
SFIX R,751551.0,
EFIX R,751551.0,752107 558 966.4 569.3 1545
SSACC R,752109.0,
SBLINK R,752119.0,
EBLINK R,752119.0,752313 196
ESACC R,752109.0,752321 214 953.5 589.2 966.6 564.6 0.76 0
SFIX R,752323.0,
EFIX R,752323.0,752611 290 973.3 565.0 1645
SSACC R,752613.0,
SBLINK R,752635.0,
EBLINK R,752635.0,752779 146
ESACC R,752613.0,752847 236 978.5 569.3 984.3 561.6 0.26 494
SFIX R,752849.0,
EFIX R,752849.0,753545 698 971.1 570.6 1627
SSACC R,753547.0,
SBLINK R,753567.0,
EBLINK R,753567.0,753713 148
ESACC R,753547.0,753777 232 958.5 587.0 967.6 536.0 1.40 581
SFIX R,753779.0,
EFIX R,753779.0,753987 210 966.7 550.6 1483
SSACC R,753989.0,
ESACC R,753989.0,753993 6 967.4 560.5 957.9 563.5 0.27 39
SFIX R,753995.0,
EFIX R,753995.0,754097 104 952.9 576.0 1528
SSACC R,754099.0,
SBLINK R,754109.0,
EBLINK R,754109.0,754113 6
ESACC R,754099.0,754121 24 967.4 560.5 957.9 563.5 0.27 0
SFIX R,754123.0,
EFIX R,754123.0,754599 478 957.1 576.0 1587
SSACC R,754601.0,
SBLINK R,754611.0,
EBLINK R,754611.0,754679 70
ESACC R,754601.0,754687 88 967.4 560.5 957.9 563.5 0.27 0
SFIX R,754689.0,
EFIX R,754689.0,754991 304 966.8 572.4 1640
SSACC R,754993.0,
SBLINK R,755003.0,
EBLINK R,755003.0,755205 204
ESACC R,754993.0,755213 222 967.4 560.5 957.9 563.5 0.27 0
SFIX R,755215.0,
EFIX R,755215.0,755301 88 966.8 570.9 1628
SSACC R,755303.0,
SBLINK R,755313.0,
EBLINK R,755313.0,755533 222
ESACC R,755303.0,755581 280 979.3 478.5 965.0 561.0 2.27 121
SFIX R,755583.0,
EFIX R,755583.0,755739 158 958.9 574.9 1632
SSACC R,755741.0,
SBLINK R,755751.0,
EBLINK R,755751.0,755751 2
ESACC R,755741.0,755759 20 979.3 478.5 965.0 561.0 2.27 0
SFIX R,755761.0,
EFIX R,755761.0,756637 878 956.6 592.7 1525
SSACC R,756639.0,
ESACC R,756639.0,756645 8 954.1 598.9 948.0 588.3 0.33 43
SFIX R,756647.0,
EFIX R,756647.0,756885 240 951.7 579.9 1549
SSACC R,756887.0,
ESACC R,756887.0,756897 12 962.6 577.7 973.8 592.1 0.49 50
SFIX R,756899.0,
EFIX R,756899.0,757047 150 977.8 596.4 1588
SSACC R,757049.0,
SBLINK R,757059.0,
EBLINK R,757059.0,757065 8
ESACC R,757049.0,757073 26 962.6 577.7 973.8 592.1 0.49 0
SFIX R,757075.0,
EFIX R,757075.0,757153 80 977.0 594.8 1609
SSACC R,757155.0,
SBLINK R,757165.0,
EBLINK R,757165.0,757695 532
ESACC R,757155.0,757753 600 949.1 601.9 947.0 550.2 1.40 217
SFIX R,757755.0,
EFIX R,757755.0,759139 1386 940.6 574.9 1516
SSACC R,759141.0,
SBLINK R,759151.0,
EBLINK R,759151.0,759167 18
ESACC R,759141.0,759175 36 949.1 601.9 947.0 550.2 1.40 0
SFIX R,759177.0,
EFIX R,759177.0,759247 72 939.5 575.1 1584
SSACC R,759249.0,
SBLINK R,759259.0,
EBLINK R,759259.0,759329 72
ESACC R,759249.0,759337 90 949.1 601.9 947.0 550.2 1.40 0
SFIX R,759339.0,
EFIX R,759339.0,759571 234 973.1 577.4 1594
SSACC R,759573.0,
SBLINK R,759585.0,
EBLINK R,759585.0,759761 178
ESACC R,759573.0,759813 242 976.5 587.5 952.4 588.8 0.65 150
SFIX R,759815.0,
EFIX R,759815.0,759959 146 949.8 598.1 1571
SSACC R,759961.0,
SBLINK R,759971.0,
EBLINK R,759971.0,760059 90
ESACC R,759961.0,760067 108 941.6 597.5 939.2 600.8 0.11 23
SFIX R,760069.0,
EFIX R,760069.0,760349 282 941.4 609.6 1512
SSACC R,760351.0,
SBLINK R,760361.0,
EBLINK R,760361.0,760369 10
ESACC R,760351.0,760377 28 941.6 597.5 939.2 600.8 0.11 0
SFIX R,760379.0,
EFIX R,760379.0,760649 272 935.6 603.4 1472
SSACC R,760651.0,
SBLINK R,760661.0,
EBLINK R,760661.0,760687 28
ESACC R,760651.0,760695 46 941.6 597.5 939.2 600.8 0.11 0
SFIX R,760697.0,
EFIX R,760697.0,761205 510 938.8 599.9 1458
SSACC R,761207.0,
SBLINK R,761217.0,
EBLINK R,761217.0,761223 8
ESACC R,761207.0,761231 26 941.6 597.5 939.2 600.8 0.11 0
SFIX R,761233.0,
EFIX R,761233.0,761349 118 939.7 604.8 1370
SSACC R,761351.0,
SBLINK R,761361.0,
EBLINK R,761361.0,761413 54
ESACC R,761351.0,761421 72 941.0 603.1 940.8 604.1 0.03 16
SFIX R,761423.0,
EFIX R,761423.0,762589 1168 943.8 582.5 1460
SSACC R,762591.0,
SBLINK R,762601.0,
EBLINK R,762601.0,762933 334
ESACC R,762591.0,762997 408 1067.7 298.8 955.2 566.3 7.81 778
SFIX R,762999.0,
EFIX R,762999.0,763251 254 961.5 576.1 1619
SSACC R,763253.0,
SBLINK R,763263.0,
EBLINK R,763263.0,763263 2
ESACC R,763253.0,763271 20 1067.7 298.8 955.2 566.3 7.86 0
SFIX R,763273.0,
EFIX R,763273.0,763969 698 975.4 590.8 1512
SSACC R,763971.0,
SBLINK R,763981.0,
EBLINK R,763981.0,764199 220
