event_type,timestamp,detail
MSG,1643545.0,!CAL
MSG,1643545.0,!CAL Calibration points:
MSG,1643545.0,"!CAL -25.3, -41.2 -0, -0"
MSG,1643545.0,"!CAL -26.3, -49.1 -0, -3183"
MSG,1643545.0,"!CAL -24.9, -33.1 -0, 3183"
MSG,1643545.0,"!CAL -40.7, -40.3 -6000, -0"
MSG,1643545.0,"!CAL -9.4, -41.2 6000, -0"
MSG,1643545.0,"!CAL 0.0, 0.0 0, 0"
MSG,1643545.0,"!CAL eye check box: (L,R,T,B)"
MSG,1643545.0,"!CAL href cal range: (L,R,T,B)"
MSG,1643546.0,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
MSG,1643546.0,"!CAL Prenormalize: offx, offy = -25.265 -41.168"
MSG,1643546.0,!CAL Gains: cx:368.065 lx:379.758 rx:359.869
MSG,1643546.0,!CAL Gains: cy:412.049 ty:385.468 by:438.663
MSG,1643546.0,"!CAL Resolution (upd) at screen center: X=0.7, Y=0.6"
MSG,1643546.0,!CAL Gain Change Proportion: X: 0.055 Y: 0.138
MSG,1643546.0,!CAL Gain Ratio (Gy/Gx) = 1.119
MSG,1643546.0,"!CAL PCR gain ratio(x,y) = 2.188, 2.264"
MSG,1643546.0,"!CAL CR gain match(x,y) = 1.010, 1.010"
MSG,1643546.0,!CAL Slip rotation correction OFF
MSG,1643546.0,!CAL CALIBRATION HV5 R RIGHT GOOD
MSG,1654376.0,"!CAL VALIDATION HV5 R RIGHT GOOD ERROR 0.54 avg. 0.82 max OFFSET 0.18 deg. -6.9,-1.4 pix."
MSG,1654376.0,"VALIDATE R 4POINT 0 RIGHT at 960,540 OFFSET 0.49 deg. -18.6,3.2 pix."
MSG,1654376.0,"VALIDATE R 4POINT 1 RIGHT at 960,92 OFFSET 0.36 deg. 10.0,-9.3 pix."
MSG,1654376.0,"VALIDATE R 4POINT 2 RIGHT at 960,988 OFFSET 0.47 deg. 15.6,9.2 pix."
MSG,1654376.0,"VALIDATE R 4POINT 3 RIGHT at 115,540 OFFSET 0.68 deg. 23.2,-12.0 pix."
MSG,1654376.0,"VALIDATE R 4POINT 4 RIGHT at 1805,540 OFFSET 0.82 deg. -29.3,-11.9 pix."
MSG,1664518.0,NO Reply is disabled for function eyelink_cal_result
MSG,1750429.0,ALL_STORY_START
MSG,1750434.0,RECCFG CR 500 2 0 R
MSG,1750434.0,ELCLCFG MTABLER
MSG,1750434.0,GAZE_COORDS 0.00 0.00 1920.00 1080.00
MSG,1750434.0,THRESHOLDS R 69 201
MSG,1750434.0,ELCL_WINDOW_SIZES 176 188 0 0
MSG,1750434.0,CAMERA_LENS_FOCAL_LENGTH 38.00
MSG,1750434.0,PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG,1750434.0,ELCL_PROC ELLIPSE (5)
MSG,1750434.0,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
MSG,1750435.0,!MODE RECORD CR 500 2 0 R
START,1750436.0,RIGHT SAMPLES EVENTS
SSACC R,1750438.0,
SBLINK R,1750438.0,
EBLINK R,1750438.0,1750534 98
ESACC R,1750438.0,1750638 202 . . -547.6 1128.1 2.9e+06 321
SFIX R,1750640.0,
EFIX R,1750640.0,1750674 36 -548.9 1095.7 1138
SSACC R,1750676.0,
ESACC R,1750676.0,1750782 108 -549.0 1073.1 889.0 509.0 33.68 878
SFIX R,1750784.0,
EFIX R,1750784.0,1751128 346 884.6 526.8 1163
SSACC R,1751130.0,
ESACC R,1751130.0,1751164 36 885.9 532.4 993.5 561.2 3.02 358
SFIX R,1751166.0,
EFIX R,1751166.0,1751982 818 970.5 572.0 1092
SSACC R,1751984.0,
SBLINK R,1752076.0,
EBLINK R,1752076.0,1752296 222
ESACC R,1751984.0,1752304 322 940.1 573.5 959.8 903.1 8.82 1376
SFIX R,1752306.0,
EFIX R,1752306.0,1752340 36 928.5 521.1 1044
SSACC R,1752342.0,
ESACC R,1752342.0,1752358 18 928.7 514.7 922.5 545.1 0.84 79
SFIX R,1752360.0,
EFIX R,1752360.0,1752630 272 929.7 562.8 1042
SSACC R,1752632.0,
ESACC R,1752632.0,1752660 30 936.4 560.1 941.6 505.7 1.48 78
SFIX R,1752662.0,
EFIX R,1752662.0,1752802 142 934.8 524.3 1125
SSACC R,1752804.0,
SBLINK R,1752858.0,
EBLINK R,1752858.0,1753178 322
ESACC R,1752804.0,1753186 384 935.4 527.6 839.3 1166.2 16.76 1130
SFIX R,1753188.0,
EFIX R,1753188.0,1753216 30 942.2 861.0 1152
SSACC R,1753218.0,
SBLINK R,1753228.0,
EBLINK R,1753228.0,1753228 2
ESACC R,1753218.0,1753250 34 961.2 846.4 963.9 816.5 0.80 91
SFIX R,1753252.0,
EFIX R,1753252.0,1753296 46 955.3 822.8 1169
SSACC R,1753298.0,
ESACC R,1753298.0,1753364 68 953.1 841.6 1002.7 527.0 8.55 376
SFIX R,1753366.0,
EFIX R,1753366.0,1753590 226 1001.3 546.3 1175
SSACC R,1753592.0,
SBLINK R,1753646.0,
EBLINK R,1753646.0,1753868 224
ESACC R,1753592.0,1753876 286 994.9 545.5 1081.4 1146.8 15.81 1187
SFIX R,1753878.0,
EFIX R,1753878.0,1755034 1158 993.9 542.8 1189
SSACC R,1755036.0,
SBLINK R,1755086.0,
EBLINK R,1755086.0,1755216 132
ESACC R,1755036.0,1755296 262 989.0 521.8 998.8 683.0 4.37 1146
SFIX R,1755298.0,
EFIX R,1755298.0,1755410 114 993.1 657.3 1255
SSACC R,1755412.0,
ESACC R,1755412.0,1755480 70 987.4 661.0 989.7 668.9 0.22 62
SFIX R,1755482.0,
EFIX R,1755482.0,1755552 72 986.4 666.6 1281
SSACC R,1755554.0,
ESACC R,1755554.0,1755700 148 982.2 679.1 980.2 685.1 0.17 189
SFIX R,1755702.0,
EFIX R,1755702.0,1755724 24 979.4 692.4 1305
SSACC R,1755726.0,
SBLINK R,1755780.0,
EBLINK R,1755780.0,1756554 776
ESACC R,1755726.0,1756562 838 980.9 702.8 967.9 593.3 2.98 762
SFIX R,1756564.0,
EFIX R,1756564.0,1756682 120 947.0 646.4 1268
SSACC R,1756684.0,
