event_type,timestamp,detail
MSG,1224574.0,"VALIDATE R 4POINT 1 RIGHT at 960,92 OFFSET 1.45 deg. 44.8,-32.3 pix."
MSG,1224574.0,"VALIDATE R 4POINT 2 RIGHT at 960,988 OFFSET 1.01 deg. 16.5,-34.6 pix."
MSG,1224574.0,"VALIDATE R 4POINT 3 RIGHT at 115,540 OFFSET 0.58 deg. 9.3,-19.8 pix."
MSG,1224574.0,"VALIDATE R 4POINT 4 RIGHT at 1805,540 OFFSET 0.54 deg. 20.8,0.2 pix."
MSG,1238485.0,NO Reply is disabled for function eyelink_cal_result
MSG,1314083.0,ALL_STORY_START
MSG,1314088.0,RECCFG CR 500 2 0 R
MSG,1314088.0,ELCLCFG MTABLER
MSG,1314088.0,GAZE_COORDS 0.00 0.00 1920.00 1080.00
MSG,1314088.0,THRESHOLDS R 49 196
MSG,1314088.0,ELCL_WINDOW_SIZES 176 188 0 0
MSG,1314088.0,CAMERA_LENS_FOCAL_LENGTH 38.00
MSG,1314088.0,PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG,1314088.0,ELCL_PROC ELLIPSE (5)
MSG,1314088.0,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
MSG,1314089.0,!MODE RECORD CR 500 2 0 R
START,1314090.0,RIGHT SAMPLES EVENTS
SBLINK R,1314106.0,
EBLINK R,1314106.0,1314270 166
SBLINK R,1314296.0,
EBLINK R,1314296.0,1314302 8
SFIX R,1314336.0,
EFIX R,1314336.0,1314434 100 921.4 468.0 1551
SSACC R,1314436.0,
SBLINK R,1314446.0,
EBLINK R,1314446.0,1314462 18
ESACC R,1314436.0,1314470 36 0.0 0.0 0.0 0.0 0.00 0
SFIX R,1314472.0,
EFIX R,1314472.0,1314774 304 930.8 483.6 1568
SSACC R,1314776.0,
SBLINK R,1314786.0,
EBLINK R,1314786.0,1314790 6
ESACC R,1314776.0,1314798 24 0.0 0.0 0.0 0.0 0.00 0
SFIX R,1314800.0,
EFIX R,1314800.0,1314846 48 931.8 483.4 1643
SSACC R,1314848.0,
SBLINK R,1314858.0,
EBLINK R,1314858.0,1314858 2
ESACC R,1314848.0,1314878 32 971.2 504.4 989.2 540.9 1.10 216
SFIX R,1314880.0,
EFIX R,1314880.0,1314910 32 987.5 532.5 1667
SSACC R,1314912.0,
SBLINK R,1314922.0,
EBLINK R,1314922.0,1314932 12
ESACC R,1314912.0,1314940 30 971.2 504.4 989.2 540.9 1.10 0
SFIX R,1314942.0,
EFIX R,1314942.0,1315610 670 984.7 539.8 1596
SSACC R,1315612.0,
SBLINK R,1315622.0,
EBLINK R,1315622.0,1315764 144
ESACC R,1315612.0,1315772 162 977.0 555.4 975.3 552.3 0.10 20
SFIX R,1315774.0,
EFIX R,1315774.0,1316506 734 980.9 545.1 1654
SSACC R,1316508.0,
SBLINK R,1316518.0,
EBLINK R,1316518.0,1316598 82
ESACC R,1316508.0,1316606 100 977.0 555.4 975.3 552.3 0.10 0
SFIX R,1316608.0,
EFIX R,1316608.0,1316656 50 982.8 547.9 1622
SSACC R,1316658.0,
SBLINK R,1316668.0,
EBLINK R,1316668.0,1316950 284
ESACC R,1316658.0,1316958 302 979.9 530.8 978.5 538.9 0.22 17
SFIX R,1316960.0,
EFIX R,1316960.0,1317000 42 981.8 533.7 1635
SSACC R,1317002.0,
SBLINK R,1317042.0,
EBLINK R,1317042.0,1317150 110
ESACC R,1317002.0,1317242 242 977.1 539.5 982.1 480.6 1.60 1579
SFIX R,1317244.0,
EFIX R,1317244.0,1317698 456 979.2 510.1 1785
SSACC R,1317700.0,
SBLINK R,1317710.0,
EBLINK R,1317710.0,1317844 136
ESACC R,1317700.0,1317852 154 974.2 520.4 972.6 522.7 0.08 18
SFIX R,1317854.0,
EFIX R,1317854.0,1317918 66 974.3 527.8 1727
SSACC R,1317920.0,
SBLINK R,1317930.0,
EBLINK R,1317930.0,1317934 6
ESACC R,1317920.0,1317942 24 974.2 520.4 972.6 522.7 0.08 0
SFIX R,1317944.0,
EFIX R,1317944.0,1318070 128 975.9 529.6 1706
SSACC R,1318072.0,
SBLINK R,1318082.0,
EBLINK R,1318082.0,1318178 98
ESACC R,1318072.0,1318186 116 974.2 520.4 972.6 522.7 0.08 0
SFIX R,1318188.0,
EFIX R,1318188.0,1318320 134 982.3 537.1 1747
SSACC R,1318322.0,
SBLINK R,1318332.0,
EBLINK R,1318332.0,1318358 28
ESACC R,1318322.0,1318366 46 974.2 520.4 972.6 522.7 0.08 0
SFIX R,1318368.0,
EFIX R,1318368.0,1319926 1560 988.1 533.2 1830
SSACC R,1319928.0,
ESACC R,1319928.0,1319940 14 996.0 540.8 1008.2 551.1 0.43 60
SFIX R,1319942.0,
EFIX R,1319942.0,1320356 416 995.2 554.5 1741
SSACC R,1320358.0,
ESACC R,1320358.0,1320372 16 990.5 567.2 964.5 563.1 0.71 83
SFIX R,1320374.0,
EFIX R,1320374.0,1320534 162 968.0 561.8 1663
SSACC R,1320536.0,
ESACC R,1320536.0,1320546 12 966.6 567.8 994.7 559.6 0.79 80
SFIX R,1320548.0,
EFIX R,1320548.0,1321942 1396 981.9 540.0 1789
SSACC R,1321944.0,
SBLINK R,1321954.0,
EBLINK R,1321954.0,1322178 226
ESACC R,1321944.0,1322314 372 986.8 543.5 998.0 450.5 2.54 1273
SFIX R,1322316.0,
EFIX R,1322316.0,1322458 144 991.2 479.1 1776
SSACC R,1322460.0,
ESACC R,1322460.0,1322468 10 986.9 490.0 992.3 507.4 0.49 61
SFIX R,1322470.0,
EFIX R,1322470.0,1322916 448 992.3 512.8 1794
SSACC R,1322918.0,
ESACC R,1322918.0,1322932 16 991.4 519.3 982.6 529.5 0.37 53
SFIX R,1322934.0,
EFIX R,1322934.0,1323316 384 980.9 523.4 1800
SSACC R,1323318.0,
ESACC R,1323318.0,1323338 22 979.3 525.5 1005.9 542.5 0.86 99
SFIX R,1323340.0,
EFIX R,1323340.0,1323462 124 1002.2 540.2 1815
SSACC R,1323464.0,
ESACC R,1323464.0,1323478 16 1000.6 546.5 969.5 537.1 0.88 87
SFIX R,1323480.0,
EFIX R,1323480.0,1323682 204 976.6 533.7 1822
SSACC R,1323684.0,
ESACC R,1323684.0,1323702 20 975.6 536.4 998.8 535.4 0.63 84
SFIX R,1323704.0,
EFIX R,1323704.0,1323920 218 993.5 532.2 1816
SSACC R,1323922.0,
ESACC R,1323922.0,1323936 16 987.6 535.8 979.2 542.5 0.29 42
SFIX R,1323938.0,
EFIX R,1323938.0,1324392 456 983.7 539.5 1822
SSACC R,1324394.0,
ESACC R,1324394.0,1324406 14 983.4 540.1 974.0 541.8 0.26 60
SFIX R,1324408.0,
EFIX R,1324408.0,1324694 288 977.0 544.8 1814
SSACC R,1324696.0,
ESACC R,1324696.0,1324714 20 979.2 544.9 1001.1 548.3 0.60 84
SFIX R,1324716.0,
EFIX R,1324716.0,1324908 194 1001.7 542.5 1807
SSACC R,1324910.0,
ESACC R,1324910.0,1324920 12 999.1 543.6 979.1 544.3 0.54 64
SFIX R,1324922.0,
EFIX R,1324922.0,1325604 684 990.3 535.2 1813
SSACC R,1325606.0,
ESACC R,1325606.0,1325616 12 994.0 540.3 1011.5 540.0 0.47 56
SFIX R,1325618.0,
EFIX R,1325618.0,1325772 156 1006.9 536.8 1836
SSACC R,1325774.0,
ESACC R,1325774.0,1325792 20 1005.4 543.5 981.8 545.4 0.64 79
SFIX R,1325794.0,
EFIX R,1325794.0,1326018 226 980.0 543.4 1780
SSACC R,1326020.0,
ESACC R,1326020.0,1326034 16 978.5 547.3 999.0 559.4 0.65 78
SFIX R,1326036.0,
EFIX R,1326036.0,1326954 920 987.2 554.5 1752
SSACC R,1326956.0,
SBLINK R,1327006.0,
EBLINK R,1327006.0,1327158 154
ESACC R,1326956.0,1327286 332 979.2 566.2 1003.3 475.1 2.55 1438
SFIX R,1327288.0,
EFIX R,1327288.0,1327660 374 993.7 524.1 1588
SSACC R,1327662.0,
ESACC R,1327662.0,1327672 12 993.4 538.6 982.7 544.9 0.34 58
SFIX R,1327674.0,
EFIX R,1327674.0,1329968 2296 981.3 554.3 1554
SSACC R,1329970.0,
ESACC R,1329970.0,1329976 8 977.7 586.7 965.7 585.4 0.33 49
SFIX R,1329978.0,
EFIX R,1329978.0,1330166 190 972.3 588.9 1279
SSACC R,1330168.0,
ESACC R,1330168.0,1330182 16 975.3 588.8 1000.7 596.5 0.72 81
SFIX R,1330184.0,
EFIX R,1330184.0,1330528 346 992.2 586.9 1242
SSACC R,1330530.0,
SBLINK R,1330570.0,
EBLINK R,1330570.0,1330688 120
ESACC R,1330530.0,1330750 222 987.1 578.2 982.6 474.3 2.82 1988
SFIX R,1330752.0,
EFIX R,1330752.0,1331866 1116 978.3 537.8 1552
SSACC R,1331868.0,
ESACC R,1331868.0,1331880 14 983.4 558.1 1007.3 556.9 0.65 64
SFIX R,1331882.0,
EFIX R,1331882.0,1332290 410 993.5 541.0 1634
SSACC R,1332292.0,
ESACC R,1332292.0,1332302 12 984.8 538.0 960.7 536.6 0.65 68
SFIX R,1332304.0,
EFIX R,1332304.0,1332578 276 969.0 538.4 1730
SSACC R,1332580.0,
ESACC R,1332580.0,1332586 8 968.7 536.6 982.4 539.9 0.38 65
SFIX R,1332588.0,
EFIX R,1332588.0,1333194 608 984.2 537.9 1748
SSACC R,1333196.0,
ESACC R,1333196.0,1333200 6 984.1 535.8 975.3 536.0 0.24 55
SFIX R,1333202.0,
EFIX R,1333202.0,1333346 146 972.0 533.1 1795
SSACC R,1333348.0,
ESACC R,1333348.0,1333362 16 971.5 535.2 987.2 542.4 0.47 69
SFIX R,1333364.0,
EFIX R,1333364.0,1333750 388 973.9 542.1 1764
SSACC R,1333752.0,
SBLINK R,1333784.0,
EBLINK R,1333784.0,1333958 176
ESACC R,1333752.0,1334058 308 965.5 536.0 967.0 443.4 2.51 897
SFIX R,1334060.0,
EFIX R,1334060.0,1334222 164 965.1 482.6 1723
SSACC R,1334224.0,
ESACC R,1334224.0,1334234 12 964.4 489.1 971.4 510.7 0.62 73
SFIX R,1334236.0,
EFIX R,1334236.0,1335210 976 971.0 519.4 1709
SSACC R,1335212.0,
ESACC R,1335212.0,1335220 10 970.6 543.3 977.0 556.8 0.40 55
SFIX R,1335222.0,
EFIX R,1335222.0,1336270 1050 975.1 553.2 1369
SSACC R,1336272.0,
SBLINK R,1336282.0,
EBLINK R,1336282.0,1336558 278
ESACC R,1336272.0,1336566 296 970.6 543.3 977.0 556.8 0.40 0
SFIX R,1336568.0,
EFIX R,1336568.0,1336612 46 958.0 534.1 1150
SSACC R,1336614.0,
ESACC R,1336614.0,1336624 12 958.9 536.9 983.4 539.5 0.67 74
SFIX R,1336626.0,
EFIX R,1336626.0,1337206 582 973.3 531.9 1209
SSACC R,1337208.0,
ESACC R,1337208.0,1337226 20 970.0 530.9 941.6 538.3 0.80 98
SFIX R,1337228.0,
EFIX R,1337228.0,1337396 170 951.1 534.5 1335
SSACC R,1337398.0,
ESACC R,1337398.0,1337406 10 957.0 536.3 973.5 535.4 0.45 56
SFIX R,1337408.0,
EFIX R,1337408.0,1337844 438 970.9 524.4 1394
SSACC R,1337846.0,
ESACC R,1337846.0,1337858 14 970.2 519.5 970.1 530.0 0.28 59
SFIX R,1337860.0,
EFIX R,1337860.0,1338234 376 972.1 528.4 1575
SSACC R,1338236.0,
SBLINK R,1338292.0,
EBLINK R,1338292.0,1338326 36
ESACC R,1338236.0,1338430 196 979.4 523.3 979.4 493.1 0.82 1070
SFIX R,1338432.0,
EFIX R,1338432.0,1340008 1578 970.1 515.9 1652
SSACC R,1340010.0,
ESACC R,1340010.0,1340018 10 952.5 527.9 972.6 527.6 0.54 64
SFIX R,1340020.0,
EFIX R,1340020.0,1340718 700 960.7 515.0 1724
SSACC R,1340720.0,
ESACC R,1340720.0,1340730 12 965.8 492.2 983.2 510.4 0.68 76
SFIX R,1340732.0,
EFIX R,1340732.0,1341028 298 974.9 513.8 1745
SSACC R,1341030.0,
ESACC R,1341030.0,1341040 12 973.3 520.9 955.5 517.0 0.49 56
SFIX R,1341042.0,
EFIX R,1341042.0,1341248 208 964.1 518.4 1754
SSACC R,1341250.0,
ESACC R,1341250.0,1341258 10 966.6 515.0 982.9 522.1 0.48 60
SFIX R,1341260.0,
EFIX R,1341260.0,1342406 1148 976.6 520.4 1729
SSACC R,1342408.0,
ESACC R,1342408.0,1342424 18 974.1 518.2 941.6 530.8 0.94 94
SFIX R,1342426.0,
EFIX R,1342426.0,1342726 302 949.0 530.4 1525
SSACC R,1342728.0,
ESACC R,1342728.0,1342736 10 953.9 524.8 966.6 539.9 0.53 63
SFIX R,1342738.0,
EFIX R,1342738.0,1343392 656 964.8 525.3 1599
SSACC R,1343394.0,
ESACC R,1343394.0,1343410 18 961.9 519.8 940.6 530.6 0.65 75
SFIX R,1343412.0,
EFIX R,1343412.0,1343616 206 948.3 523.0 1595
SSACC R,1343618.0,
SBLINK R,1343642.0,
EBLINK R,1343642.0,1343664 24
ESACC R,1343618.0,1343672 56 949.7 522.7 990.5 531.7 1.13 131
SFIX R,1343674.0,
EFIX R,1343674.0,1343724 52 988.5 532.6 1554
SSACC R,1343726.0,
SBLINK R,1343774.0,
EBLINK R,1343774.0,1343940 168
ESACC R,1343726.0,1344050 326 978.2 531.8 976.6 481.8 1.36 1299
SFIX R,1344052.0,
EFIX R,1344052.0,1344790 740 974.7 514.1 1464
SSACC R,1344792.0,
ESACC R,1344792.0,1344798 8 964.0 535.3 958.0 552.8 0.50 69
SFIX R,1344800.0,
EFIX R,1344800.0,1345732 934 963.2 541.5 1390
SSACC R,1345734.0,
ESACC R,1345734.0,1345742 10 969.9 540.0 986.6 530.9 0.52 64
SFIX R,1345744.0,
EFIX R,1345744.0,1345994 252 977.7 523.4 1612
SSACC R,1345996.0,
ESACC R,1345996.0,1346012 18 976.2 516.6 950.2 515.0 0.71 74
SFIX R,1346014.0,
EFIX R,1346014.0,1346246 234 951.6 509.1 1665
SSACC R,1346248.0,
ESACC R,1346248.0,1346264 18 951.5 509.1 984.9 520.4 0.96 102
SFIX R,1346266.0,
EFIX R,1346266.0,1346892 628 979.9 504.0 1728
SSACC R,1346894.0,
ESACC R,1346894.0,1346908 16 980.9 494.7 950.9 498.6 0.82 84
SFIX R,1346910.0,
EFIX R,1346910.0,1347208 300 958.1 507.9 1767
SSACC R,1347210.0,
ESACC R,1347210.0,1347226 18 957.1 520.8 984.3 538.9 0.89 93
SFIX R,1347228.0,
EFIX R,1347228.0,1347510 284 974.8 541.1 1717
SSACC R,1347512.0,
ESACC R,1347512.0,1347528 18 969.5 544.9 958.4 544.9 0.30 67
SFIX R,1347530.0,
EFIX R,1347530.0,1348092 564 959.7 556.6 1599
SSACC R,1348094.0,
SBLINK R,1348138.0,
EBLINK R,1348138.0,1348210 74
ESACC R,1348094.0,1348312 220 954.3 573.4 974.9 498.9 2.09 1490
SFIX R,1348314.0,
EFIX R,1348314.0,1349052 740 965.8 534.6 1340
SSACC R,1349054.0,
ESACC R,1349054.0,1349060 8 966.7 556.1 959.6 565.5 0.32 56
SFIX R,1349062.0,
EFIX R,1349062.0,1351174 2114 961.7 553.9 1071
SSACC R,1351176.0,
ESACC R,1351176.0,1351184 10 963.2 549.7 957.7 564.7 0.43 57
SFIX R,1351186.0,
EFIX R,1351186.0,1351974 790 959.5 565.9 910
SSACC R,1351976.0,
SBLINK R,1352032.0,
EBLINK R,1352032.0,1352156 126
ESACC R,1351976.0,1352218 244 964.6 571.9 968.1 464.4 2.91 660
SFIX R,1352220.0,
EFIX R,1352220.0,1352476 258 951.8 515.9 800
SSACC R,1352478.0,
ESACC R,1352478.0,1352484 8 946.9 527.5 955.6 535.9 0.33 47
SFIX R,1352486.0,
EFIX R,1352486.0,1353138 654 956.2 533.4 1000
SSACC R,1353140.0,
ESACC R,1353140.0,1353146 8 953.3 527.1 942.5 537.3 0.40 55
SFIX R,1353148.0,
EFIX R,1353148.0,1354874 1728 954.2 529.6 1409
SSACC R,1354876.0,
ESACC R,1354876.0,1354890 16 953.2 534.6 923.4 529.4 0.82 83
SFIX R,1354892.0,
EFIX R,1354892.0,1355044 154 934.2 526.2 1510
SSACC R,1355046.0,
ESACC R,1355046.0,1355056 12 939.4 528.2 966.8 533.0 0.75 80
SFIX R,1355058.0,
EFIX R,1355058.0,1356704 1648 958.8 522.3 1535
SSACC R,1356706.0,
ESACC R,1356706.0,1356716 12 955.7 523.7 952.3 536.5 0.36 67
SFIX R,1356718.0,
EFIX R,1356718.0,1356924 208 956.1 529.1 1501
SSACC R,1356926.0,
ESACC R,1356926.0,1356934 10 960.2 533.8 979.6 536.4 0.53 62
SFIX R,1356936.0,
EFIX R,1356936.0,1357526 592 968.9 528.1 1447
SSACC R,1357528.0,
ESACC R,1357528.0,1357542 16 962.5 529.2 934.9 525.9 0.75 83
SFIX R,1357544.0,
EFIX R,1357544.0,1358046 504 937.3 535.5 1407
SSACC R,1358048.0,
ESACC R,1358048.0,1358062 16 936.1 538.9 969.3 541.2 0.90 86
SFIX R,1358064.0,
EFIX R,1358064.0,1358822 760 965.2 540.5 1410
SSACC R,1358824.0,
ESACC R,1358824.0,1358856 34 962.4 546.8 929.3 545.0 0.90 105
SFIX R,1358858.0,
EFIX R,1358858.0,1359536 680 934.1 548.9 1398
SSACC R,1359538.0,
SBLINK R,1359590.0,
EBLINK R,1359590.0,1359676 88
ESACC R,1359538.0,1359780 244 925.1 585.0 942.2 533.8 1.46 1419
SFIX R,1359782.0,
EFIX R,1359782.0,1359992 212 937.8 564.4 1082
SSACC R,1359994.0,
ESACC R,1359994.0,1360000 8 941.4 568.8 953.2 568.3 0.32 50
SFIX R,1360002.0,
EFIX R,1360002.0,1361528 1528 955.2 569.0 823
SSACC R,1361530.0,
SBLINK R,1361550.0,
EBLINK R,1361550.0,1361582 34
ESACC R,1361530.0,1361660 132 938.4 562.3 969.5 500.0 1.89 618
SFIX R,1361662.0,
EFIX R,1361662.0,1362782 1122 952.7 548.8 789
SSACC R,1362784.0,
ESACC R,1362784.0,1362800 18 949.4 554.9 923.0 563.2 0.75 85
SFIX R,1362802.0,
EFIX R,1362802.0,1362908 108 927.0 560.6 884
SSACC R,1362910.0,
ESACC R,1362910.0,1362930 22 928.7 559.9 963.3 564.7 0.95 114
SFIX R,1362932.0,
EFIX R,1362932.0,1363300 370 955.6 557.8 971
SSACC R,1363302.0,
ESACC R,1363302.0,1363318 18 954.1 554.3 935.5 559.6 0.52 79
SFIX R,1363320.0,
EFIX R,1363320.0,1363886 568 947.2 562.7 1056
SSACC R,1363888.0,
SBLINK R,1363920.0,
EBLINK R,1363920.0,1363984 66
ESACC R,1363888.0,1364076 190 934.6 571.1 968.3 515.2 1.77 1620
SFIX R,1364078.0,
EFIX R,1364078.0,1364526 450 953.9 551.7 1142
SSACC R,1364528.0,
ESACC R,1364528.0,1364542 16 950.7 551.6 938.1 554.7 0.35 62
SFIX R,1364544.0,
EFIX R,1364544.0,1365172 630 942.9 560.0 1105
SSACC R,1365174.0,
ESACC R,1365174.0,1365190 18 945.7 562.9 958.6 560.6 0.36 68
SFIX R,1365192.0,
EFIX R,1365192.0,1365294 104 956.9 559.2 1029
SSACC R,1365296.0,
ESACC R,1365296.0,1365314 20 958.5 557.2 928.3 553.6 0.82 83
SFIX R,1365316.0,
EFIX R,1365316.0,1365536 222 935.1 556.3 1012
SSACC R,1365538.0,
ESACC R,1365538.0,1365556 20 937.8 557.2 964.3 570.4 0.80 98
SFIX R,1365558.0,
EFIX R,1365558.0,1365864 308 961.3 565.9 1007
SSACC R,1365866.0,
ESACC R,1365866.0,1365878 14 959.5 564.4 932.2 572.0 0.77 78
SFIX R,1365880.0,
EFIX R,1365880.0,1366122 244 937.5 568.0 1073
SSACC R,1366124.0,
ESACC R,1366124.0,1366140 18 938.7 566.1 956.6 564.6 0.49 74
SFIX R,1366142.0,
EFIX R,1366142.0,1366390 250 956.9 563.1 1128
SSACC R,1366392.0,
ESACC R,1366392.0,1366408 18 957.6 562.1 947.3 560.2 0.28 57
SFIX R,1366410.0,
EFIX R,1366410.0,1366788 380 953.2 559.1 1233
SSACC R,1366790.0,
ESACC R,1366790.0,1366804 16 954.8 556.7 937.0 559.9 0.49 60
SFIX R,1366806.0,
EFIX R,1366806.0,1369222 2418 960.5 553.9 1354
SSACC R,1369224.0,
ESACC R,1369224.0,1369238 16 972.9 554.2 963.8 561.2 0.31 56
SFIX R,1369240.0,
EFIX R,1369240.0,1369768 530 969.1 554.8 1293
SSACC R,1369770.0,
ESACC R,1369770.0,1369776 8 970.7 551.8 985.9 552.2 0.41 57
SFIX R,1369778.0,
EFIX R,1369778.0,1370246 470 981.9 547.1 1356
SSACC R,1370248.0,
ESACC R,1370248.0,1370252 6 982.0 547.4 972.5 544.8 0.27 48
SFIX R,1370254.0,
EFIX R,1370254.0,1370768 516 971.6 544.2 1387
SSACC R,1370770.0,
ESACC R,1370770.0,1370904 136 986.8 549.7 975.3 504.4 1.27 281
SFIX R,1370906.0,
EFIX R,1370906.0,1371268 364 969.2 549.4 1339
SSACC R,1371270.0,
SBLINK R,1371316.0,
EBLINK R,1371316.0,1371458 144
ESACC R,1371270.0,1371514 246 973.4 564.6 994.8 531.7 1.06 1775
SFIX R,1371516.0,
EFIX R,1371516.0,1371962 448 978.7 574.5 1084
SSACC R,1371964.0,
SBLINK R,1371974.0,
EBLINK R,1371974.0,1372120 148
ESACC R,1371964.0,1372160 198 914.1 539.7 955.1 535.0 1.12 391
SFIX R,1372162.0,
EFIX R,1372162.0,1372370 210 959.8 558.6 918
SSACC R,1372372.0,
ESACC R,1372372.0,1372386 16 956.4 569.4 977.6 587.4 0.75 84
SFIX R,1372388.0,
EFIX R,1372388.0,1373488 1102 972.3 591.7 766
SSACC R,1373490.0,
ESACC R,1373490.0,1373504 16 968.0 596.7 945.1 585.3 0.69 79
SFIX R,1373506.0,
EFIX R,1373506.0,1373776 272 948.4 582.6 655
SSACC R,1373778.0,
ESACC R,1373778.0,1373784 8 949.3 583.3 964.1 586.2 0.41 63
SFIX R,1373786.0,
EFIX R,1373786.0,1374146 362 961.1 578.8 716
SSACC R,1374148.0,
ESACC R,1374148.0,1374152 6 952.3 569.8 944.3 576.2 0.28 51
SFIX R,1374154.0,
EFIX R,1374154.0,1374606 454 939.6 567.2 932
SSACC R,1374608.0,
ESACC R,1374608.0,1374618 12 940.0 556.8 959.2 564.2 0.56 73
SFIX R,1374620.0,
EFIX R,1374620.0,1374906 288 955.8 559.0 1105
SSACC R,1374908.0,
ESACC R,1374908.0,1374920 14 954.3 553.3 937.3 562.8 0.53 60
SFIX R,1374922.0,
EFIX R,1374922.0,1378328 3408 958.9 550.1 1314
SSACC R,1378330.0,
ESACC R,1378330.0,1378342 14 971.9 578.6 942.9 561.5 0.91 84
SFIX R,1378344.0,
EFIX R,1378344.0,1378558 216 947.8 563.9 1062
SSACC R,1378560.0,
ESACC R,1378560.0,1378574 16 948.2 567.7 978.3 583.9 0.93 95
SFIX R,1378576.0,
EFIX R,1378576.0,1379002 428 970.1 578.6 905
SSACC R,1379004.0,
ESACC R,1379004.0,1379018 16 967.8 582.2 936.2 584.8 0.86 89
SFIX R,1379020.0,
EFIX R,1379020.0,1379136 118 940.0 582.4 834
SSACC R,1379138.0,
ESACC R,1379138.0,1379142 6 935.7 587.7 942.7 592.4 0.23 49
SFIX R,1379144.0,
EFIX R,1379144.0,1379692 550 970.1 583.9 835
SSACC R,1379694.0,
ESACC R,1379694.0,1379714 22 973.6 571.2 938.9 576.4 0.95 101
SFIX R,1379716.0,
EFIX R,1379716.0,1379902 188 936.9 573.8 947
SSACC R,1379904.0,
ESACC R,1379904.0,1379916 14 938.2 578.7 971.0 573.2 0.90 86
SFIX R,1379918.0,
EFIX R,1379918.0,1380212 296 962.5 572.0 878
SSACC R,1380214.0,
ESACC R,1380214.0,1380334 122 957.8 575.7 947.9 543.9 0.90 392
SFIX R,1380336.0,
EFIX R,1380336.0,1380788 454 945.6 552.8 994
SSACC R,1380790.0,
ESACC R,1380790.0,1380940 152 948.3 556.6 974.5 499.9 1.69 798
SFIX R,1380942.0,
EFIX R,1380942.0,1381402 462 970.4 531.5 1255
SSACC R,1381404.0,
ESACC R,1381404.0,1381414 12 972.2 533.3 955.9 552.3 0.68 65
SFIX R,1381416.0,
EFIX R,1381416.0,1381592 178 952.5 559.8 1241
SSACC R,1381594.0,
SBLINK R,1381780.0,
EBLINK R,1381780.0,1381906 128
ESACC R,1381594.0,1381962 370 946.6 568.7 979.5 484.6 2.45 1455
SFIX R,1381964.0,
EFIX R,1381964.0,1382216 254 974.0 526.4 1299
SSACC R,1382218.0,
ESACC R,1382218.0,1382232 16 970.7 541.3 927.7 546.4 1.17 108
SFIX R,1382234.0,
EFIX R,1382234.0,1382488 256 936.7 544.6 1413
SSACC R,1382490.0,
ESACC R,1382490.0,1382510 22 935.5 543.0 957.1 543.1 0.59 77
SFIX R,1382512.0,
EFIX R,1382512.0,1382958 448 961.4 540.1 1484
SSACC R,1382960.0,
ESACC R,1382960.0,1382966 8 961.7 529.8 946.4 528.3 0.42 64
SFIX R,1382968.0,
