event_type,timestamp,detail
EFIX R,1549114.0,1551038 1926 978.3 543.0 2151
SSACC R,1551040.0,
SBLINK R,1551068.0,
EBLINK R,1551068.0,1551166 100
ESACC R,1551040.0,1551238 200 984.5 546.5 1011.8 541.4 0.75 1653
SFIX R,1551240.0,
EFIX R,1551240.0,1551400 162 1005.6 537.6 2243
SSACC R,1551402.0,
ESACC R,1551402.0,1551424 24 1004.5 543.5 975.4 543.3 0.79 112
SFIX R,1551426.0,
EFIX R,1551426.0,1551446 22 981.7 541.4 2250
SSACC R,1551448.0,
ESACC R,1551448.0,1551468 22 982.9 540.2 1046.2 540.4 1.72 128
SFIX R,1551470.0,
EFIX R,1551470.0,1551670 202 1026.9 543.8 2222
SSACC R,1551672.0,
ESACC R,1551672.0,1551692 22 1024.5 550.9 966.7 553.9 1.57 134
SFIX R,1551694.0,
EFIX R,1551694.0,1552324 632 968.0 558.4 1991
SSACC R,1552326.0,
SBLINK R,1552350.0,
EBLINK R,1552350.0,1552464 116
ESACC R,1552326.0,1552524 200 969.2 577.7 970.9 543.2 0.94 1948
SFIX R,1552526.0,
EFIX R,1552526.0,1552684 160 967.1 539.6 1890
SSACC R,1552686.0,
ESACC R,1552686.0,1552696 12 966.8 539.0 985.1 556.4 0.68 73
SFIX R,1552698.0,
EFIX R,1552698.0,1554464 1768 979.5 544.6 2167
SSACC R,1554466.0,
SBLINK R,1554494.0,
EBLINK R,1554494.0,1554572 80
ESACC R,1554466.0,1554626 162 987.5 544.6 1022.6 522.3 1.13 1448
SFIX R,1554628.0,
EFIX R,1554628.0,1554874 248 1008.4 520.3 2523
SSACC R,1554876.0,
ESACC R,1554876.0,1554896 22 999.5 520.2 964.3 520.9 0.95 110
SFIX R,1554898.0,
EFIX R,1554898.0,1555626 730 960.9 527.1 2412
SSACC R,1555628.0,
SBLINK R,1555660.0,
EBLINK R,1555660.0,1555746 88
ESACC R,1555628.0,1555808 182 958.0 542.6 964.7 507.9 0.96 1796
SFIX R,1555810.0,
EFIX R,1555810.0,1555992 184 963.3 516.6 2238
SSACC R,1555994.0,
ESACC R,1555994.0,1556002 10 961.3 525.2 971.7 535.5 0.40 49
SFIX R,1556004.0,
EFIX R,1556004.0,1556752 750 955.0 545.8 2108
SSACC R,1556754.0,
ESACC R,1556754.0,1556766 14 951.5 548.7 970.6 526.4 0.80 77
SFIX R,1556768.0,
EFIX R,1556768.0,1557000 234 969.4 525.7 2042
SSACC R,1557002.0,
ESACC R,1557002.0,1557008 8 968.2 522.5 955.6 525.8 0.35 58
SFIX R,1557010.0,
EFIX R,1557010.0,1557528 520 960.4 518.2 2174
SSACC R,1557530.0,
SBLINK R,1557558.0,
EBLINK R,1557558.0,1557700 144
ESACC R,1557530.0,1557758 230 969.6 519.4 989.5 500.2 0.75 1352
SFIX R,1557760.0,
EFIX R,1557760.0,1557920 162 987.6 507.6 2237
SSACC R,1557922.0,
ESACC R,1557922.0,1557934 14 984.5 512.0 960.4 524.7 0.74 77
SFIX R,1557936.0,
EFIX R,1557936.0,1558284 350 965.8 532.4 2225
SSACC R,1558286.0,
ESACC R,1558286.0,1558296 12 967.0 541.0 988.2 543.3 0.58 62
SFIX R,1558298.0,
EFIX R,1558298.0,1559366 1070 969.1 549.0 2042
SSACC R,1559368.0,
ESACC R,1559368.0,1559380 14 971.6 549.3 983.2 531.0 0.59 55
SFIX R,1559382.0,
EFIX R,1559382.0,1560218 838 975.3 532.6 2158
SSACC R,1560220.0,
SBLINK R,1560244.0,
EBLINK R,1560244.0,1560332 90
ESACC R,1560220.0,1560392 174 977.0 554.9 997.2 526.2 0.95 2239
SFIX R,1560394.0,
EFIX R,1560394.0,1560580 188 991.5 530.2 2159
SSACC R,1560582.0,
ESACC R,1560582.0,1560600 20 985.2 534.1 966.6 547.4 0.62 82
SFIX R,1560602.0,
EFIX R,1560602.0,1561632 1032 954.3 544.9 2011
SSACC R,1561634.0,
ESACC R,1561634.0,1561656 24 949.2 542.9 1013.3 520.5 1.84 147
SFIX R,1561658.0,
EFIX R,1561658.0,1562106 450 1002.9 517.9 2178
SSACC R,1562108.0,
SBLINK R,1562140.0,
EBLINK R,1562140.0,1562272 134
ESACC R,1562108.0,1562342 236 1004.5 525.6 960.4 524.0 1.20 1732
SFIX R,1562344.0,
EFIX R,1562344.0,1563198 856 951.6 535.9 2097
SSACC R,1563200.0,
ESACC R,1563200.0,1563224 26 946.2 547.3 1033.6 554.5 2.38 184
SFIX R,1563226.0,
EFIX R,1563226.0,1563472 248 1022.4 557.9 2083
SSACC R,1563474.0,
ESACC R,1563474.0,1563498 26 1024.1 557.0 945.0 536.0 2.22 192
SFIX R,1563500.0,
EFIX R,1563500.0,1564550 1052 962.9 528.3 2228
SSACC R,1564552.0,
SBLINK R,1564594.0,
EBLINK R,1564594.0,1564708 116
ESACC R,1564552.0,1564770 220 969.9 539.4 975.6 497.5 1.15 1371
SFIX R,1564772.0,
EFIX R,1564772.0,1564894 124 973.0 502.9 2350
SSACC R,1564896.0,
ESACC R,1564896.0,1564906 12 974.8 508.1 987.5 523.9 0.55 58
SFIX R,1564908.0,
EFIX R,1564908.0,1565134 228 978.7 529.7 2319
SSACC R,1565136.0,
ESACC R,1565136.0,1565154 20 976.4 533.5 942.8 548.3 0.99 111
SFIX R,1565156.0,
EFIX R,1565156.0,1565448 294 946.3 555.8 2254
SSACC R,1565450.0,
ESACC R,1565450.0,1565460 12 944.1 559.4 961.0 544.7 0.61 65
SFIX R,1565462.0,
EFIX R,1565462.0,1567052 1592 957.0 545.1 2172
SSACC R,1567054.0,
ESACC R,1567054.0,1567074 22 961.5 536.6 1013.8 525.0 1.45 119
SFIX R,1567076.0,
EFIX R,1567076.0,1567214 140 996.1 521.9 2252
SSACC R,1567216.0,
ESACC R,1567216.0,1567242 28 997.3 520.4 974.5 517.8 0.62 114
SFIX R,1567244.0,
EFIX R,1567244.0,1568252 1010 969.0 524.7 2305
SSACC R,1568254.0,
SBLINK R,1568294.0,
EBLINK R,1568294.0,1568382 90
ESACC R,1568254.0,1568454 202 972.7 525.9 978.9 486.0 1.09 1819
SFIX R,1568456.0,
EFIX R,1568456.0,1568568 114 975.7 484.7 2348
SSACC R,1568570.0,
ESACC R,1568570.0,1568582 14 972.5 489.6 978.5 522.2 0.90 89
SFIX R,1568584.0,
EFIX R,1568584.0,1569348 766 968.8 533.2 2208
SSACC R,1569350.0,
SBLINK R,1569378.0,
EBLINK R,1569378.0,1569494 118
ESACC R,1569350.0,1569560 212 966.7 558.6 960.9 553.4 0.21 1764
SFIX R,1569562.0,
EFIX R,1569562.0,1570386 826 959.8 553.6 2008
SSACC R,1570388.0,
SBLINK R,1570428.0,
EBLINK R,1570428.0,1570508 82
ESACC R,1570388.0,1570564 178 966.5 570.6 1021.7 514.9 2.13 1607
SFIX R,1570566.0,
EFIX R,1570566.0,1570794 230 1017.4 524.4 1984
SSACC R,1570796.0,
ESACC R,1570796.0,1570824 30 1015.4 521.8 977.4 533.5 1.08 160
SFIX R,1570826.0,
EFIX R,1570826.0,1571202 378 968.8 531.6 2001
SSACC R,1571204.0,
SBLINK R,1571234.0,
EBLINK R,1571234.0,1571372 140
ESACC R,1571204.0,1571440 238 972.1 542.8 990.7 509.0 1.05 2002
SFIX R,1571442.0,
EFIX R,1571442.0,1571574 134 987.8 507.8 2025
SSACC R,1571576.0,
ESACC R,1571576.0,1571594 20 986.5 512.4 961.3 538.2 0.98 93
SFIX R,1571596.0,
EFIX R,1571596.0,1572536 942 957.4 543.3 2031
SSACC R,1572538.0,
SBLINK R,1572574.0,
EBLINK R,1572574.0,1572680 108
ESACC R,1572538.0,1572748 212 960.4 557.3 981.9 510.8 1.39 1963
SFIX R,1572750.0,
EFIX R,1572750.0,1572918 170 978.3 512.3 2066
SSACC R,1572920.0,
ESACC R,1572920.0,1572932 14 973.4 513.7 969.5 533.2 0.54 59
SFIX R,1572934.0,
EFIX R,1572934.0,1573578 646 970.8 537.5 2148
SSACC R,1573580.0,
SBLINK R,1573610.0,
EBLINK R,1573610.0,1573706 98
ESACC R,1573580.0,1573770 192 977.8 555.1 969.5 510.6 1.23 1946
SFIX R,1573772.0,
EFIX R,1573772.0,1573942 172 963.4 513.2 2168
SSACC R,1573944.0,
ESACC R,1573944.0,1573964 22 959.2 517.7 983.8 543.5 0.97 106
SFIX R,1573966.0,
EFIX R,1573966.0,1574590 626 970.5 542.5 2173
SSACC R,1574592.0,
SBLINK R,1574620.0,
EBLINK R,1574620.0,1574722 104
ESACC R,1574592.0,1574790 200 970.8 560.2 969.7 514.3 1.24 1604
SFIX R,1574792.0,
EFIX R,1574792.0,1575004 214 962.6 512.9 2221
SSACC R,1575006.0,
ESACC R,1575006.0,1575016 12 958.6 518.4 954.4 538.3 0.55 58
SFIX R,1575018.0,
EFIX R,1575018.0,1575666 650 956.2 546.6 2275
SSACC R,1575668.0,
ESACC R,1575668.0,1575688 22 956.4 557.4 998.4 521.8 1.49 122
SFIX R,1575690.0,
EFIX R,1575690.0,1575880 192 989.1 530.2 2295
SSACC R,1575882.0,
ESACC R,1575882.0,1575902 22 990.4 529.5 960.9 536.5 0.82 98
SFIX R,1575904.0,
EFIX R,1575904.0,1577136 1234 966.3 533.9 2404
SSACC R,1577138.0,
SBLINK R,1577168.0,
EBLINK R,1577168.0,1577336 170
ESACC R,1577138.0,1577404 268 967.9 543.2 990.6 539.6 0.62 1373
SFIX R,1577406.0,
EFIX R,1577406.0,1577580 176 986.2 536.4 2271
SSACC R,1577582.0,
ESACC R,1577582.0,1577596 16 981.9 541.8 966.6 549.5 0.46 62
SFIX R,1577598.0,
EFIX R,1577598.0,1578208 612 966.8 546.7 2217
SSACC R,1578210.0,
ESACC R,1578210.0,1578226 18 963.2 547.9 1004.1 527.9 1.23 102
SFIX R,1578228.0,
EFIX R,1578228.0,1578436 210 992.6 531.3 2245
SSACC R,1578438.0,
ESACC R,1578438.0,1578454 18 990.3 529.3 960.4 531.8 0.81 87
SFIX R,1578456.0,
EFIX R,1578456.0,1579538 1084 963.3 526.0 2562
SSACC R,1579540.0,
ESACC R,1579540.0,1579560 22 961.1 525.6 1031.0 523.4 1.90 151
SFIX R,1579562.0,
EFIX R,1579562.0,1579808 248 1019.3 523.0 2675
SSACC R,1579810.0,
ESACC R,1579810.0,1579838 30 1021.6 522.1 964.7 519.4 1.54 190
SFIX R,1579840.0,
EFIX R,1579840.0,1580490 652 965.9 524.9 2584
SSACC R,1580492.0,
SBLINK R,1580528.0,
EBLINK R,1580528.0,1580664 138
ESACC R,1580492.0,1580728 238 968.8 540.9 988.3 505.1 1.10 1362
SFIX R,1580730.0,
EFIX R,1580730.0,1580914 186 983.3 508.4 2381
SSACC R,1580916.0,
ESACC R,1580916.0,1580930 16 978.5 510.1 966.0 524.6 0.52 60
SFIX R,1580932.0,
EFIX R,1580932.0,1582242 1312 966.5 530.8 2311
SSACC R,1582244.0,
SBLINK R,1582280.0,
EBLINK R,1582280.0,1582426 148
ESACC R,1582244.0,1582484 242 976.6 533.2 988.3 497.5 1.02 1247
SFIX R,1582486.0,
EFIX R,1582486.0,1582598 114 983.0 493.4 2401
SSACC R,1582600.0,
ESACC R,1582600.0,1582614 16 979.5 495.7 982.9 529.3 0.92 81
SFIX R,1582616.0,
EFIX R,1582616.0,1582818 204 974.3 525.0 2373
SSACC R,1582820.0,
ESACC R,1582820.0,1582832 14 971.8 527.1 987.8 547.5 0.70 73
SFIX R,1582834.0,
EFIX R,1582834.0,1583326 494 967.8 550.1 2265
SSACC R,1583328.0,
ESACC R,1583328.0,1583338 12 956.9 553.1 957.4 531.0 0.60 64
SFIX R,1583340.0,
EFIX R,1583340.0,1584250 912 958.2 522.1 2294
SSACC R,1584252.0,
SBLINK R,1584282.0,
EBLINK R,1584282.0,1584400 120
ESACC R,1584252.0,1584458 208 969.6 527.6 987.8 494.2 1.03 1382
SFIX R,1584460.0,
EFIX R,1584460.0,1584640 182 983.2 494.6 2482
SSACC R,1584642.0,
ESACC R,1584642.0,1584658 18 979.1 493.9 965.6 511.1 0.59 65
SFIX R,1584660.0,
EFIX R,1584660.0,1585720 1062 963.9 526.8 2291
SSACC R,1585722.0,
SBLINK R,1585766.0,
EBLINK R,1585766.0,1585900 136
ESACC R,1585722.0,1585970 250 970.5 551.5 979.3 498.5 1.46 1261
SFIX R,1585972.0,
EFIX R,1585972.0,1586038 68 976.3 496.4 2259
SSACC R,1586040.0,
ESACC R,1586040.0,1586056 18 973.5 506.8 980.2 546.7 1.10 90
SFIX R,1586058.0,
EFIX R,1586058.0,1586520 464 968.1 547.2 2185
SSACC R,1586522.0,
ESACC R,1586522.0,1586538 18 965.0 554.7 999.9 538.7 1.04 88
SFIX R,1586540.0,
EFIX R,1586540.0,1586776 238 984.7 547.0 2021
SSACC R,1586778.0,
ESACC R,1586778.0,1586788 12 981.7 550.7 957.4 548.7 0.66 72
SFIX R,1586790.0,
EFIX R,1586790.0,1587514 726 966.6 543.0 2101
SSACC R,1587516.0,
SBLINK R,1587548.0,
EBLINK R,1587548.0,1587624 78
ESACC R,1587516.0,1587684 170 977.5 558.2 1015.9 471.1 2.58 2248
SFIX R,1587686.0,
EFIX R,1587686.0,1587834 150 1011.3 475.1 2297
SSACC R,1587836.0,
ESACC R,1587836.0,1587864 30 1010.3 477.1 995.9 545.9 1.90 145
SFIX R,1587866.0,
EFIX R,1587866.0,1588678 814 984.6 533.7 2435
SSACC R,1588680.0,
SBLINK R,1588702.0,
EBLINK R,1588702.0,1588840 140
ESACC R,1588680.0,1588900 222 994.9 559.9 1018.5 524.8 1.15 1501
SFIX R,1588902.0,
EFIX R,1588902.0,1589068 168 1015.6 525.0 2469
SSACC R,1589070.0,
ESACC R,1589070.0,1589096 28 1013.6 525.3 983.1 539.3 0.91 130
SFIX R,1589098.0,
EFIX R,1589098.0,1589772 676 977.5 542.9 2487
SSACC R,1589774.0,
SBLINK R,1589806.0,
EBLINK R,1589806.0,1589972 168
ESACC R,1589774.0,1590038 266 978.2 564.5 985.9 534.9 0.83 1241
SFIX R,1590040.0,
EFIX R,1590040.0,1591338 1300 981.1 531.5 2313
SSACC R,1591340.0,
ESACC R,1591340.0,1591360 22 982.8 517.0 1045.6 534.1 1.76 153
SFIX R,1591362.0,
EFIX R,1591362.0,1591694 334 1036.5 536.3 2594
SSACC R,1591696.0,
SBLINK R,1591734.0,
EBLINK R,1591734.0,1591818 86
ESACC R,1591696.0,1591874 180 1042.7 544.9 1049.6 524.1 0.59 1228
SFIX R,1591876.0,
EFIX R,1591876.0,1592364 490 1039.9 520.7 2633
SSACC R,1592366.0,
ESACC R,1592366.0,1592388 24 1039.5 523.9 946.1 522.4 2.53 216
SFIX R,1592390.0,
EFIX R,1592390.0,1592770 382 950.5 530.1 2620
SSACC R,1592772.0,
SBLINK R,1592802.0,
EBLINK R,1592802.0,1592898 98
ESACC R,1592772.0,1592958 188 949.2 539.3 976.1 505.1 1.18 1349
SFIX R,1592960.0,
EFIX R,1592960.0,1593116 158 973.5 510.2 2498
SSACC R,1593118.0,
ESACC R,1593118.0,1593138 22 969.5 512.6 995.4 532.5 0.89 98
SFIX R,1593140.0,
EFIX R,1593140.0,1595008 1870 991.8 526.9 2599
SSACC R,1595010.0,
SBLINK R,1595038.0,
EBLINK R,1595038.0,1595148 112
ESACC R,1595010.0,1595216 208 1004.5 541.3 990.5 507.0 1.00 1481
SFIX R,1595218.0,
EFIX R,1595218.0,1595342 126 986.7 505.4 2768
SSACC R,1595344.0,
ESACC R,1595344.0,1595356 14 983.3 509.4 986.8 538.6 0.80 77
SFIX R,1595358.0,
EFIX R,1595358.0,1596570 1214 972.7 546.5 2416
SSACC R,1596572.0,
SBLINK R,1596604.0,
EBLINK R,1596604.0,1596700 98
ESACC R,1596572.0,1596750 180 974.4 560.1 988.5 528.1 0.95 1350
SFIX R,1596752.0,
EFIX R,1596752.0,1597372 622 987.9 533.4 2337
SSACC R,1597374.0,
SBLINK R,1597408.0,
EBLINK R,1597408.0,1597498 92
ESACC R,1597374.0,1597560 188 989.6 546.1 967.2 496.3 1.48 2062
SFIX R,1597562.0,
EFIX R,1597562.0,1597776 216 964.3 502.4 2244
SSACC R,1597778.0,
ESACC R,1597778.0,1597792 16 966.5 507.6 968.7 546.1 1.05 86
SFIX R,1597794.0,
EFIX R,1597794.0,1598252 460 966.3 540.8 2275
SSACC R,1598254.0,
ESACC R,1598254.0,1598266 14 964.8 540.1 969.0 515.2 0.68 65
SFIX R,1598268.0,
EFIX R,1598268.0,1599572 1306 968.0 527.0 2314
SSACC R,1599574.0,
SBLINK R,1599600.0,
EBLINK R,1599600.0,1599692 94
ESACC R,1599574.0,1599746 174 981.2 530.2 990.7 505.7 0.71 1365
SFIX R,1599748.0,
EFIX R,1599748.0,1600182 436 985.1 510.9 2527
SSACC R,1600184.0,
ESACC R,1600184.0,1600204 22 982.2 520.3 1020.0 559.9 1.48 126
SFIX R,1600206.0,
EFIX R,1600206.0,1600394 190 1006.0 558.7 2461
SSACC R,1600396.0,
ESACC R,1600396.0,1600422 28 1004.0 556.8 980.6 525.0 1.07 152
SFIX R,1600424.0,
EFIX R,1600424.0,1601896 1474 970.1 520.7 2545
SSACC R,1601898.0,
SBLINK R,1601926.0,
EBLINK R,1601926.0,1602038 114
ESACC R,1601898.0,1602110 214 978.7 532.0 963.1 536.5 0.44 1555
SFIX R,1602112.0,
EFIX R,1602112.0,1602536 426 957.0 527.3 2832
SSACC R,1602538.0,
ESACC R,1602538.0,1602564 28 955.4 530.8 982.8 524.3 0.76 131
SFIX R,1602566.0,
EFIX R,1602566.0,1603096 532 984.1 529.1 2599
SSACC R,1603098.0,
SBLINK R,1603124.0,
EBLINK R,1603124.0,1603276 154
ESACC R,1603098.0,1603350 254 990.9 537.8 995.0 496.3 1.13 1415
SFIX R,1603352.0,
EFIX R,1603352.0,1603484 134 992.2 498.4 2705
SSACC R,1603486.0,
ESACC R,1603486.0,1603506 22 991.8 497.0 969.5 521.4 0.90 100
SFIX R,1603508.0,
EFIX R,1603508.0,1607228 3722 996.8 507.3 3018
SSACC R,1607230.0,
SBLINK R,1607266.0,
EBLINK R,1607266.0,1607364 100
ESACC R,1607230.0,1607448 220 1013.2 509.0 1024.1 502.5 0.34 1579
SFIX R,1607450.0,
